,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index
,open,high,low,close,volume,num_trds,value
2021-10-04 18:08:00-04:00,4286.5,4286.5,4286.5,4286.5,2,2,8573.0
2021-10-04 18:09:00-04:00,4286.5,4286.5,4286.5,4286.5,1,1,4286.5
2021-10-04 18:17:00-04:00,4288.25,4288.25,4288.25,4288.25,1,1,4288.25
2021-10-04 18:19:00-04:00,4288.75,4288.75,4288.75,4288.75,12,2,51465.0
2021-10-04 18:28:00-04:00,4289.75,4289.75,4289.75,4289.75,1,1,4289.75
2021-10-04 18:30:00-04:00,4290.0,4290.0,4290.0,4290.0,2,2,8580.0
2021-10-04 18:37:00-04:00,4291.5,4291.5,4291.5,4291.5,1,1,4291.5
2021-10-04 18:48:00-04:00,4291.0,4291.0,4291.0,4291.0,1,1,4291.0
2021-10-04 18:55:00-04:00,4289.5,4289.5,4289.5,4289.5,1,1,4289.5
2021-10-04 19:19:00-04:00,4289.5,4289.5,4289.5,4289.5,1,1,4289.5
2021-10-04 19:30:00-04:00,4285.25,4285.25,4285.0,4285.0,2,2,8570.25
2021-10-04 19:32:00-04:00,4285.0,4285.0,4285.0,4285.0,2,1,8570.0
2021-10-04 19:33:00-04:00,4286.0,4286.0,4286.0,4286.0,1,1,4286.0
2021-10-04 19:34:00-04:00,4286.75,4286.75,4286.75,4286.75,1,1,4286.75
2021-10-04 19:53:00-04:00,4288.0,4288.0,4287.5,4287.5,2,2,8575.5
2021-10-04 19:57:00-04:00,4285.0,4285.0,4284.75,4284.75,3,2,12854.75
2021-10-04 20:01:00-04:00,4286.0,4286.0,4286.0,4286.0,9,5,38574.0
2021-10-04 20:06:00-04:00,4284.5,4284.5,4284.5,4284.5,1,1,4284.5
2021-10-04 20:12:00-04:00,4284.75,4284.75,4284.75,4284.75,1,1,4284.75
2021-10-04 20:16:00-04:00,4283.0,4283.0,4283.0,4283.0,1,1,4283.0
2021-10-04 20:17:00-04:00,4281.0,4281.0,4281.0,4281.0,1,1,4281.0
2021-10-04 20:21:00-04:00,4277.25,4277.25,4275.5,4276.75,4,4,17106.0
2021-10-04 20:38:00-04:00,4276.75,4276.75,4276.75,4276.75,1,1,4276.75
2021-10-04 20:40:00-04:00,4275.5,4275.5,4275.5,4275.5,3,3,12826.5
2021-10-04 20:41:00-04:00,4273.75,4273.75,4273.75,4273.75,1,1,4273.75
2021-10-04 20:42:00-04:00,4273.5,4273.5,4273.5,4273.5,2,2,8547.0
2021-10-04 20:43:00-04:00,4273.5,4273.5,4273.5,4273.5,1,1,4273.5
2021-10-04 20:44:00-04:00,4272.75,4272.75,4272.75,4272.75,1,1,4272.75
2021-10-04 20:46:00-04:00,4272.5,4272.5,4272.5,4272.5,2,1,8545.0
2021-10-04 20:52:00-04:00,4271.0,4271.0,4271.0,4271.0,1,1,4271.0
2021-10-04 20:55:00-04:00,4271.0,4271.0,4271.0,4271.0,2,2,8542.0
2021-10-04 20:57:00-04:00,4269.0,4269.0,4269.0,4269.0,2,2,8538.0
2021-10-04 21:04:00-04:00,4271.0,4271.0,4271.0,4271.0,1,1,4271.0
2021-10-04 21:05:00-04:00,4269.75,4269.75,4269.75,4269.75,1,1,4269.75
2021-10-04 21:08:00-04:00,4265.75,4265.75,4265.75,4265.75,2,1,8531.5
2021-10-04 21:09:00-04:00,4265.25,4265.5,4265.25,4265.5,2,2,8530.75
2021-10-04 21:10:00-04:00,4265.25,4265.25,4265.25,4265.25,2,2,8530.5
2021-10-04 21:22:00-04:00,4263.0,4263.0,4263.0,4263.0,1,1,4263.0
2021-10-04 21:23:00-04:00,4265.25,4265.25,4265.25,4265.25,1,1,4265.25
2021-10-04 21:25:00-04:00,4265.5,4265.5,4265.5,4265.5,2,1,8531.0
2021-10-04 21:26:00-04:00,4264.25,4264.25,4264.25,4264.25,1,1,4264.25
2021-10-04 21:27:00-04:00,4265.25,4265.25,4264.0,4264.0,10,5,42643.25
2021-10-04 21:28:00-04:00,4265.5,4265.5,4265.5,4265.5,1,1,4265.5
2021-10-04 21:30:00-04:00,4264.5,4264.5,4264.5,4264.5,1,1,4264.5
2021-10-04 21:31:00-04:00,4264.0,4264.0,4263.5,4263.75,3,3,12791.25
2021-10-04 21:32:00-04:00,4263.25,4263.25,4263.25,4263.25,2,1,8526.5
