,ESM24 Index,ESM24 Index,ESM24 Index,ESM24 Index,ESM24 Index,ESM24 Index,ESM24 Index
,open,high,low,close,volume,num_trds,value
2021-10-05 04:55:00-04:00,100.33,100.33,100.33,100.33,13,2,1304.29
2021-10-05 10:36:00-04:00,100.31,100.31,100.31,100.31,10,1,1003.1
