,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-22 20:00:00-04:00,1300.25,1306.75,1300.25,1306.5,611,242,796225.5
2021-06-22 20:01:00-04:00,1306.75,1307.75,1305.5,1305.75,216,130,282323.5
2021-06-22 20:02:00-04:00,1305.75,1308.75,1304.75,1308.75,168,86,219426.5
2021-06-22 20:03:00-04:00,1308.75,1308.75,1306.5,1306.75,57,43,74529.0
2021-06-22 20:04:00-04:00,1306.25,1307.5,1306.25,1307.0,30,20,39213.0
2021-06-22 20:05:00-04:00,1307.5,1308.75,1307.5,1308.5,168,53,219802.5
2021-06-22 20:06:00-04:00,1308.5,1309.5,1308.0,1308.25,85,30,111250.5
2021-06-22 20:07:00-04:00,1307.75,1309.5,1307.75,1309.25,39,28,51044.75
2021-06-22 20:08:00-04:00,1309.0,1310.0,1308.75,1310.0,64,34,83812.5
2021-06-22 20:09:00-04:00,1309.75,1310.5,1309.25,1309.5,110,44,144109.5
2021-06-22 20:10:00-04:00,1310.0,1310.0,1309.0,1309.0,66,26,86414.25
2021-06-22 20:11:00-04:00,1309.5,1309.5,1308.5,1309.0,36,15,47117.75
2021-06-22 20:12:00-04:00,1309.25,1310.0,1309.25,1310.0,17,9,22262.25
2021-06-22 20:13:00-04:00,1310.0,1311.0,1309.5,1311.0,119,45,155952.75
2021-06-22 20:14:00-04:00,1311.0,1311.0,1310.25,1310.5,90,37,117966.0
2021-06-22 20:15:00-04:00,1310.25,1311.0,1310.25,1310.75,43,28,56359.0
2021-06-22 20:16:00-04:00,1311.0,1311.75,1311.0,1311.5,75,51,98361.25
2021-06-22 20:17:00-04:00,1311.75,1311.75,1311.25,1311.5,72,43,94436.75
2021-06-22 20:18:00-04:00,1311.5,1311.75,1311.0,1311.75,42,28,55088.5
2021-06-22 20:19:00-04:00,1311.5,1311.5,1310.0,1310.75,42,27,55044.75
2021-06-22 20:20:00-04:00,1310.75,1311.0,1310.0,1310.0,53,28,69461.75
2021-06-22 20:21:00-04:00,1310.25,1311.0,1310.0,1310.75,11,10,14414.5
2021-06-22 20:22:00-04:00,1309.75,1309.75,1309.75,1309.75,4,3,5239.0
2021-06-22 20:23:00-04:00,1309.25,1309.5,1309.25,1309.5,6,2,7856.75
2021-06-22 20:24:00-04:00,1309.0,1309.25,1307.5,1308.25,82,33,107280.5
2021-06-22 20:25:00-04:00,1308.0,1308.25,1306.25,1307.0,25,18,32677.5
2021-06-22 20:26:00-04:00,1307.25,1308.0,1307.25,1308.0,13,10,16999.25
2021-06-22 20:27:00-04:00,1307.75,1307.75,1306.75,1306.75,11,10,14380.5
2021-06-22 20:28:00-04:00,1306.75,1307.5,1306.25,1307.5,15,12,19602.75
2021-06-22 20:29:00-04:00,1307.25,1307.25,1306.75,1307.0,4,4,5228.0
2021-06-22 20:30:00-04:00,1307.5,1307.5,1307.5,1307.5,1,1,1307.5
2021-06-22 20:31:00-04:00,1307.5,1307.5,1306.75,1306.75,10,8,13072.25
2021-06-22 20:32:00-04:00,1307.0,1307.5,1307.0,1307.25,17,10,22222.25
2021-06-22 20:33:00-04:00,1307.25,1307.25,1306.5,1306.5,13,8,16989.25
2021-06-22 20:34:00-04:00,1306.25,1306.75,1305.5,1306.0,12,8,15673.75
2021-06-22 20:35:00-04:00,1306.0,1306.25,1306.0,1306.25,12,8,15674.0
2021-06-22 20:36:00-04:00,1306.5,1306.75,1306.0,1306.25,19,13,24819.5
2021-06-22 20:37:00-04:00,1306.75,1306.75,1306.75,1306.75,1,1,1306.75
2021-06-22 20:38:00-04:00,1306.5,1307.0,1306.0,1306.5,15,11,19598.0
2021-06-22 20:39:00-04:00,1306.25,1306.5,1306.25,1306.25,10,6,13064.5
2021-06-22 20:40:00-04:00,1306.25,1306.25,1305.75,1305.75,32,13,41789.0
2021-06-22 20:41:00-04:00,1305.75,1306.25,1305.25,1306.25,116,42,151465.0
2021-06-22 20:42:00-04:00,1306.0,1306.25,1306.0,1306.0,15,10,19591.25
2021-06-22 20:43:00-04:00,1305.75,1306.5,1305.5,1306.5,21,17,27423.25
2021-06-22 20:44:00-04:00,1306.25,1306.25,1306.0,1306.0,5,5,6530.5
2021-06-22 20:45:00-04:00,1305.75,1306.75,1305.75,1306.5,17,10,22206.5
2021-06-22 20:46:00-04:00,1306.25,1306.5,1306.0,1306.25,63,9,82292.25
2021-06-22 20:49:00-04:00,1306.25,1306.25,1306.0,1306.0,11,10,14367.0
2021-06-22 20:50:00-04:00,1306.5,1306.75,1306.5,1306.75,5,3,6532.75
2021-06-22 20:51:00-04:00,1306.5,1307.0,1306.5,1307.0,23,6,30058.25
2021-06-22 20:52:00-04:00,1307.0,1307.0,1306.75,1306.75,5,5,6534.75
2021-06-22 20:53:00-04:00,1306.75,1307.0,1306.5,1307.0,5,4,6533.75
2021-06-22 20:54:00-04:00,1307.0,1307.0,1307.0,1307.0,1,1,1307.0
2021-06-22 20:55:00-04:00,1307.0,1307.75,1307.0,1307.75,15,7,19607.0
2021-06-22 20:56:00-04:00,1308.0,1308.0,1307.75,1307.75,3,2,3923.75
2021-06-22 20:57:00-04:00,1307.5,1307.5,1306.75,1306.75,4,4,5228.5
2021-06-22 20:58:00-04:00,1306.5,1307.5,1306.5,1307.5,13,7,16991.5
2021-06-22 20:59:00-04:00,1308.25,1308.5,1308.0,1308.5,5,5,6541.25
2021-06-22 21:00:00-04:00,1308.75,1310.75,1308.75,1310.25,211,175,276402.5
2021-06-22 21:01:00-04:00,1310.0,1310.75,1309.5,1310.25,56,28,73376.0
2021-06-22 21:02:00-04:00,1310.0,1310.5,1310.0,1310.0,22,10,28827.25
2021-06-22 21:03:00-04:00,1310.0,1310.25,1310.0,1310.0,58,26,75990.5
2021-06-22 21:04:00-04:00,1309.75,1310.5,1309.75,1310.5,44,14,57658.0
2021-06-22 21:05:00-04:00,1310.5,1311.25,1310.25,1311.25,48,16,62923.5
2021-06-22 21:06:00-04:00,1310.75,1311.25,1309.75,1309.75,70,31,91749.0
2021-06-22 21:07:00-04:00,1309.5,1309.75,1308.75,1309.25,36,18,47132.0
2021-06-22 21:08:00-04:00,1309.25,1309.5,1309.25,1309.25,37,20,48445.5
2021-06-22 21:09:00-04:00,1309.25,1309.25,1309.25,1309.25,11,10,14401.75
2021-06-22 21:10:00-04:00,1309.25,1309.75,1309.25,1309.25,39,25,51067.5
2021-06-22 21:11:00-04:00,1309.25,1309.25,1308.25,1308.5,37,22,48422.25
2021-06-22 21:12:00-04:00,1308.5,1309.25,1308.5,1309.0,7,6,9161.75
2021-06-22 21:13:00-04:00,1309.25,1309.75,1309.25,1309.5,4,4,5237.75
2021-06-22 21:14:00-04:00,1309.75,1310.25,1309.75,1309.75,9,5,11790.0
2021-06-22 21:15:00-04:00,1310.0,1310.0,1307.75,1307.75,71,17,92964.5
2021-06-22 21:16:00-04:00,1308.0,1308.0,1307.25,1307.5,32,12,41839.75
2021-06-22 21:17:00-04:00,1307.75,1307.75,1306.75,1307.0,89,23,116334.0
2021-06-22 21:18:00-04:00,1306.5,1306.5,1306.25,1306.25,19,16,24821.25
2021-06-22 21:19:00-04:00,1306.25,1306.5,1305.75,1306.0,53,24,69228.5
2021-06-22 21:20:00-04:00,1306.25,1306.75,1306.25,1306.75,12,6,15679.25
2021-06-22 21:21:00-04:00,1306.5,1306.75,1306.5,1306.5,21,12,27438.25
2021-06-22 21:22:00-04:00,1306.75,1306.75,1306.25,1306.25,7,6,9145.25
2021-06-22 21:23:00-04:00,1306.0,1306.5,1306.0,1306.5,28,7,36575.0
2021-06-22 21:24:00-04:00,1306.5,1306.75,1306.5,1306.75,2,2,2613.25
2021-06-22 21:25:00-04:00,1306.75,1307.25,1306.75,1307.25,23,13,30060.25
2021-06-22 21:26:00-04:00,1307.0,1307.5,1307.0,1307.0,15,10,19606.25
2021-06-22 21:27:00-04:00,1307.25,1307.25,1307.0,1307.0,10,2,13070.25
2021-06-22 21:28:00-04:00,1306.75,1306.75,1306.75,1306.75,3,2,3920.25
2021-06-22 21:29:00-04:00,1307.0,1307.5,1307.0,1307.5,28,16,36601.25
2021-06-22 21:30:00-04:00,1307.25,1307.75,1307.25,1307.75,30,18,39224.0
2021-06-22 21:31:00-04:00,1307.5,1307.5,1307.5,1307.5,1,1,1307.5
2021-06-22 21:32:00-04:00,1307.5,1307.75,1307.5,1307.75,6,6,7846.25
2021-06-22 21:33:00-04:00,1307.5,1307.5,1307.5,1307.5,3,2,3922.5
2021-06-22 21:34:00-04:00,1307.25,1307.25,1307.0,1307.0,8,4,10457.5
2021-06-22 21:35:00-04:00,1307.25,1307.25,1307.0,1307.0,7,5,9150.5
2021-06-22 21:36:00-04:00,1306.75,1306.75,1306.25,1306.25,6,4,7839.5
2021-06-22 21:37:00-04:00,1306.0,1307.0,1306.0,1307.0,27,9,35268.5
2021-06-22 21:38:00-04:00,1306.75,1306.75,1306.75,1306.75,6,5,7840.5
2021-06-22 21:39:00-04:00,1306.75,1306.75,1306.75,1306.75,1,1,1306.75
2021-06-22 21:40:00-04:00,1306.75,1307.0,1306.75,1307.0,20,9,26139.0
2021-06-22 21:41:00-04:00,1307.25,1307.75,1307.25,1307.25,61,23,79756.0
2021-06-22 21:42:00-04:00,1307.25,1307.5,1307.25,1307.25,33,9,43143.75
2021-06-22 21:43:00-04:00,1307.25,1307.25,1307.25,1307.25,3,3,3921.75
2021-06-22 21:44:00-04:00,1307.5,1307.75,1307.5,1307.75,33,13,43151.75
2021-06-22 21:45:00-04:00,1307.75,1307.75,1307.0,1307.5,66,26,86289.0
2021-06-22 21:46:00-04:00,1307.5,1307.75,1307.5,1307.5,22,9,28765.75
2021-06-22 21:47:00-04:00,1307.0,1307.0,1307.0,1307.0,5,2,6535.0
2021-06-22 21:48:00-04:00,1307.25,1307.25,1307.0,1307.0,43,17,56202.75
2021-06-22 21:49:00-04:00,1306.75,1307.25,1306.75,1307.25,9,7,11764.25
2021-06-22 21:50:00-04:00,1306.75,1307.0,1306.75,1306.75,12,5,15682.5
2021-06-22 21:51:00-04:00,1307.0,1307.0,1306.5,1306.5,8,5,10454.5
2021-06-22 21:52:00-04:00,1306.5,1306.75,1306.5,1306.75,7,2,9146.0
2021-06-22 21:53:00-04:00,1306.75,1306.75,1306.25,1306.25,11,4,14372.5
2021-06-22 21:54:00-04:00,1306.25,1306.25,1306.25,1306.25,3,2,3918.75
2021-06-22 21:55:00-04:00,1306.25,1306.25,1306.25,1306.25,2,2,2612.5
2021-06-22 21:56:00-04:00,1306.25,1306.25,1306.0,1306.0,10,4,13060.25
2021-06-22 21:57:00-04:00,1305.75,1305.75,1305.0,1305.75,23,12,30026.25
2021-06-22 21:58:00-04:00,1306.0,1306.0,1305.75,1305.75,6,4,7835.5
2021-06-22 21:59:00-04:00,1305.75,1305.75,1305.75,1305.75,8,6,10446.0
2021-06-22 22:00:00-04:00,1306.0,1306.0,1305.0,1305.0,44,23,57442.75
2021-06-22 22:01:00-04:00,1305.0,1305.0,1304.25,1304.5,43,16,56100.5
2021-06-22 22:02:00-04:00,1304.75,1304.75,1304.0,1304.0,74,19,96512.0
2021-06-22 22:03:00-04:00,1304.0,1304.25,1304.0,1304.25,25,7,32601.0
2021-06-22 22:04:00-04:00,1304.5,1304.75,1304.25,1304.5,20,8,26088.25
2021-06-22 22:05:00-04:00,1304.25,1304.5,1304.25,1304.5,13,5,16956.0
2021-06-22 22:07:00-04:00,1304.5,1305.25,1304.25,1305.25,43,15,56114.0
2021-06-22 22:08:00-04:00,1305.25,1305.5,1305.25,1305.5,63,10,82243.25
2021-06-22 22:09:00-04:00,1305.75,1305.75,1305.75,1305.75,11,2,14363.25
2021-06-22 22:10:00-04:00,1306.0,1306.0,1306.0,1306.0,3,2,3918.0
2021-06-22 22:11:00-04:00,1306.0,1307.0,1306.0,1306.75,49,18,64023.5
2021-06-22 22:12:00-04:00,1306.5,1306.5,1306.25,1306.5,8,4,10451.75
2021-06-22 22:13:00-04:00,1306.25,1306.25,1306.0,1306.0,8,3,10449.75
2021-06-22 22:14:00-04:00,1306.0,1306.75,1305.75,1306.0,19,10,24816.25
2021-06-22 22:15:00-04:00,1305.75,1305.75,1305.75,1305.75,5,2,6528.75
2021-06-22 22:16:00-04:00,1305.75,1305.75,1305.75,1305.75,1,1,1305.75
2021-06-22 22:17:00-04:00,1305.75,1305.75,1305.25,1305.25,3,3,3916.5
2021-06-22 22:18:00-04:00,1305.5,1305.5,1305.25,1305.25,6,4,7832.75
2021-06-22 22:19:00-04:00,1305.25,1305.25,1305.25,1305.25,6,5,7831.5
2021-06-22 22:20:00-04:00,1305.5,1305.5,1305.0,1305.0,5,4,6525.75
2021-06-22 22:21:00-04:00,1305.0,1305.0,1305.0,1305.0,20,18,26100.0
2021-06-22 22:22:00-04:00,1305.0,1305.0,1304.75,1304.75,9,4,11743.75
2021-06-22 22:23:00-04:00,1304.75,1304.75,1304.0,1304.25,19,9,24781.5
2021-06-22 22:24:00-04:00,1304.25,1304.5,1304.25,1304.25,8,5,10435.0
2021-06-22 22:25:00-04:00,1304.75,1304.75,1304.75,1304.75,5,4,6523.75
2021-06-22 22:26:00-04:00,1304.75,1305.0,1304.75,1305.0,3,3,3914.5
2021-06-22 22:27:00-04:00,1304.75,1305.0,1304.75,1305.0,8,4,10438.5
2021-06-22 22:28:00-04:00,1304.5,1304.5,1304.0,1304.0,3,3,3912.75
2021-06-22 22:29:00-04:00,1304.25,1304.25,1304.25,1304.25,2,2,2608.5
2021-06-22 22:30:00-04:00,1304.5,1305.25,1304.5,1304.5,14,13,18266.25
2021-06-22 22:31:00-04:00,1304.75,1304.75,1304.75,1304.75,2,2,2609.5
2021-06-22 22:32:00-04:00,1304.5,1304.5,1304.5,1304.5,2,2,2609.0
2021-06-22 22:34:00-04:00,1304.75,1304.75,1304.75,1304.75,2,1,2609.5
2021-06-22 22:35:00-04:00,1305.0,1305.0,1305.0,1305.0,4,4,5220.0
2021-06-22 22:36:00-04:00,1305.25,1305.75,1304.75,1304.75,35,10,45678.0
2021-06-22 22:37:00-04:00,1304.75,1305.0,1304.75,1305.0,3,3,3914.5
2021-06-22 22:38:00-04:00,1305.0,1305.0,1305.0,1305.0,5,4,6525.0
2021-06-22 22:39:00-04:00,1305.0,1305.0,1305.0,1305.0,1,1,1305.0
2021-06-22 22:40:00-04:00,1305.25,1305.25,1305.25,1305.25,2,2,2610.5
2021-06-22 22:41:00-04:00,1305.25,1305.25,1305.25,1305.25,1,1,1305.25
2021-06-22 22:42:00-04:00,1305.5,1305.5,1305.5,1305.5,1,1,1305.5
2021-06-22 22:44:00-04:00,1305.75,1306.25,1305.75,1305.75,11,7,14365.5
2021-06-22 22:45:00-04:00,1306.0,1306.0,1306.0,1306.0,1,1,1306.0
2021-06-22 22:46:00-04:00,1306.0,1306.0,1305.75,1305.75,4,2,5223.5
2021-06-22 22:48:00-04:00,1305.25,1305.25,1305.0,1305.0,7,3,9135.5
2021-06-22 22:49:00-04:00,1304.75,1304.75,1304.25,1304.25,14,4,18263.0
2021-06-22 22:50:00-04:00,1304.0,1304.0,1304.0,1304.0,2,1,2608.0
2021-06-22 22:51:00-04:00,1304.0,1304.0,1304.0,1304.0,1,1,1304.0
2021-06-22 22:52:00-04:00,1304.0,1304.0,1304.0,1304.0,13,9,16952.0
2021-06-22 22:53:00-04:00,1304.0,1304.0,1303.75,1303.75,6,6,7823.75
2021-06-22 22:54:00-04:00,1304.0,1304.0,1303.75,1304.0,40,23,52159.5
2021-06-22 22:55:00-04:00,1303.75,1304.0,1303.75,1304.0,42,19,54764.75
2021-06-22 22:56:00-04:00,1304.0,1304.5,1304.0,1304.5,26,17,33908.0
2021-06-22 22:57:00-04:00,1304.5,1304.75,1303.75,1303.75,82,28,106931.0
2021-06-22 22:58:00-04:00,1303.75,1303.75,1303.5,1303.75,10,6,13037.25
2021-06-22 22:59:00-04:00,1303.75,1303.75,1303.5,1303.75,33,11,43017.75
2021-06-22 23:00:00-04:00,1303.75,1304.0,1303.75,1304.0,8,4,10431.0
2021-06-22 23:01:00-04:00,1304.0,1304.0,1304.0,1304.0,18,6,23472.0
2021-06-22 23:02:00-04:00,1304.0,1304.25,1304.0,1304.25,31,14,40425.0
2021-06-22 23:03:00-04:00,1304.75,1304.75,1304.0,1304.0,107,37,139531.0
2021-06-22 23:04:00-04:00,1304.25,1304.25,1304.0,1304.0,69,8,89977.0
2021-06-22 23:05:00-04:00,1304.0,1304.0,1303.75,1303.75,43,8,56071.25
2021-06-22 23:06:00-04:00,1303.75,1304.0,1303.75,1304.0,69,23,89974.5
2021-06-22 23:07:00-04:00,1303.75,1304.5,1303.75,1304.5,29,14,37814.75
2021-06-22 23:08:00-04:00,1304.75,1305.25,1304.5,1304.5,47,27,61334.25
2021-06-22 23:09:00-04:00,1304.5,1304.75,1304.5,1304.5,14,9,18265.5
2021-06-22 23:10:00-04:00,1304.75,1305.0,1304.75,1305.0,26,6,33929.5
2021-06-22 23:11:00-04:00,1304.75,1304.75,1304.75,1304.75,9,2,11742.75
2021-06-22 23:12:00-04:00,1305.0,1305.0,1304.75,1304.75,5,3,6524.0
2021-06-22 23:13:00-04:00,1304.75,1304.75,1304.75,1304.75,7,4,9133.25
2021-06-22 23:14:00-04:00,1305.0,1305.0,1305.0,1305.0,36,15,46980.0
2021-06-22 23:15:00-04:00,1305.0,1305.0,1305.0,1305.0,32,12,41760.0
2021-06-22 23:16:00-04:00,1304.75,1304.75,1304.75,1304.75,2,2,2609.5
2021-06-22 23:17:00-04:00,1305.0,1305.0,1304.5,1304.5,42,3,54808.5
2021-06-22 23:18:00-04:00,1304.5,1304.5,1304.5,1304.5,2,2,2609.0
2021-06-22 23:19:00-04:00,1304.5,1305.0,1304.5,1305.0,11,11,14353.0
2021-06-22 23:20:00-04:00,1305.0,1305.0,1305.0,1305.0,28,16,36540.0
2021-06-22 23:21:00-04:00,1305.0,1305.0,1304.75,1304.75,27,15,35229.75
2021-06-22 23:22:00-04:00,1305.0,1305.0,1305.0,1305.0,42,11,54810.0
2021-06-22 23:23:00-04:00,1305.0,1306.5,1305.0,1306.25,60,25,78329.75
2021-06-22 23:24:00-04:00,1306.25,1306.25,1306.25,1306.25,14,3,18287.5
2021-06-22 23:25:00-04:00,1306.5,1306.5,1305.75,1306.0,59,16,77065.0
