,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-22 20:00:00-04:00,1291.25,1297.25,1291.25,1297.0,22,15,28484.75
2021-06-22 20:01:00-04:00,1297.75,1297.75,1296.75,1296.75,2,2,2594.5
2021-06-22 20:02:00-04:00,1295.5,1298.5,1295.5,1298.5,14,12,18151.0
2021-06-22 20:03:00-04:00,1297.75,1297.75,1297.25,1297.25,5,5,6487.5
2021-06-22 20:05:00-04:00,1298.5,1299.0,1298.5,1299.0,4,4,5194.75
2021-06-22 20:06:00-04:00,1298.5,1298.5,1298.5,1298.5,1,1,1298.5
2021-06-22 20:09:00-04:00,1300.5,1300.5,1300.5,1300.5,2,2,2601.0
2021-06-22 20:11:00-04:00,1299.25,1299.75,1299.0,1299.75,14,12,18191.25
2021-06-22 20:12:00-04:00,1300.0,1300.0,1299.75,1299.75,3,2,3899.5
2021-06-22 20:13:00-04:00,1300.0,1300.0,1299.75,1299.75,5,3,6499.5
2021-06-22 20:14:00-04:00,1300.75,1300.75,1300.5,1300.5,6,5,7803.5
2021-06-22 20:15:00-04:00,1300.75,1300.75,1300.5,1300.5,2,2,2601.25
2021-06-22 20:16:00-04:00,1301.0,1301.75,1301.0,1301.75,8,8,10410.75
2021-06-22 20:18:00-04:00,1301.75,1301.75,1301.75,1301.75,2,2,2603.5
2021-06-22 20:19:00-04:00,1301.75,1301.75,1301.75,1301.75,2,1,2603.5
2021-06-22 20:20:00-04:00,1300.75,1300.75,1300.75,1300.75,1,1,1300.75
2021-06-22 20:24:00-04:00,1298.5,1298.5,1297.75,1297.75,5,4,6490.5
2021-06-22 20:25:00-04:00,1297.75,1297.75,1296.75,1296.75,2,2,2594.5
2021-06-22 20:26:00-04:00,1297.25,1297.25,1297.25,1297.25,1,1,1297.25
2021-06-22 20:27:00-04:00,1297.0,1297.0,1297.0,1297.0,2,2,2594.0
2021-06-22 20:28:00-04:00,1296.25,1296.25,1296.25,1296.25,1,1,1296.25
2021-06-22 20:33:00-04:00,1296.75,1296.75,1296.75,1296.75,1,1,1296.75
2021-06-22 20:52:00-04:00,1296.75,1296.75,1296.75,1296.75,1,1,1296.75
2021-06-22 21:00:00-04:00,1299.0,1300.0,1299.0,1300.0,2,2,2599.0
2021-06-22 21:05:00-04:00,1300.5,1300.5,1300.5,1300.5,2,1,2601.0
2021-06-22 21:06:00-04:00,1300.5,1301.25,1299.5,1299.5,34,7,44229.75
