,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-22 20:00:00-04:00,1291.0,1296.75,1291.0,1296.25,11,9,14241.25
2021-06-22 20:01:00-04:00,1297.25,1297.5,1297.25,1297.25,12,9,15567.25
2021-06-22 20:09:00-04:00,1299.75,1299.75,1299.75,1299.75,1,1,1299.75
2021-06-22 20:13:00-04:00,1298.75,1298.75,1298.75,1298.75,1,1,1298.75
2021-06-22 20:16:00-04:00,1300.0,1300.0,1300.0,1300.0,3,2,3900.0
2021-06-22 20:17:00-04:00,1301.0,1301.0,1301.0,1301.0,1,1,1301.0
2021-06-22 20:24:00-04:00,1297.25,1297.25,1297.0,1297.0,2,2,2594.25
2021-06-22 20:26:00-04:00,1296.25,1296.25,1296.25,1296.25,1,1,1296.25
2021-06-22 20:41:00-04:00,1294.25,1294.25,1294.25,1294.25,1,1,1294.25
2021-06-22 20:46:00-04:00,1295.5,1295.5,1295.5,1295.5,4,3,5182.0
2021-06-22 21:00:00-04:00,1298.25,1298.25,1298.25,1298.25,1,1,1298.25
2021-06-22 21:06:00-04:00,1299.75,1299.75,1299.75,1299.75,2,1,2599.5
2021-06-22 23:25:00-04:00,1295.75,1295.75,1295.75,1295.75,1,1,1295.75
2021-06-23 00:09:00-04:00,1295.0,1295.0,1295.0,1295.0,1,1,1295.0
2021-06-23 00:32:00-04:00,1295.0,1295.0,1295.0,1295.0,1,1,1295.0
2021-06-23 00:40:00-04:00,1295.75,1295.75,1295.75,1295.75,1,1,1295.75
2021-06-23 01:06:00-04:00,1297.0,1297.0,1297.0,1297.0,1,1,1297.0
2021-06-23 01:54:00-04:00,1295.0,1295.0,1295.0,1295.0,1,1,1295.0
2021-06-23 01:55:00-04:00,1294.5,1294.5,1294.5,1294.5,1,1,1294.5
2021-06-23 02:01:00-04:00,1294.25,1294.25,1294.25,1294.25,1,1,1294.25
2021-06-23 03:19:00-04:00,1294.5,1294.5,1294.5,1294.5,1,1,1294.5
2021-06-23 03:24:00-04:00,1294.25,1294.25,1294.25,1294.25,1,1,1294.25
2021-06-23 03:25:00-04:00,1293.75,1293.75,1293.75,1293.75,1,1,1293.75
2021-06-23 03:26:00-04:00,1294.75,1294.75,1294.75,1294.75,1,1,1294.75
2021-06-23 03:31:00-04:00,1295.75,1295.75,1295.75,1295.75,1,1,1295.75
2021-06-23 03:32:00-04:00,1295.75,1295.75,1295.75,1295.75,1,1,1295.75
2021-06-23 03:39:00-04:00,1297.25,1297.25,1297.25,1297.25,1,1,1297.25
2021-06-23 04:00:00-04:00,1297.75,1297.75,1297.75,1297.75,1,1,1297.75
2021-06-23 04:06:00-04:00,1297.5,1298.0,1297.5,1298.0,2,2,2595.5
2021-06-23 04:19:00-04:00,1297.5,1297.5,1297.5,1297.5,3,2,3892.5
2021-06-23 04:31:00-04:00,1298.5,1298.5,1298.5,1298.5,1,1,1298.5
2021-06-23 04:58:00-04:00,1298.0,1298.0,1298.0,1298.0,2,2,2596.0
2021-06-23 05:06:00-04:00,1298.0,1298.0,1298.0,1298.0,1,1,1298.0
2021-06-23 05:18:00-04:00,1296.75,1296.75,1296.75,1296.75,1,1,1296.75
2021-06-23 05:35:00-04:00,1295.5,1295.5,1295.5,1295.5,1,1,1295.5
