,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index
,open,high,low,close,volume,num_trds,value
2021-11-17 18:00:00-05:00,4685.25,4687.0,4685.25,4686.25,627,185,2938183.25
2021-11-17 18:01:00-05:00,4686.5,4686.5,4685.75,4686.25,175,62,820084.25
2021-11-17 18:02:00-05:00,4686.25,4686.5,4685.75,4686.5,188,49,880994.0
2021-11-17 18:03:00-05:00,4686.25,4687.0,4686.25,4686.75,106,45,496791.75
2021-11-17 18:04:00-05:00,4686.75,4687.0,4686.5,4686.75,69,36,323388.5
2021-11-17 18:05:00-05:00,4686.75,4687.0,4686.75,4686.75,54,37,253095.0
2021-11-17 18:06:00-05:00,4687.0,4687.0,4686.75,4686.75,90,42,421819.5
2021-11-17 18:07:00-05:00,4686.75,4686.75,4686.75,4686.75,73,19,342132.75
2021-11-17 18:08:00-05:00,4686.75,4686.75,4686.25,4686.5,67,19,313995.25
2021-11-17 18:09:00-05:00,4686.5,4686.5,4685.75,4686.25,101,28,473294.5
2021-11-17 18:10:00-05:00,4686.25,4686.25,4685.75,4685.75,120,55,562298.25
2021-11-17 18:11:00-05:00,4685.75,4685.75,4685.0,4685.5,134,48,627848.0
2021-11-17 18:12:00-05:00,4685.5,4685.75,4685.25,4685.75,46,23,215532.25
2021-11-17 18:13:00-05:00,4685.75,4685.75,4685.25,4685.25,59,24,276443.75
2021-11-17 18:14:00-05:00,4685.25,4685.25,4684.5,4685.25,118,59,552822.5
2021-11-17 18:15:00-05:00,4685.25,4685.25,4685.0,4685.0,58,19,271740.0
2021-11-17 18:16:00-05:00,4685.0,4685.25,4684.75,4684.75,31,13,145230.75
2021-11-17 18:17:00-05:00,4684.75,4685.0,4684.75,4685.0,40,13,187393.25
2021-11-17 18:18:00-05:00,4685.0,4685.75,4685.0,4685.75,46,17,215523.0
2021-11-17 18:19:00-05:00,4685.5,4686.0,4685.5,4686.0,72,23,337362.0
2021-11-17 18:20:00-05:00,4685.75,4686.25,4685.5,4685.75,116,40,543563.5
