,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-03 20:01:00-04:00,1379.5,1379.5,1379.5,1379.5,1,1,1379.5
2021-05-03 20:02:00-04:00,1379.25,1379.25,1379.25,1379.25,9,1,12413.25
2021-05-03 20:03:00-04:00,1379.75,1380.5,1379.75,1380.5,2,2,2760.25
2021-05-03 20:04:00-04:00,1381.75,1382.25,1381.75,1382.25,3,3,4145.75
2021-05-03 20:05:00-04:00,1383.75,1384.0,1383.75,1384.0,4,2,5535.25
2021-05-03 20:06:00-04:00,1383.75,1383.75,1383.75,1383.75,1,1,1383.75
2021-05-03 20:07:00-04:00,1383.25,1383.25,1383.25,1383.25,1,1,1383.25
2021-05-03 20:09:00-04:00,1383.5,1383.5,1383.0,1383.0,4,3,5533.25
2021-05-03 20:10:00-04:00,1382.75,1382.75,1382.75,1382.75,1,1,1382.75
2021-05-03 20:13:00-04:00,1385.75,1385.75,1385.75,1385.75,1,1,1385.75
2021-05-03 20:14:00-04:00,1385.75,1385.75,1385.75,1385.75,1,1,1385.75
2021-05-03 20:15:00-04:00,1386.0,1387.0,1386.0,1387.0,12,3,16638.0
2021-05-03 20:16:00-04:00,1388.5,1388.75,1388.5,1388.75,2,2,2777.25
2021-05-03 20:17:00-04:00,1388.0,1388.0,1388.0,1388.0,1,1,1388.0
2021-05-03 20:18:00-04:00,1388.5,1388.5,1388.5,1388.5,10,1,13885.0
2021-05-03 20:19:00-04:00,1387.75,1387.75,1387.75,1387.75,1,1,1387.75
2021-05-03 20:20:00-04:00,1388.5,1389.75,1388.5,1389.75,5,4,6944.5
2021-05-03 20:24:00-04:00,1387.5,1387.5,1387.5,1387.5,1,1,1387.5
2021-05-03 20:25:00-04:00,1388.0,1388.0,1388.0,1388.0,2,2,2776.0
2021-05-03 20:27:00-04:00,1388.5,1388.5,1388.5,1388.5,1,1,1388.5
2021-05-03 20:33:00-04:00,1389.75,1389.75,1389.75,1389.75,1,1,1389.75
2021-05-03 20:36:00-04:00,1388.0,1388.0,1388.0,1388.0,1,1,1388.0
2021-05-03 20:44:00-04:00,1388.5,1388.5,1388.25,1388.25,4,2,5553.25
2021-05-03 20:47:00-04:00,1386.75,1386.75,1386.75,1386.75,1,1,1386.75
2021-05-03 20:56:00-04:00,1386.75,1386.75,1386.75,1386.75,1,1,1386.75
2021-05-03 21:01:00-04:00,1385.25,1385.25,1384.75,1384.75,4,2,5540.0
2021-05-03 21:04:00-04:00,1384.75,1384.75,1384.75,1384.75,2,2,2769.5
