,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-22 18:00:00-04:00,79.6,79.62,79.6,79.61,96,30,7642.67
2021-07-22 18:01:00-04:00,79.615,79.62,79.61,79.61,30,5,2388.49
2021-07-22 18:02:00-04:00,79.615,79.615,79.615,79.615,2,1,159.23
2021-07-22 18:03:00-04:00,79.615,79.62,79.615,79.615,8,4,636.925
2021-07-22 18:04:00-04:00,79.61,79.61,79.61,79.61,1,1,79.61
2021-07-22 18:05:00-04:00,79.61,79.62,79.61,79.62,64,12,5095.31
2021-07-22 18:06:00-04:00,79.62,79.62,79.62,79.62,1,1,79.62
2021-07-22 18:07:00-04:00,79.62,79.62,79.615,79.62,25,5,1990.495
2021-07-22 18:08:00-04:00,79.615,79.62,79.615,79.62,17,2,1353.475
2021-07-22 18:09:00-04:00,79.615,79.62,79.615,79.62,23,10,1831.16
2021-07-22 18:13:00-04:00,79.605,79.605,79.605,79.605,4,1,318.42
2021-07-22 18:14:00-04:00,79.605,79.605,79.605,79.605,9,2,716.445
2021-07-22 18:15:00-04:00,79.605,79.615,79.605,79.615,22,4,1751.45
2021-07-22 18:16:00-04:00,79.615,79.615,79.615,79.615,3,1,238.845
2021-07-22 18:18:00-04:00,79.62,79.62,79.62,79.62,1,1,79.62
2021-07-22 18:19:00-04:00,79.615,79.615,79.615,79.615,7,2,557.305
2021-07-22 18:22:00-04:00,79.615,79.615,79.61,79.61,6,4,477.685
2021-07-22 18:23:00-04:00,79.615,79.615,79.615,79.615,1,1,79.615
2021-07-22 18:24:00-04:00,79.61,79.61,79.61,79.61,1,1,79.61
2021-07-22 18:25:00-04:00,79.61,79.615,79.61,79.61,6,3,477.68
2021-07-22 18:29:00-04:00,79.605,79.605,79.605,79.605,5,1,398.025
2021-07-22 18:30:00-04:00,79.605,79.605,79.605,79.605,3,1,238.815
2021-07-22 18:32:00-04:00,79.605,79.605,79.6,79.6,11,3,875.62
2021-07-22 18:34:00-04:00,79.6,79.6,79.6,79.6,1,1,79.6
2021-07-22 18:35:00-04:00,79.6,79.6,79.6,79.6,1,1,79.6
2021-07-22 18:36:00-04:00,79.6,79.6,79.6,79.6,1,1,79.6
2021-07-22 18:37:00-04:00,79.6,79.6,79.6,79.6,1,1,79.6
2021-07-22 18:39:00-04:00,79.6,79.6,79.6,79.6,1,1,79.6
2021-07-22 18:40:00-04:00,79.6,79.6,79.585,79.585,19,8,1512.23
2021-07-22 18:42:00-04:00,79.59,79.59,79.59,79.59,2,2,159.18
2021-07-22 18:43:00-04:00,79.59,79.6,79.59,79.6,36,4,2865.47
2021-07-22 18:44:00-04:00,79.6,79.605,79.6,79.6,39,8,3104.53
2021-07-22 18:48:00-04:00,79.6,79.605,79.6,79.605,15,3,1194.04
2021-07-22 18:50:00-04:00,79.61,79.61,79.61,79.61,8,1,636.88
2021-07-22 18:51:00-04:00,79.61,79.615,79.61,79.615,2,2,159.225
2021-07-22 18:53:00-04:00,79.605,79.605,79.605,79.605,5,1,398.025
2021-07-22 18:54:00-04:00,79.595,79.595,79.595,79.595,1,1,79.595
2021-07-22 18:55:00-04:00,79.595,79.595,79.59,79.59,23,7,1830.61
2021-07-22 18:56:00-04:00,79.59,79.59,79.59,79.59,3,1,238.77
2021-07-22 18:58:00-04:00,79.595,79.595,79.595,79.595,7,1,557.165
2021-07-22 18:59:00-04:00,79.6,79.6,79.595,79.595,21,8,1671.51
2021-07-22 19:00:00-04:00,79.59,79.59,79.575,79.575,58,25,4615.91
2021-07-22 19:01:00-04:00,79.575,79.575,79.57,79.57,14,11,1114.035
2021-07-22 19:02:00-04:00,79.57,79.58,79.57,79.58,2,2,159.15
