,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-23 00:08:00-04:00,79.54,79.54,79.54,79.54,1,1,79.54
2021-07-23 00:29:00-04:00,79.54,79.54,79.54,79.54,1,1,79.54
2021-07-23 01:27:00-04:00,79.56,79.56,79.56,79.56,1,1,79.56
2021-07-23 01:54:00-04:00,79.54,79.54,79.54,79.54,1,1,79.54
2021-07-23 01:57:00-04:00,79.53,79.53,79.53,79.53,1,1,79.53
2021-07-23 02:12:00-04:00,79.53,79.53,79.53,79.53,1,1,79.53
2021-07-23 07:27:00-04:00,79.495,79.495,79.495,79.495,1,1,79.495
2021-07-23 08:07:00-04:00,79.62,79.62,79.62,79.62,1,1,79.62
2021-07-23 08:12:00-04:00,79.58,79.58,79.58,79.58,1,1,79.58
2021-07-23 08:15:00-04:00,79.57,79.57,79.57,79.57,1,1,79.57
2021-07-23 10:48:00-04:00,79.43,79.43,79.43,79.43,2,1,158.86
2021-07-23 11:22:00-04:00,79.475,79.475,79.475,79.475,1,1,79.475
2021-07-23 11:23:00-04:00,79.47,79.47,79.465,79.465,5,4,397.345
2021-07-23 11:24:00-04:00,79.44,79.44,79.44,79.44,1,1,79.44
2021-07-23 11:25:00-04:00,79.45,79.45,79.45,79.45,1,1,79.45
2021-07-23 11:30:00-04:00,79.475,79.475,79.475,79.475,1,1,79.475
2021-07-23 11:52:00-04:00,79.45,79.45,79.45,79.45,1,1,79.45
2021-07-23 13:19:00-04:00,79.52,79.52,79.52,79.52,1,1,79.52
2021-07-23 14:05:00-04:00,79.53,79.53,79.53,79.53,11,2,874.83
2021-07-23 14:22:00-04:00,79.53,79.53,79.53,79.53,1,1,79.53
2021-07-23 14:34:00-04:00,79.51,79.51,79.51,79.51,1,1,79.51
2021-07-23 15:19:00-04:00,79.54,79.54,79.54,79.54,2,2,159.08
