,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy
2021-05-27 19:44:00-04:00,82.84,82.84,82.83,82.83,53,10,4390.33
2021-05-27 19:45:00-04:00,82.835,82.84,82.835,82.84,38,7,3147.79
2021-05-27 19:46:00-04:00,82.84,82.84,82.84,82.84,13,2,1076.92
2021-05-27 19:49:00-04:00,82.84,82.845,82.84,82.845,36,10,2982.315
2021-05-27 19:50:00-04:00,82.845,82.845,82.84,82.84,5,3,414.205
2021-05-27 19:51:00-04:00,82.835,82.835,82.835,82.835,2,1,165.67
2021-05-27 19:52:00-04:00,82.84,82.84,82.84,82.84,2,2,165.68
2021-05-27 19:53:00-04:00,82.845,82.845,82.845,82.845,1,1,82.845
2021-05-27 19:56:00-04:00,82.845,82.845,82.845,82.845,10,3,828.45
2021-05-27 19:59:00-04:00,82.845,82.845,82.845,82.845,17,4,1408.365
2021-05-27 20:00:00-04:00,82.84,82.84,82.84,82.84,58,12,4804.72
2021-05-27 20:01:00-04:00,82.845,82.845,82.84,82.84,61,17,5053.435
2021-05-27 20:02:00-04:00,82.84,82.84,82.815,82.82,41,15,3395.85
2021-05-27 20:03:00-04:00,82.82,82.825,82.815,82.825,7,5,579.755
2021-05-27 20:04:00-04:00,82.83,82.83,82.825,82.825,20,7,1656.56
2021-05-27 20:05:00-04:00,82.83,82.835,82.83,82.83,143,25,11844.822
2021-05-27 20:06:00-04:00,82.83,82.83,82.825,82.825,26,3,2153.57
2021-05-27 20:07:00-04:00,82.82,82.82,82.82,82.82,1,1,82.82
2021-05-27 20:08:00-04:00,82.82,82.82,82.82,82.82,9,1,745.38
2021-05-27 20:10:00-04:00,82.82,82.83,82.82,82.83,8,5,662.605
2021-05-27 20:11:00-04:00,82.83,82.83,82.825,82.825,3,2,248.48
2021-05-27 20:12:00-04:00,82.825,82.825,82.82,82.82,19,3,1573.59
2021-05-27 20:13:00-04:00,82.82,82.825,82.815,82.825,20,9,1656.395
2021-05-27 20:14:00-04:00,82.83,82.83,82.83,82.83,3,1,248.49
2021-05-27 20:15:00-04:00,82.835,82.845,82.835,82.845,21,15,1739.61
2021-05-27 20:16:00-04:00,82.84,82.84,82.82,82.82,36,12,2981.83
2021-05-27 20:17:00-04:00,82.82,82.825,82.82,82.825,11,2,911.035
2021-05-27 20:18:00-04:00,82.82,82.82,82.82,82.82,2,2,165.64
2021-05-27 20:19:00-04:00,82.82,82.825,82.82,82.825,5,3,414.11
2021-05-27 20:20:00-04:00,82.825,82.825,82.82,82.82,20,8,1656.43
2021-05-27 20:21:00-04:00,82.82,82.825,82.82,82.825,27,4,2236.155
2021-05-27 20:22:00-04:00,82.825,82.825,82.815,82.815,45,11,3726.935
2021-05-27 20:23:00-04:00,82.815,82.815,82.815,82.815,3,3,248.445
2021-05-27 20:24:00-04:00,82.815,82.815,82.81,82.81,12,4,993.725
2021-05-27 20:25:00-04:00,82.805,82.805,82.805,82.805,5,3,414.025
2021-05-27 20:26:00-04:00,82.805,82.805,82.805,82.805,10,5,828.05
2021-05-27 20:27:00-04:00,82.805,82.805,82.805,82.805,9,4,745.245
2021-05-27 20:28:00-04:00,82.8,82.8,82.8,82.8,6,3,496.8
2021-05-27 20:29:00-04:00,82.8,82.805,82.8,82.805,24,10,1987.285
2021-05-27 20:30:00-04:00,82.805,82.805,82.8,82.8,25,10,2070.09
2021-05-27 20:31:00-04:00,82.805,82.81,82.8,82.8,22,9,1821.675
2021-05-27 20:32:00-04:00,82.795,82.8,82.795,82.8,13,6,1076.385
2021-05-27 20:33:00-04:00,82.795,82.8,82.795,82.8,33,11,2732.26
2021-05-27 20:34:00-04:00,82.8,82.8,82.8,82.8,5,3,414.0
2021-05-27 20:35:00-04:00,82.795,82.8,82.785,82.8,29,12,2401.0
2021-05-27 20:37:00-04:00,82.795,82.8,82.795,82.8,8,7,662.365
2021-05-27 20:38:00-04:00,82.8,82.8,82.795,82.8,3,3,248.395
2021-05-27 20:39:00-04:00,82.8,82.8,82.79,82.79,36,8,2980.695
2021-05-27 20:40:00-04:00,82.795,82.8,82.795,82.8,7,2,579.57
2021-05-27 20:41:00-04:00,82.795,82.8,82.795,82.795,7,5,579.57
2021-05-27 20:43:00-04:00,82.8,82.8,82.8,82.8,10,5,828.0
2021-05-27 20:44:00-04:00,82.8,82.8,82.8,82.8,26,9,2152.8
2021-05-27 20:45:00-04:00,82.8,82.8,82.8,82.8,9,6,745.2
2021-05-27 20:46:00-04:00,82.795,82.8,82.795,82.795,12,4,993.565
2021-05-27 20:47:00-04:00,82.8,82.805,82.8,82.8,7,5,579.605
2021-05-27 20:48:00-04:00,82.805,82.805,82.805,82.805,33,7,2732.565
2021-05-27 20:49:00-04:00,82.8,82.805,82.8,82.805,9,4,745.23
2021-05-27 20:50:00-04:00,82.8,82.805,82.8,82.8,9,5,745.205
2021-05-27 20:51:00-04:00,82.795,82.795,82.79,82.79,32,6,2649.345
2021-05-27 20:52:00-04:00,82.79,82.79,82.785,82.79,45,16,3725.375
2021-05-27 20:53:00-04:00,82.79,82.79,82.78,82.78,18,8,1490.155
2021-05-27 20:54:00-04:00,82.775,82.775,82.755,82.76,193,52,15973.36
2021-05-27 20:55:00-04:00,82.76,82.765,82.76,82.765,21,10,1738.01
2021-05-27 20:56:00-04:00,82.76,82.76,82.755,82.76,33,4,2731.005
2021-05-27 20:57:00-04:00,82.765,82.77,82.765,82.77,15,5,1241.49
2021-05-27 20:58:00-04:00,82.77,82.775,82.77,82.77,6,6,496.625
2021-05-27 20:59:00-04:00,82.775,82.775,82.775,82.775,17,6,1407.175
2021-05-27 21:00:00-04:00,82.775,82.785,82.775,82.78,36,19,2980.065
2021-05-27 21:01:00-04:00,82.785,82.79,82.78,82.785,12,6,993.42
2021-05-27 21:02:00-04:00,82.785,82.79,82.77,82.77,65,38,5380.709
2021-05-27 21:03:00-04:00,82.77,82.77,82.76,82.77,36,17,2979.565
2021-05-27 21:04:00-04:00,82.77,82.77,82.765,82.77,10,6,827.68
2021-05-27 21:05:00-04:00,82.765,82.77,82.765,82.765,6,4,496.6
2021-05-27 21:06:00-04:00,82.765,82.77,82.76,82.77,12,9,993.18
2021-05-27 21:07:00-04:00,82.77,82.77,82.77,82.77,12,3,993.24
2021-05-27 21:08:00-04:00,82.77,82.77,82.765,82.77,7,5,579.38
2021-05-27 21:09:00-04:00,82.765,82.765,82.765,82.765,5,4,413.825
2021-05-27 21:10:00-04:00,82.765,82.765,82.765,82.765,5,1,413.825
2021-05-27 21:11:00-04:00,82.77,82.77,82.77,82.77,4,2,331.08
2021-05-27 21:12:00-04:00,82.77,82.77,82.77,82.77,8,4,662.16
2021-05-27 21:13:00-04:00,82.775,82.775,82.775,82.775,5,1,413.875
2021-05-27 21:14:00-04:00,82.77,82.77,82.76,82.765,26,7,2151.9
2021-05-27 21:15:00-04:00,82.77,82.77,82.77,82.77,3,2,248.31
2021-05-27 21:16:00-04:00,82.77,82.77,82.77,82.77,8,3,662.16
2021-05-27 21:17:00-04:00,82.77,82.775,82.77,82.77,37,8,3062.505
2021-05-27 21:18:00-04:00,82.775,82.78,82.775,82.78,6,2,496.675
2021-05-27 21:19:00-04:00,82.775,82.775,82.775,82.775,2,1,165.55
2021-05-27 21:20:00-04:00,82.77,82.77,82.77,82.77,2,2,165.54
2021-05-27 21:21:00-04:00,82.765,82.77,82.765,82.77,13,5,1076.0
2021-05-27 21:24:00-04:00,82.765,82.765,82.76,82.765,36,12,2979.515
2021-05-27 21:25:00-04:00,82.765,82.765,82.765,82.765,7,4,579.355
2021-05-27 21:26:00-04:00,82.765,82.765,82.76,82.765,48,15,3972.71
2021-05-27 21:28:00-04:00,82.765,82.765,82.765,82.765,12,2,993.18
2021-05-27 21:29:00-04:00,82.765,82.765,82.765,82.765,7,4,579.355
2021-05-27 21:30:00-04:00,82.76,82.76,82.755,82.76,35,8,2896.545
2021-05-27 21:31:00-04:00,82.765,82.765,82.76,82.76,27,8,2234.535
2021-05-27 21:32:00-04:00,82.76,82.775,82.76,82.77,22,12,1820.94
2021-05-27 21:33:00-04:00,82.77,82.77,82.76,82.76,4,3,331.06
2021-05-27 21:34:00-04:00,82.76,82.76,82.76,82.76,8,3,662.08
2021-05-27 21:35:00-04:00,82.76,82.765,82.76,82.765,6,4,496.585
2021-05-27 21:37:00-04:00,82.755,82.76,82.755,82.76,8,3,662.055
2021-05-27 21:38:00-04:00,82.765,82.77,82.765,82.77,5,4,413.84
2021-05-27 21:39:00-04:00,82.765,82.765,82.765,82.765,36,13,2979.54
2021-05-27 21:40:00-04:00,82.77,82.78,82.77,82.78,28,15,2317.72
2021-05-27 21:41:00-04:00,82.78,82.785,82.78,82.785,21,7,1738.46
2021-05-27 21:42:00-04:00,82.785,82.79,82.785,82.79,49,13,4056.645
2021-05-27 21:43:00-04:00,82.79,82.79,82.785,82.785,2,2,165.575
2021-05-27 21:44:00-04:00,82.79,82.79,82.785,82.79,24,7,1986.955
2021-05-27 21:45:00-04:00,82.79,82.79,82.79,82.79,9,6,745.11
2021-05-27 21:46:00-04:00,82.79,82.8,82.79,82.8,15,4,1241.935
2021-05-27 21:47:00-04:00,82.795,82.795,82.79,82.79,5,4,413.955
2021-05-27 21:48:00-04:00,82.795,82.795,82.79,82.79,27,16,2235.44
2021-05-27 21:49:00-04:00,82.79,82.79,82.79,82.79,14,3,1159.06
2021-05-27 21:50:00-04:00,82.795,82.795,82.79,82.795,16,6,1324.695
2021-05-27 21:51:00-04:00,82.79,82.8,82.79,82.8,22,6,1821.54
2021-05-27 21:52:00-04:00,82.8,82.8,82.795,82.795,14,6,1159.165
2021-05-27 21:53:00-04:00,82.79,82.79,82.775,82.775,41,10,3394.14
2021-05-27 21:54:00-04:00,82.775,82.775,82.77,82.77,19,9,1572.67
2021-05-27 21:55:00-04:00,82.765,82.77,82.765,82.77,9,5,744.895
2021-05-27 21:56:00-04:00,82.77,82.77,82.755,82.76,10,4,827.595
2021-05-27 21:57:00-04:00,82.76,82.76,82.76,82.76,18,8,1489.68
2021-05-27 21:58:00-04:00,82.755,82.76,82.755,82.76,8,3,662.045
2021-05-27 21:59:00-04:00,82.755,82.76,82.755,82.76,13,5,1075.835
2021-05-27 22:00:00-04:00,82.755,82.755,82.755,82.755,21,13,1737.855
2021-05-27 22:01:00-04:00,82.76,82.76,82.755,82.755,3,3,248.275
2021-05-27 22:02:00-04:00,82.755,82.755,82.745,82.75,38,16,3144.52
2021-05-27 22:04:00-04:00,82.75,82.75,82.75,82.75,2,2,165.5
2021-05-27 22:05:00-04:00,82.745,82.745,82.74,82.74,11,5,910.185
2021-05-27 22:06:00-04:00,82.75,82.75,82.745,82.75,5,3,413.745
2021-05-27 22:07:00-04:00,82.745,82.75,82.745,82.75,15,9,1241.21
2021-05-27 22:08:00-04:00,82.755,82.755,82.75,82.75,10,3,827.535
2021-05-27 22:09:00-04:00,82.75,82.755,82.75,82.755,7,5,579.28
2021-05-27 22:10:00-04:00,82.755,82.755,82.75,82.75,3,3,248.26
2021-05-27 22:11:00-04:00,82.75,82.75,82.75,82.75,6,3,496.5
2021-05-27 22:12:00-04:00,82.75,82.75,82.75,82.75,1,1,82.75
2021-05-27 22:13:00-04:00,82.745,82.745,82.745,82.745,8,3,661.96
2021-05-27 22:14:00-04:00,82.745,82.75,82.74,82.745,20,6,1654.91
2021-05-27 22:15:00-04:00,82.745,82.745,82.745,82.745,8,4,661.96
2021-05-27 22:16:00-04:00,82.74,82.74,82.74,82.74,2,1,165.48
2021-05-27 22:17:00-04:00,82.735,82.74,82.735,82.735,8,7,661.895
2021-05-27 22:18:00-04:00,82.735,82.735,82.735,82.735,13,7,1075.555
2021-05-27 22:20:00-04:00,82.74,82.74,82.74,82.74,7,3,579.18
2021-05-27 22:21:00-04:00,82.74,82.74,82.74,82.74,1,1,82.74
2021-05-27 22:22:00-04:00,82.745,82.745,82.745,82.745,2,1,165.49
2021-05-27 22:23:00-04:00,82.745,82.745,82.745,82.745,3,2,248.235
2021-05-27 22:24:00-04:00,82.74,82.74,82.74,82.74,9,2,744.66
2021-05-27 22:25:00-04:00,82.735,82.745,82.735,82.745,14,5,1158.34
2021-05-27 22:26:00-04:00,82.745,82.745,82.745,82.745,2,2,165.49
2021-05-27 22:27:00-04:00,82.745,82.755,82.745,82.75,57,14,4716.96
2021-05-27 22:28:00-04:00,82.75,82.75,82.745,82.745,6,6,496.475
2021-05-27 22:29:00-04:00,82.745,82.745,82.745,82.745,9,3,744.705
2021-05-27 22:30:00-04:00,82.745,82.745,82.735,82.735,29,15,2399.445
2021-05-27 22:31:00-04:00,82.74,82.74,82.735,82.735,15,4,1241.075
2021-05-27 22:32:00-04:00,82.74,82.74,82.73,82.73,16,3,1323.795
2021-05-27 22:33:00-04:00,82.735,82.735,82.735,82.735,7,1,579.145
2021-05-27 22:34:00-04:00,82.735,82.735,82.735,82.735,13,8,1075.555
2021-05-27 22:36:00-04:00,82.735,82.735,82.725,82.725,48,14,3970.925
2021-05-27 22:37:00-04:00,82.735,82.735,82.735,82.735,2,1,165.47
2021-05-27 22:38:00-04:00,82.73,82.73,82.73,82.73,1,1,82.73
2021-05-27 22:39:00-04:00,82.73,82.735,82.73,82.735,6,2,496.4
2021-05-27 22:40:00-04:00,82.735,82.735,82.735,82.735,2,2,165.47
2021-05-27 22:41:00-04:00,82.735,82.74,82.735,82.74,2,2,165.475
2021-05-27 22:42:00-04:00,82.74,82.74,82.735,82.735,7,3,579.15
2021-05-27 22:43:00-04:00,82.74,82.74,82.735,82.74,31,8,2564.885
2021-05-27 22:44:00-04:00,82.74,82.745,82.74,82.745,15,6,1241.145
2021-05-27 22:45:00-04:00,82.745,82.745,82.745,82.745,2,1,165.49
2021-05-27 22:46:00-04:00,82.745,82.745,82.745,82.745,5,4,413.725
2021-05-27 22:47:00-04:00,82.745,82.745,82.74,82.74,20,3,1654.86
2021-05-27 22:49:00-04:00,82.74,82.74,82.74,82.74,5,3,413.7
2021-05-27 22:51:00-04:00,82.735,82.735,82.735,82.735,3,1,248.205
2021-05-27 22:52:00-04:00,82.74,82.745,82.74,82.745,33,9,2730.485
2021-05-27 22:53:00-04:00,82.74,82.74,82.735,82.735,14,5,1158.34
2021-05-27 22:54:00-04:00,82.735,82.735,82.735,82.735,6,2,496.41
2021-05-27 22:55:00-04:00,82.735,82.735,82.735,82.735,1,1,82.735
2021-05-27 22:56:00-04:00,82.735,82.735,82.735,82.735,1,1,82.735
2021-05-27 22:57:00-04:00,82.735,82.735,82.73,82.735,14,6,1158.285
2021-05-27 22:58:00-04:00,82.74,82.75,82.74,82.75,5,4,413.73
2021-05-27 22:59:00-04:00,82.745,82.745,82.735,82.745,55,7,4550.705
2021-05-27 23:00:00-04:00,82.745,82.75,82.745,82.75,8,6,661.995
2021-05-27 23:01:00-04:00,82.75,82.75,82.745,82.75,10,5,827.485
2021-05-27 23:02:00-04:00,82.75,82.755,82.75,82.75,7,7,579.27
2021-05-27 23:03:00-04:00,82.75,82.77,82.75,82.765,102,23,8441.779
2021-05-27 23:04:00-04:00,82.765,82.77,82.765,82.765,5,4,413.83
2021-05-27 23:05:00-04:00,82.76,82.76,82.76,82.76,15,2,1241.4
2021-05-27 23:06:00-04:00,82.755,82.755,82.755,82.755,3,1,248.265
2021-05-27 23:07:00-04:00,82.755,82.755,82.755,82.755,6,1,496.53
2021-05-27 23:09:00-04:00,82.75,82.75,82.75,82.75,4,4,331.0
2021-05-27 23:10:00-04:00,82.75,82.755,82.745,82.755,38,15,3144.49
2021-05-27 23:11:00-04:00,82.76,82.76,82.76,82.76,3,1,248.28
2021-05-27 23:12:00-04:00,82.755,82.76,82.755,82.76,13,5,1075.87
2021-05-27 23:14:00-04:00,82.76,82.765,82.76,82.765,12,3,993.135
2021-05-27 23:15:00-04:00,82.76,82.76,82.76,82.76,26,10,2151.76
2021-05-27 23:16:00-04:00,82.765,82.77,82.765,82.77,32,6,2648.535
2021-05-27 23:17:00-04:00,82.775,82.775,82.775,82.775,5,1,413.875
2021-05-27 23:18:00-04:00,82.77,82.77,82.77,82.77,10,5,827.7
2021-05-27 23:19:00-04:00,82.775,82.775,82.775,82.775,17,5,1407.175
2021-05-27 23:21:00-04:00,82.775,82.78,82.775,82.78,15,6,1241.665
2021-05-27 23:22:00-04:00,82.775,82.785,82.775,82.785,37,11,3062.875
2021-05-27 23:23:00-04:00,82.78,82.78,82.78,82.78,14,2,1158.92
2021-05-27 23:24:00-04:00,82.78,82.78,82.775,82.78,13,7,1076.12
2021-05-27 23:25:00-04:00,82.78,82.78,82.78,82.78,12,6,993.36
2021-05-27 23:26:00-04:00,82.78,82.78,82.78,82.78,7,5,579.46
2021-05-27 23:27:00-04:00,82.775,82.785,82.775,82.785,36,5,2980.02
2021-05-27 23:28:00-04:00,82.785,82.795,82.785,82.79,12,6,993.455
2021-05-27 23:29:00-04:00,82.79,82.79,82.785,82.785,5,5,413.93
2021-05-27 23:30:00-04:00,82.785,82.785,82.78,82.78,15,6,1241.72
2021-05-27 23:31:00-04:00,82.775,82.775,82.775,82.775,1,1,82.775
2021-05-27 23:32:00-04:00,82.775,82.775,82.775,82.775,13,6,1076.075
2021-05-27 23:33:00-04:00,82.78,82.78,82.78,82.78,6,2,496.68
2021-05-27 23:34:00-04:00,82.78,82.78,82.78,82.78,1,1,82.78
2021-05-27 23:35:00-04:00,82.78,82.78,82.775,82.78,60,10,4966.535
2021-05-27 23:36:00-04:00,82.775,82.775,82.775,82.775,9,4,744.975
2021-05-27 23:37:00-04:00,82.775,82.775,82.775,82.775,1,1,82.775
2021-05-27 23:38:00-04:00,82.78,82.78,82.78,82.78,6,3,496.68
2021-05-27 23:39:00-04:00,82.78,82.78,82.78,82.78,13,5,1076.14
2021-05-27 23:40:00-04:00,82.785,82.785,82.785,82.785,5,3,413.925
2021-05-27 23:41:00-04:00,82.785,82.79,82.785,82.79,9,4,745.095
2021-05-27 23:43:00-04:00,82.79,82.79,82.79,82.79,22,4,1821.38
2021-05-27 23:44:00-04:00,82.795,82.795,82.79,82.79,15,8,1241.885
2021-05-27 23:45:00-04:00,82.795,82.795,82.795,82.795,3,3,248.385
2021-05-27 23:47:00-04:00,82.8,82.8,82.8,82.8,15,2,1242.0
2021-05-27 23:48:00-04:00,82.8,82.8,82.8,82.8,24,2,1987.2
2021-05-27 23:49:00-04:00,82.805,82.805,82.8,82.805,19,8,1573.29
2021-05-27 23:52:00-04:00,82.8,82.8,82.8,82.8,6,3,496.8
2021-05-27 23:53:00-04:00,82.8,82.8,82.795,82.795,6,3,496.785
2021-05-27 23:54:00-04:00,82.8,82.8,82.8,82.8,7,1,579.6
2021-05-27 23:55:00-04:00,82.8,82.8,82.8,82.8,1,1,82.8
2021-05-27 23:56:00-04:00,82.8,82.8,82.795,82.795,4,2,331.19
2021-05-27 23:58:00-04:00,82.795,82.795,82.795,82.795,3,2,248.385
2021-05-27 23:59:00-04:00,82.795,82.795,82.795,82.795,12,7,993.54
2021-05-28 00:00:00-04:00,82.79,82.79,82.79,82.79,7,4,579.53
2021-05-28 00:01:00-04:00,82.79,82.79,82.79,82.79,18,11,1490.22
2021-05-28 00:02:00-04:00,82.79,82.79,82.79,82.79,8,3,662.32
2021-05-28 00:03:00-04:00,82.79,82.795,82.79,82.79,21,8,1738.61
2021-05-28 00:04:00-04:00,82.79,82.795,82.79,82.795,6,3,496.75
2021-05-28 00:05:00-04:00,82.795,82.795,82.795,82.795,1,1,82.795
2021-05-28 00:06:00-04:00,82.795,82.8,82.795,82.8,9,2,745.165
2021-05-28 00:07:00-04:00,82.8,82.8,82.8,82.8,2,2,165.6
2021-05-28 00:08:00-04:00,82.795,82.805,82.795,82.805,26,6,2152.855
2021-05-28 00:10:00-04:00,82.805,82.81,82.805,82.81,16,8,1324.955
2021-05-28 00:11:00-04:00,82.81,82.81,82.805,82.805,12,3,993.715
2021-05-28 00:12:00-04:00,82.805,82.805,82.805,82.805,7,2,579.635
2021-05-28 00:15:00-04:00,82.805,82.805,82.805,82.805,1,1,82.805
2021-05-28 00:16:00-04:00,82.8,82.8,82.8,82.8,4,2,331.2
2021-05-28 00:17:00-04:00,82.8,82.805,82.795,82.8,41,13,3394.78
2021-05-28 00:18:00-04:00,82.805,82.81,82.805,82.81,20,8,1656.165
2021-05-28 00:19:00-04:00,82.815,82.815,82.805,82.805,15,7,1242.165
2021-05-28 00:20:00-04:00,82.805,82.805,82.8,82.805,13,6,1076.455
2021-05-28 00:22:00-04:00,82.805,82.805,82.8,82.8,10,3,828.01
2021-05-28 00:23:00-04:00,82.795,82.795,82.785,82.79,19,8,1573.04
2021-05-28 00:24:00-04:00,82.79,82.79,82.785,82.79,15,9,1241.84
2021-05-28 00:25:00-04:00,82.785,82.785,82.785,82.785,1,1,82.785
2021-05-28 00:26:00-04:00,82.785,82.795,82.785,82.79,15,6,1241.84
2021-05-28 00:27:00-04:00,82.785,82.79,82.78,82.79,17,6,1407.355
2021-05-28 00:28:00-04:00,82.785,82.785,82.785,82.785,7,3,579.495
2021-05-28 00:29:00-04:00,82.785,82.79,82.785,82.79,10,5,827.885
2021-05-28 00:32:00-04:00,82.79,82.79,82.785,82.79,12,9,993.46
2021-05-28 00:33:00-04:00,82.79,82.79,82.79,82.79,5,2,413.95
2021-05-28 00:35:00-04:00,82.79,82.79,82.79,82.79,4,1,331.16
2021-05-28 00:36:00-04:00,82.79,82.79,82.79,82.79,15,1,1241.85
2021-05-28 00:37:00-04:00,82.79,82.795,82.79,82.79,9,5,745.135
2021-05-28 00:38:00-04:00,82.79,82.79,82.79,82.79,5,5,413.95
2021-05-28 00:40:00-04:00,82.785,82.785,82.785,82.785,5,2,413.925
2021-05-28 00:41:00-04:00,82.785,82.785,82.785,82.785,6,2,496.71
2021-05-28 00:42:00-04:00,82.785,82.79,82.785,82.79,9,4,745.085
2021-05-28 00:43:00-04:00,82.785,82.785,82.785,82.785,12,7,993.42
2021-05-28 00:44:00-04:00,82.785,82.785,82.785,82.785,3,2,248.355
2021-05-28 00:45:00-04:00,82.785,82.785,82.785,82.785,3,1,248.355
2021-05-28 00:46:00-04:00,82.785,82.785,82.785,82.785,3,1,248.355
2021-05-28 00:47:00-04:00,82.785,82.785,82.785,82.785,6,1,496.71
2021-05-28 00:50:00-04:00,82.78,82.78,82.78,82.78,26,10,2152.28
