,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-05-28 08:41:00-04:00,82.52,82.52,82.52,82.52,1,1,82.52
2021-05-28 08:56:00-04:00,82.495,82.495,82.495,82.495,1,1,82.495
2021-05-28 09:07:00-04:00,82.595,82.595,82.595,82.595,1,1,82.595
2021-05-28 10:57:00-04:00,82.77,82.77,82.77,82.77,5,1,413.85
2021-05-28 11:20:00-04:00,82.715,82.715,82.715,82.715,1,1,82.715
2021-05-28 12:23:00-04:00,82.715,82.715,82.715,82.715,1,1,82.715
2021-05-28 13:05:00-04:00,82.74,82.74,82.74,82.74,36,4,2978.64
2021-05-28 13:44:00-04:00,82.78,82.78,82.78,82.78,1,1,82.78
2021-05-28 14:19:00-04:00,82.77,82.77,82.77,82.77,1,1,82.77
2021-05-28 14:25:00-04:00,82.78,82.785,82.78,82.785,2,2,165.565
2021-05-28 14:39:00-04:00,82.79,82.79,82.79,82.79,1,1,82.79
2021-05-28 14:54:00-04:00,82.8,82.8,82.8,82.8,1,1,82.8
2021-05-28 15:00:00-04:00,82.77,82.77,82.77,82.77,1,1,82.77
2021-05-28 15:04:00-04:00,82.755,82.755,82.755,82.755,1,1,82.755
2021-05-28 15:24:00-04:00,82.77,82.77,82.77,82.77,1,1,82.77
