,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index
,open,high,low,close,volume,num_trds,value
2021-05-31 18:00:00-04:00,4192.0,4195.75,4191.75,4195.5,705,263,2956636.0
2021-05-31 18:01:00-04:00,4195.5,4197.25,4195.5,4196.25,441,157,1850647.75
2021-05-31 18:02:00-04:00,4196.0,4197.0,4195.5,4196.5,251,84,1053268.25
2021-05-31 18:03:00-04:00,4196.75,4197.0,4196.0,4196.0,237,78,994561.25
2021-05-31 18:04:00-04:00,4196.0,4196.5,4196.0,4196.0,249,70,1044892.0
2021-05-31 18:05:00-04:00,4196.25,4197.0,4196.0,4197.0,170,56,713399.0
2021-05-31 18:06:00-04:00,4197.0,4197.0,4196.5,4196.5,129,42,541392.75
2021-05-31 18:07:00-04:00,4196.75,4197.0,4196.5,4197.0,92,41,386110.5
2021-05-31 18:08:00-04:00,4197.25,4197.25,4196.75,4197.0,66,25,277003.25
2021-05-31 18:09:00-04:00,4197.0,4197.0,4196.5,4196.75,44,22,184659.25
2021-05-31 18:10:00-04:00,4196.75,4197.25,4196.75,4197.0,127,27,533016.75
2021-05-31 18:11:00-04:00,4197.0,4197.25,4196.75,4197.0,34,17,142698.5
2021-05-31 18:12:00-04:00,4196.75,4197.0,4196.75,4196.75,41,13,172067.0
2021-05-31 18:13:00-04:00,4196.75,4197.0,4196.75,4196.75,22,8,92333.25
2021-05-31 18:14:00-04:00,4197.0,4197.0,4196.25,4196.5,44,20,184652.75
2021-05-31 18:15:00-04:00,4196.25,4196.25,4196.0,4196.25,58,27,243380.75
2021-05-31 18:16:00-04:00,4196.5,4197.0,4196.25,4196.5,88,34,369297.25
2021-05-31 18:17:00-04:00,4196.25,4196.5,4196.25,4196.5,13,9,54553.25
2021-05-31 18:18:00-04:00,4196.25,4197.0,4196.25,4197.0,83,12,348316.25
2021-05-31 18:19:00-04:00,4197.25,4197.25,4196.5,4196.5,70,31,293776.0
