,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index
,open,high,low,close,volume,num_trds,value
2021-05-31 18:00:00-04:00,4182.0,4182.0,4182.0,4182.0,1,1,4182.0
2021-05-31 18:01:00-04:00,4186.75,4186.75,4186.75,4186.75,1,1,4186.75
2021-05-31 18:27:00-04:00,4188.75,4188.75,4188.75,4188.75,1,1,4188.75
2021-05-31 18:45:00-04:00,4189.0,4189.0,4189.0,4189.0,3,2,12567.0
2021-05-31 18:53:00-04:00,4189.0,4189.0,4189.0,4189.0,1,1,4189.0
2021-05-31 18:54:00-04:00,4188.0,4188.0,4188.0,4188.0,1,1,4188.0
2021-05-31 18:58:00-04:00,4188.5,4188.5,4188.5,4188.5,1,1,4188.5
2021-05-31 19:00:00-04:00,4188.25,4188.25,4188.25,4188.25,1,1,4188.25
2021-05-31 19:25:00-04:00,4188.25,4188.25,4188.25,4188.25,2,2,8376.5
2021-05-31 19:26:00-04:00,4188.0,4188.0,4188.0,4188.0,1,1,4188.0
2021-05-31 19:28:00-04:00,4189.0,4189.0,4189.0,4189.0,1,1,4189.0
2021-05-31 19:36:00-04:00,4188.75,4188.75,4188.75,4188.75,1,1,4188.75
2021-05-31 19:38:00-04:00,4189.0,4189.0,4189.0,4189.0,1,1,4189.0
2021-05-31 19:42:00-04:00,4190.0,4190.25,4190.0,4190.25,2,2,8380.25
2021-05-31 19:46:00-04:00,4190.75,4190.75,4190.75,4190.75,1,1,4190.75
2021-05-31 19:47:00-04:00,4190.5,4190.5,4190.5,4190.5,1,1,4190.5
2021-05-31 19:51:00-04:00,4190.5,4190.5,4190.5,4190.5,1,1,4190.5
2021-05-31 19:54:00-04:00,4190.5,4190.5,4190.5,4190.5,3,2,12571.5
2021-05-31 19:59:00-04:00,4191.0,4191.0,4191.0,4191.0,2,2,8382.0
2021-05-31 20:00:00-04:00,4190.75,4190.75,4190.75,4190.75,1,1,4190.75
2021-05-31 20:01:00-04:00,4190.75,4191.0,4190.75,4191.0,2,2,8381.75
2021-05-31 20:05:00-04:00,4189.25,4189.25,4189.25,4189.25,1,1,4189.25
2021-05-31 20:10:00-04:00,4188.0,4188.0,4188.0,4188.0,1,1,4188.0
2021-05-31 20:11:00-04:00,4189.25,4189.25,4188.75,4188.75,4,4,16755.5
2021-05-31 20:14:00-04:00,4188.75,4188.75,4188.75,4188.75,1,1,4188.75
