,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-30 22:22:00-04:00,80.615,80.615,80.615,80.615,1,1,80.615
2021-07-01 09:40:00-04:00,80.81,80.81,80.81,80.81,1,1,80.81
2021-07-01 10:45:00-04:00,80.725,80.725,80.725,80.725,1,1,80.725
2021-07-01 10:59:00-04:00,80.695,80.695,80.695,80.695,1,1,80.695
