,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index
,open,high,low,close,volume,num_trds,value
2021-09-16 18:03:00-04:00,4453.25,4453.25,4453.25,4453.25,2,1,8906.5
2021-09-16 18:07:00-04:00,4452.25,4452.25,4452.0,4452.0,3,2,13356.25
2021-09-16 18:08:00-04:00,4452.5,4452.5,4452.5,4452.5,1,1,4452.5
2021-09-16 18:30:00-04:00,4454.75,4455.0,4454.75,4455.0,4,2,17819.75
2021-09-16 18:34:00-04:00,4454.5,4454.5,4454.5,4454.5,1,1,4454.5
2021-09-16 19:34:00-04:00,4453.5,4453.5,4453.5,4453.5,1,1,4453.5
2021-09-16 19:42:00-04:00,4450.0,4450.0,4450.0,4450.0,2,2,8900.0
2021-09-16 20:54:00-04:00,4449.25,4449.5,4449.25,4449.5,4,2,17797.75
2021-09-16 21:45:00-04:00,4452.5,4452.5,4452.5,4452.5,1,1,4452.5
2021-09-16 22:37:00-04:00,4454.0,4454.0,4454.0,4454.0,1,1,4454.0
2021-09-16 23:04:00-04:00,4454.25,4454.5,4454.25,4454.5,10,3,44543.75
2021-09-16 23:05:00-04:00,4454.75,4454.75,4454.75,4454.75,5,1,22273.75
2021-09-16 23:06:00-04:00,4455.5,4455.75,4455.5,4455.75,10,2,44556.25
2021-09-16 23:08:00-04:00,4455.25,4455.25,4455.25,4455.25,10,2,44552.5
2021-09-16 23:09:00-04:00,4455.5,4455.75,4455.5,4455.75,10,2,44556.25
2021-09-16 23:11:00-04:00,4455.5,4455.5,4455.5,4455.5,5,4,22277.5
2021-09-16 23:12:00-04:00,4455.5,4455.5,4455.5,4455.5,5,1,22277.5
2021-09-16 23:13:00-04:00,4455.5,4455.5,4455.5,4455.5,5,1,22277.5
2021-09-16 23:14:00-04:00,4455.75,4455.75,4455.75,4455.75,5,1,22278.75
2021-09-16 23:15:00-04:00,4455.75,4456.0,4455.75,4456.0,11,3,49013.5
2021-09-16 23:16:00-04:00,4456.5,4456.5,4456.5,4456.5,5,1,22282.5
2021-09-16 23:17:00-04:00,4457.0,4457.75,4456.75,4456.75,11,5,49028.0
2021-09-16 23:18:00-04:00,4457.25,4457.25,4457.25,4457.25,5,1,22286.25
2021-09-16 23:19:00-04:00,4457.25,4457.25,4457.25,4457.25,5,1,22286.25
2021-09-17 00:17:00-04:00,4457.0,4457.0,4457.0,4457.0,1,1,4457.0
2021-09-17 00:24:00-04:00,4460.0,4460.0,4460.0,4460.0,1,1,4460.0
2021-09-17 00:27:00-04:00,4458.25,4458.25,4458.25,4458.25,1,1,4458.25
2021-09-17 00:43:00-04:00,4459.75,4459.75,4459.75,4459.75,1,1,4459.75
2021-09-17 01:06:00-04:00,4461.0,4461.0,4461.0,4461.0,1,1,4461.0
2021-09-17 01:34:00-04:00,4460.25,4460.25,4460.25,4460.25,5,2,22301.25
2021-09-17 01:35:00-04:00,4460.75,4460.75,4460.75,4460.75,1,1,4460.75
2021-09-17 01:48:00-04:00,4459.75,4459.75,4459.75,4459.75,1,1,4459.75
2021-09-17 02:00:00-04:00,4460.25,4460.25,4460.25,4460.25,1,1,4460.25
2021-09-17 02:02:00-04:00,4463.0,4463.0,4463.0,4463.0,3,1,13389.0
2021-09-17 02:33:00-04:00,4462.0,4462.0,4462.0,4462.0,1,1,4462.0
2021-09-17 02:57:00-04:00,4462.0,4462.0,4462.0,4462.0,1,1,4462.0
2021-09-17 03:00:00-04:00,4462.25,4462.25,4462.25,4462.25,1,1,4462.25
2021-09-17 03:03:00-04:00,4463.5,4463.5,4463.5,4463.5,1,1,4463.5
2021-09-17 03:04:00-04:00,4464.25,4465.0,4464.0,4464.0,7,7,31253.25
2021-09-17 03:06:00-04:00,4463.75,4463.75,4463.75,4463.75,9,2,40173.75
2021-09-17 03:09:00-04:00,4460.25,4460.25,4460.25,4460.25,1,1,4460.25
2021-09-17 03:10:00-04:00,4460.5,4461.0,4460.5,4461.0,9,3,40148.0
2021-09-17 03:13:00-04:00,4461.5,4461.5,4461.5,4461.5,1,1,4461.5
2021-09-17 03:23:00-04:00,4458.75,4458.75,4458.75,4458.75,1,1,4458.75
2021-09-17 03:24:00-04:00,4458.75,4458.75,4458.75,4458.75,2,2,8917.5
2021-09-17 03:29:00-04:00,4459.0,4459.25,4459.0,4459.0,3,3,13377.25
2021-09-17 03:45:00-04:00,4456.75,4456.75,4456.75,4456.75,1,1,4456.75
2021-09-17 03:47:00-04:00,4455.5,4455.5,4455.5,4455.5,2,2,8911.0
2021-09-17 03:48:00-04:00,4455.0,4455.0,4455.0,4455.0,1,1,4455.0
2021-09-17 03:52:00-04:00,4457.0,4457.0,4457.0,4457.0,1,1,4457.0
2021-09-17 04:00:00-04:00,4458.0,4458.0,4458.0,4458.0,1,1,4458.0
2021-09-17 04:03:00-04:00,4458.5,4458.5,4458.5,4458.5,1,1,4458.5
2021-09-17 04:26:00-04:00,4457.75,4457.75,4457.75,4457.75,1,1,4457.75
2021-09-17 04:28:00-04:00,4457.0,4457.0,4457.0,4457.0,1,1,4457.0
