,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-29 11:06:00-04:00,78.445,78.445,78.445,78.445,2,1,156.89
2021-09-29 11:26:00-04:00,78.485,78.485,78.485,78.485,1,1,78.485
2021-09-29 11:37:00-04:00,78.425,78.425,78.425,78.425,1,1,78.425
2021-09-29 12:04:00-04:00,78.42,78.42,78.42,78.42,1,1,78.42
2021-09-29 13:20:00-04:00,78.335,78.335,78.335,78.335,1,1,78.335
