,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-28 18:00:00-04:00,78.82,78.82,78.82,78.82,2,2,157.64
2021-09-28 21:59:00-04:00,78.81,78.81,78.81,78.81,1,1,78.81
2021-09-28 22:15:00-04:00,78.835,78.835,78.835,78.835,1,1,78.835
2021-09-29 02:16:00-04:00,78.875,78.875,78.875,78.875,1,1,78.875
2021-09-29 04:18:00-04:00,78.81,78.81,78.81,78.81,1,1,78.81
2021-09-29 05:36:00-04:00,78.765,78.765,78.765,78.765,1,1,78.765
2021-09-29 05:40:00-04:00,78.8,78.8,78.8,78.8,2,1,157.6
2021-09-29 05:46:00-04:00,78.81,78.81,78.81,78.81,1,1,78.81
2021-09-29 05:47:00-04:00,78.81,78.81,78.81,78.81,1,1,78.81
2021-09-29 06:01:00-04:00,78.865,78.865,78.865,78.865,1,1,78.865
2021-09-29 06:03:00-04:00,78.875,78.875,78.875,78.875,1,1,78.875
2021-09-29 06:15:00-04:00,78.85,78.85,78.85,78.85,1,1,78.85
2021-09-29 06:20:00-04:00,78.82,78.825,78.82,78.825,2,2,157.645
2021-09-29 06:41:00-04:00,78.87,78.87,78.87,78.87,1,1,78.87
2021-09-29 06:53:00-04:00,78.865,78.865,78.865,78.865,1,1,78.865
2021-09-29 07:27:00-04:00,78.785,78.795,78.785,78.795,3,2,236.365
2021-09-29 07:34:00-04:00,78.78,78.78,78.78,78.78,1,1,78.78
2021-09-29 07:37:00-04:00,78.785,78.785,78.785,78.785,1,1,78.785
2021-09-29 07:40:00-04:00,78.735,78.735,78.73,78.73,2,2,157.465
2021-09-29 07:44:00-04:00,78.76,78.76,78.76,78.76,1,1,78.76
2021-09-29 07:46:00-04:00,78.74,78.74,78.74,78.74,2,1,157.48
2021-09-29 08:00:00-04:00,78.745,78.745,78.745,78.745,2,1,157.49
2021-09-29 08:01:00-04:00,78.765,78.77,78.765,78.77,3,2,236.3
2021-09-29 08:02:00-04:00,78.78,78.78,78.78,78.78,1,1,78.78
2021-09-29 08:22:00-04:00,78.785,78.785,78.785,78.785,2,1,157.57
2021-09-29 08:24:00-04:00,78.74,78.74,78.74,78.74,1,1,78.74
2021-09-29 08:25:00-04:00,78.745,78.745,78.745,78.745,1,1,78.745
2021-09-29 08:28:00-04:00,78.74,78.74,78.74,78.74,3,2,236.22
2021-09-29 08:37:00-04:00,78.68,78.68,78.68,78.68,1,1,78.68
2021-09-29 08:38:00-04:00,78.665,78.665,78.665,78.665,1,1,78.665
2021-09-29 08:48:00-04:00,78.68,78.68,78.68,78.68,1,1,78.68
2021-09-29 09:46:00-04:00,78.6,78.6,78.6,78.6,1,1,78.6
2021-09-29 09:57:00-04:00,78.67,78.67,78.67,78.67,1,1,78.67
2021-09-29 10:02:00-04:00,78.645,78.645,78.645,78.645,1,1,78.645
2021-09-29 10:23:00-04:00,78.48,78.48,78.48,78.48,1,1,78.48
2021-09-29 10:31:00-04:00,78.405,78.405,78.405,78.405,4,1,313.62
2021-09-29 10:35:00-04:00,78.46,78.46,78.455,78.455,2,2,156.915
2021-09-29 10:36:00-04:00,78.44,78.44,78.435,78.435,2,2,156.875
2021-09-29 10:50:00-04:00,78.47,78.47,78.47,78.47,1,1,78.47
2021-09-29 11:43:00-04:00,78.42,78.42,78.42,78.42,1,1,78.42
2021-09-29 12:46:00-04:00,78.35,78.35,78.35,78.35,1,1,78.35
2021-09-29 12:47:00-04:00,78.355,78.355,78.355,78.355,1,1,78.355
2021-09-29 12:50:00-04:00,78.36,78.365,78.36,78.365,2,2,156.725
2021-09-29 13:04:00-04:00,78.33,78.335,78.32,78.32,3,3,234.985
2021-09-29 13:17:00-04:00,78.36,78.36,78.36,78.36,1,1,78.36
2021-09-29 13:34:00-04:00,78.36,78.36,78.36,78.36,2,1,156.72
2021-09-29 13:41:00-04:00,78.33,78.33,78.33,78.33,1,1,78.33
2021-09-29 13:49:00-04:00,78.31,78.31,78.31,78.31,1,1,78.31
2021-09-29 14:22:00-04:00,78.4,78.4,78.4,78.4,1,1,78.4
2021-09-29 15:13:00-04:00,78.415,78.415,78.415,78.415,1,1,78.415
2021-09-29 15:34:00-04:00,78.39,78.39,78.39,78.39,1,1,78.39
