,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-28 22:10:00-04:00,78.835,78.835,78.835,78.835,1,1,78.835
2021-09-29 07:26:00-04:00,78.76,78.76,78.76,78.76,3,1,236.28
2021-09-29 09:47:00-04:00,78.615,78.615,78.615,78.615,1,1,78.615
2021-09-29 10:19:00-04:00,78.49,78.49,78.49,78.49,2,1,156.98
2021-09-29 10:31:00-04:00,78.405,78.405,78.405,78.405,2,1,156.81
2021-09-29 10:52:00-04:00,78.41,78.41,78.41,78.41,1,1,78.41
2021-09-29 11:36:00-04:00,78.455,78.455,78.455,78.455,2,1,156.91
