,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-28 18:00:00-04:00,78.83,78.84,78.825,78.84,37,14,2916.84
2021-09-28 18:01:00-04:00,78.845,78.845,78.845,78.845,8,1,630.76
2021-09-28 18:02:00-04:00,78.84,78.84,78.84,78.84,3,2,236.52
2021-09-28 18:03:00-04:00,78.835,78.835,78.825,78.825,52,7,4099.33
2021-09-28 18:04:00-04:00,78.835,78.835,78.835,78.835,4,1,315.34
2021-09-28 18:05:00-04:00,78.825,78.83,78.825,78.83,2,2,157.655
2021-09-28 18:06:00-04:00,78.825,78.825,78.82,78.82,48,6,3783.46
2021-09-28 18:07:00-04:00,78.82,78.82,78.82,78.82,16,1,1261.12
2021-09-28 18:08:00-04:00,78.825,78.83,78.825,78.83,35,4,2758.885
2021-09-28 18:10:00-04:00,78.83,78.835,78.83,78.835,47,11,3705.155
2021-09-28 18:11:00-04:00,78.835,78.835,78.835,78.835,23,4,1813.205
2021-09-28 18:14:00-04:00,78.83,78.83,78.83,78.83,2,1,157.66
2021-09-28 18:15:00-04:00,78.84,78.84,78.84,78.84,1,1,78.84
2021-09-28 18:16:00-04:00,78.845,78.845,78.845,78.845,3,2,236.535
2021-09-28 18:18:00-04:00,78.84,78.84,78.84,78.84,8,3,630.72
2021-09-28 18:21:00-04:00,78.835,78.835,78.835,78.835,1,1,78.835
2021-09-28 18:22:00-04:00,78.835,78.835,78.835,78.835,1,1,78.835
2021-09-28 18:23:00-04:00,78.84,78.84,78.84,78.84,2,1,157.68
2021-09-28 18:24:00-04:00,78.835,78.835,78.835,78.835,4,3,315.34
2021-09-28 18:25:00-04:00,78.835,78.835,78.835,78.835,7,3,551.845
2021-09-28 18:29:00-04:00,78.83,78.83,78.83,78.83,2,2,157.66
2021-09-28 18:30:00-04:00,78.84,78.845,78.84,78.845,3,2,236.525
2021-09-28 18:31:00-04:00,78.85,78.85,78.85,78.85,7,3,551.95
2021-09-28 18:32:00-04:00,78.855,78.86,78.855,78.86,17,5,1340.58
2021-09-28 18:33:00-04:00,78.865,78.865,78.845,78.845,12,4,946.215
2021-09-28 18:34:00-04:00,78.85,78.86,78.85,78.86,7,5,551.965
2021-09-28 18:35:00-04:00,78.86,78.86,78.86,78.86,2,1,157.72
2021-09-28 18:36:00-04:00,78.855,78.86,78.85,78.85,3,3,236.565
2021-09-28 18:37:00-04:00,78.855,78.855,78.85,78.85,2,2,157.705
2021-09-28 18:39:00-04:00,78.845,78.845,78.84,78.84,4,4,315.375
2021-09-28 18:40:00-04:00,78.84,78.84,78.84,78.84,1,1,78.84
2021-09-28 18:42:00-04:00,78.84,78.84,78.84,78.84,2,2,157.68
2021-09-28 18:43:00-04:00,78.835,78.835,78.835,78.835,6,2,473.01
2021-09-28 18:44:00-04:00,78.825,78.825,78.825,78.825,1,1,78.825
2021-09-28 18:45:00-04:00,78.83,78.835,78.83,78.835,3,2,236.495
2021-09-28 18:48:00-04:00,78.845,78.85,78.845,78.85,3,3,236.545
2021-09-28 18:50:00-04:00,78.85,78.85,78.85,78.85,8,2,630.8
2021-09-28 18:52:00-04:00,78.85,78.85,78.85,78.85,2,2,157.7
2021-09-28 18:53:00-04:00,78.855,78.855,78.855,78.855,1,1,78.855
2021-09-28 18:58:00-04:00,78.85,78.85,78.85,78.85,5,2,394.25
2021-09-28 18:59:00-04:00,78.84,78.84,78.84,78.84,5,1,394.2
2021-09-28 19:00:00-04:00,78.845,78.85,78.84,78.85,48,18,3784.52
2021-09-28 19:01:00-04:00,78.85,78.85,78.845,78.845,9,7,709.615
2021-09-28 19:02:00-04:00,78.845,78.85,78.845,78.85,2,2,157.695
2021-09-28 19:03:00-04:00,78.84,78.84,78.83,78.83,9,4,709.505
2021-09-28 19:04:00-04:00,78.835,78.835,78.835,78.835,1,1,78.835
2021-09-28 19:05:00-04:00,78.845,78.85,78.845,78.845,4,4,315.385
2021-09-28 19:06:00-04:00,78.845,78.845,78.835,78.845,120,12,9460.555
2021-09-28 19:09:00-04:00,78.85,78.85,78.85,78.85,1,1,78.85
2021-09-28 19:13:00-04:00,78.85,78.85,78.845,78.845,11,5,867.325
2021-09-28 19:15:00-04:00,78.855,78.855,78.855,78.855,3,1,236.565
2021-09-28 19:17:00-04:00,78.855,78.855,78.855,78.855,2,1,157.71
2021-09-28 19:22:00-04:00,78.85,78.85,78.85,78.85,2,2,157.7
2021-09-28 19:23:00-04:00,78.84,78.84,78.84,78.84,28,6,2207.52
2021-09-28 19:24:00-04:00,78.84,78.84,78.835,78.835,3,2,236.51
2021-09-28 19:28:00-04:00,78.835,78.835,78.835,78.835,9,5,709.515
2021-09-28 19:30:00-04:00,78.83,78.83,78.815,78.82,34,13,2679.81
2021-09-28 19:31:00-04:00,78.82,78.83,78.82,78.83,7,3,551.78
2021-09-28 19:34:00-04:00,78.83,78.83,78.825,78.825,13,4,1024.77
2021-09-28 19:35:00-04:00,78.82,78.82,78.805,78.815,29,14,2285.575
2021-09-28 19:37:00-04:00,78.81,78.82,78.81,78.82,26,7,2049.19
2021-09-28 19:38:00-04:00,78.82,78.825,78.82,78.825,5,3,394.115
2021-09-28 19:41:00-04:00,78.835,78.835,78.835,78.835,10,6,788.35
2021-09-28 19:42:00-04:00,78.84,78.84,78.835,78.835,22,5,1734.44
2021-09-28 19:43:00-04:00,78.835,78.84,78.835,78.84,5,3,394.185
2021-09-28 19:44:00-04:00,78.835,78.84,78.835,78.84,7,3,551.865
2021-09-28 19:45:00-04:00,78.84,78.85,78.84,78.85,16,7,1261.565
2021-09-28 19:46:00-04:00,78.85,78.85,78.85,78.85,4,2,315.4
2021-09-28 19:47:00-04:00,78.85,78.85,78.85,78.85,1,1,78.85
2021-09-28 19:48:00-04:00,78.845,78.845,78.845,78.845,3,2,236.535
2021-09-28 19:49:00-04:00,78.85,78.85,78.85,78.85,1,1,78.85
2021-09-28 19:50:00-04:00,78.86,78.86,78.86,78.86,3,2,236.58
2021-09-28 19:52:00-04:00,78.86,78.86,78.86,78.86,1,1,78.86
2021-09-28 19:54:00-04:00,78.865,78.865,78.86,78.86,7,2,552.03
2021-09-28 19:55:00-04:00,78.855,78.855,78.855,78.855,2,1,157.71
2021-09-28 19:56:00-04:00,78.86,78.86,78.86,78.86,1,1,78.86
2021-09-28 19:57:00-04:00,78.865,78.865,78.86,78.86,6,3,473.175
2021-09-28 19:58:00-04:00,78.855,78.86,78.855,78.86,8,3,630.87
2021-09-28 19:59:00-04:00,78.87,78.875,78.87,78.87,8,4,630.965
2021-09-28 20:00:00-04:00,78.875,78.875,78.865,78.87,12,8,946.415
2021-09-28 20:01:00-04:00,78.865,78.875,78.865,78.87,24,13,1892.85
2021-09-28 20:02:00-04:00,78.875,78.875,78.87,78.875,7,6,552.12
2021-09-28 20:03:00-04:00,78.87,78.915,78.87,78.915,146,51,11519.616
2021-09-28 20:04:00-04:00,78.91,78.915,78.9,78.905,53,16,4182.015
2021-09-28 20:05:00-04:00,78.905,78.92,78.9,78.92,68,17,5366.05
2021-09-28 20:06:00-04:00,78.915,78.915,78.91,78.915,14,5,1104.78
