,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-05 20:54:00-04:00,79.44,79.44,79.44,79.44,2,1,158.88
2021-10-05 21:44:00-04:00,79.395,79.4,79.395,79.4,5,2,396.99
2021-10-06 03:15:00-04:00,79.21,79.21,79.21,79.21,1,1,79.21
2021-10-06 09:50:00-04:00,79.21,79.21,79.21,79.21,2,1,158.42
2021-10-06 10:00:00-04:00,79.1,79.1,79.1,79.1,2,1,158.2
2021-10-06 14:12:00-04:00,79.45,79.45,79.45,79.45,1,1,79.45
2021-10-06 14:28:00-04:00,79.445,79.445,79.445,79.445,1,1,79.445
