,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index
,open,high,low,close,volume,num_trds,value
2021-08-30 18:00:00-04:00,4529.5,4529.75,4528.75,4529.25,378,121,1712058.0
2021-08-30 18:01:00-04:00,4529.5,4529.75,4529.25,4529.5,97,38,439372.25
2021-08-30 18:02:00-04:00,4529.5,4530.0,4529.5,4530.0,104,36,471096.0
2021-08-30 18:03:00-04:00,4529.75,4529.75,4529.25,4529.5,88,33,398598.0
2021-08-30 18:04:00-04:00,4529.25,4529.5,4528.75,4528.75,75,36,339681.0
2021-08-30 18:05:00-04:00,4529.0,4529.25,4528.75,4529.0,144,53,652190.25
2021-08-30 18:06:00-04:00,4529.0,4529.25,4529.0,4529.0,46,22,208335.25
2021-08-30 18:07:00-04:00,4528.75,4529.0,4528.75,4529.0,14,12,63405.25
2021-08-30 18:08:00-04:00,4529.0,4529.0,4528.75,4528.75,56,21,253622.5
2021-08-30 18:09:00-04:00,4529.0,4529.5,4528.75,4529.5,227,37,1028080.5
2021-08-30 18:10:00-04:00,4529.5,4530.25,4529.5,4530.25,137,33,620593.75
2021-08-30 18:11:00-04:00,4530.25,4530.75,4530.0,4530.75,164,46,742987.75
2021-08-30 18:12:00-04:00,4530.75,4531.25,4530.5,4531.0,156,34,706818.0
2021-08-30 18:13:00-04:00,4531.0,4531.0,4530.5,4530.75,34,7,154044.75
2021-08-30 18:14:00-04:00,4530.75,4530.75,4530.5,4530.5,18,12,81550.75
2021-08-30 18:15:00-04:00,4530.5,4530.5,4530.25,4530.5,6,6,27182.25
2021-08-30 18:16:00-04:00,4530.5,4530.5,4530.25,4530.5,43,8,194808.0
2021-08-30 18:17:00-04:00,4530.5,4530.75,4530.5,4530.5,40,29,181223.5
2021-08-30 18:18:00-04:00,4530.5,4531.0,4530.5,4531.0,61,29,276372.75
2021-08-30 18:19:00-04:00,4531.0,4531.5,4531.0,4531.25,230,49,1042166.75
2021-08-30 18:20:00-04:00,4531.25,4531.25,4530.75,4531.0,156,40,706839.75
2021-08-30 18:21:00-04:00,4531.0,4531.25,4531.0,4531.0,212,51,960599.0
2021-08-30 18:22:00-04:00,4531.25,4531.25,4531.0,4531.0,31,10,140462.0
2021-08-30 18:23:00-04:00,4531.25,4531.25,4530.25,4530.5,154,41,697711.25
2021-08-30 18:24:00-04:00,4530.5,4530.5,4530.5,4530.5,18,4,81549.0
2021-08-30 18:25:00-04:00,4530.75,4530.75,4530.5,4530.5,11,4,49836.0
2021-08-30 18:26:00-04:00,4530.75,4530.75,4530.5,4530.75,6,4,27183.5
2021-08-30 18:27:00-04:00,4530.75,4531.0,4530.75,4531.0,48,22,217477.0
2021-08-30 18:28:00-04:00,4530.75,4531.0,4530.75,4530.75,5,3,22654.25
2021-08-30 18:29:00-04:00,4530.75,4531.0,4530.75,4531.0,6,5,27185.5
2021-08-30 18:30:00-04:00,4530.75,4531.0,4530.75,4530.75,38,15,172169.75
2021-08-30 18:31:00-04:00,4530.5,4530.5,4530.5,4530.5,32,12,144976.0
2021-08-30 18:32:00-04:00,4530.5,4530.5,4530.25,4530.25,18,10,81547.0
2021-08-30 18:33:00-04:00,4530.25,4530.5,4530.25,4530.25,40,24,181210.25
2021-08-30 18:34:00-04:00,4530.25,4530.25,4530.25,4530.25,4,3,18121.0
2021-08-30 18:35:00-04:00,4530.25,4530.5,4530.0,4530.0,55,24,249162.25
2021-08-30 18:36:00-04:00,4530.0,4530.25,4530.0,4530.0,53,21,240090.25
2021-08-30 18:37:00-04:00,4530.0,4530.0,4529.75,4529.75,8,8,36238.25
2021-08-30 18:38:00-04:00,4529.75,4530.0,4529.75,4529.75,58,17,262725.75
2021-08-30 18:39:00-04:00,4530.0,4530.0,4529.75,4530.0,49,17,221967.5
2021-08-30 18:40:00-04:00,4530.0,4530.25,4530.0,4530.25,29,5,131376.5
2021-08-30 18:41:00-04:00,4530.5,4530.5,4530.25,4530.25,37,17,167619.75
2021-08-30 18:42:00-04:00,4530.25,4530.5,4530.0,4530.5,53,15,240106.5
2021-08-30 18:43:00-04:00,4530.5,4530.5,4530.25,4530.25,41,19,185740.5
2021-08-30 18:44:00-04:00,4530.25,4530.25,4530.0,4530.0,9,6,40771.5
2021-08-30 18:45:00-04:00,4530.25,4530.25,4530.0,4530.0,3,3,13590.25
2021-08-30 18:46:00-04:00,4530.25,4530.25,4530.0,4530.0,2,2,9060.25
2021-08-30 18:47:00-04:00,4530.0,4530.0,4530.0,4530.0,2,2,9060.0
2021-08-30 18:48:00-04:00,4530.0,4530.0,4530.0,4530.0,3,2,13590.0
2021-08-30 18:49:00-04:00,4530.25,4530.25,4530.25,4530.25,2,1,9060.5
2021-08-30 18:50:00-04:00,4530.25,4530.25,4530.0,4530.0,47,11,212913.75
2021-08-30 18:51:00-04:00,4530.0,4530.0,4530.0,4530.0,2,2,9060.0
2021-08-30 18:52:00-04:00,4530.0,4530.0,4529.75,4530.0,5,4,22649.75
2021-08-30 18:53:00-04:00,4529.75,4530.0,4529.75,4530.0,13,5,58887.25
2021-08-30 18:54:00-04:00,4530.0,4530.0,4529.75,4529.75,5,4,22649.5
2021-08-30 18:55:00-04:00,4530.0,4530.25,4530.0,4530.25,35,8,158551.25
2021-08-30 18:56:00-04:00,4530.25,4530.25,4530.0,4530.0,7,4,31710.75
2021-08-30 18:57:00-04:00,4530.25,4530.25,4530.0,4530.25,12,6,54361.75
2021-08-30 18:58:00-04:00,4530.25,4530.5,4530.0,4530.25,34,15,154028.5
2021-08-30 18:59:00-04:00,4530.25,4530.25,4530.25,4530.25,18,10,81544.5
2021-08-30 19:00:00-04:00,4530.25,4530.5,4530.25,4530.5,21,8,95137.0
2021-08-30 19:01:00-04:00,4530.25,4530.25,4530.25,4530.25,23,9,104195.75
2021-08-30 19:02:00-04:00,4530.25,4530.5,4530.25,4530.25,23,10,104200.75
2021-08-30 19:03:00-04:00,4530.5,4530.5,4530.5,4530.5,2,2,9061.0
2021-08-30 19:04:00-04:00,4530.25,4530.5,4530.25,4530.5,7,5,31713.25
2021-08-30 19:05:00-04:00,4530.5,4530.5,4530.25,4530.25,17,8,77015.0
2021-08-30 19:06:00-04:00,4530.25,4530.25,4530.25,4530.25,13,9,58893.25
2021-08-30 19:07:00-04:00,4530.25,4530.25,4530.0,4530.0,24,10,108723.0
2021-08-30 19:08:00-04:00,4530.25,4530.25,4529.75,4530.0,52,26,235559.25
2021-08-30 19:09:00-04:00,4530.0,4530.0,4529.5,4530.0,90,15,407672.0
2021-08-30 19:10:00-04:00,4530.0,4530.0,4529.75,4529.75,48,17,217429.5
2021-08-30 19:11:00-04:00,4529.75,4529.75,4529.75,4529.75,12,9,54357.0
2021-08-30 19:12:00-04:00,4529.5,4530.0,4529.5,4530.0,27,11,122303.25
2021-08-30 19:13:00-04:00,4529.75,4529.75,4529.0,4529.5,349,66,1580725.75
2021-08-30 19:14:00-04:00,4529.5,4529.75,4529.25,4529.75,30,13,135885.0
2021-08-30 19:15:00-04:00,4529.5,4529.75,4529.5,4529.75,38,13,172129.75
2021-08-30 19:16:00-04:00,4529.75,4529.75,4529.75,4529.75,11,10,49827.25
2021-08-30 19:17:00-04:00,4529.75,4529.75,4529.5,4529.5,6,5,27178.25
2021-08-30 19:18:00-04:00,4529.75,4529.75,4529.5,4529.75,14,6,63414.0
2021-08-30 19:19:00-04:00,4529.75,4529.75,4529.75,4529.75,2,2,9059.5
2021-08-30 19:20:00-04:00,4529.75,4529.75,4529.25,4529.5,41,8,185706.25
2021-08-30 19:21:00-04:00,4529.5,4529.75,4529.5,4529.5,34,10,154003.5
2021-08-30 19:22:00-04:00,4529.5,4529.5,4529.0,4529.0,200,28,905812.5
2021-08-30 19:23:00-04:00,4529.0,4529.0,4528.75,4529.0,57,24,258149.5
2021-08-30 19:24:00-04:00,4529.0,4529.0,4528.5,4528.75,127,41,575158.75
2021-08-30 19:25:00-04:00,4528.75,4529.0,4528.75,4528.75,44,12,199265.5
2021-08-30 19:26:00-04:00,4529.0,4529.0,4528.75,4529.0,13,7,58875.5
2021-08-30 19:27:00-04:00,4528.75,4529.0,4528.75,4528.75,123,32,557042.5
2021-08-30 19:28:00-04:00,4528.5,4528.75,4528.5,4528.5,163,46,738168.5
2021-08-30 19:29:00-04:00,4528.5,4528.75,4528.5,4528.5,35,22,158498.25
2021-08-30 19:30:00-04:00,4528.5,4528.5,4528.25,4528.25,118,38,534359.75
2021-08-30 19:31:00-04:00,4528.25,4528.5,4528.25,4528.25,66,23,298864.75
2021-08-30 19:32:00-04:00,4528.5,4528.5,4528.25,4528.5,43,13,194725.25
2021-08-30 19:33:00-04:00,4528.5,4528.5,4528.5,4528.5,127,17,575119.5
2021-08-30 19:34:00-04:00,4528.75,4528.75,4528.5,4528.5,9,7,40757.5
2021-08-30 19:35:00-04:00,4528.75,4528.75,4528.5,4528.75,43,19,194736.0
2021-08-30 19:36:00-04:00,4529.0,4529.25,4528.75,4529.0,82,26,371377.5
2021-08-30 19:37:00-04:00,4528.75,4528.75,4528.75,4528.75,16,6,72460.0
2021-08-30 19:38:00-04:00,4528.75,4528.75,4528.75,4528.75,8,4,36230.0
2021-08-30 19:39:00-04:00,4528.5,4528.75,4528.5,4528.75,4,3,18114.25
2021-08-30 19:40:00-04:00,4528.75,4528.75,4528.5,4528.5,20,9,90570.75
2021-08-30 19:41:00-04:00,4528.5,4528.5,4528.25,4528.25,75,19,339625.5
2021-08-30 19:42:00-04:00,4528.0,4528.25,4527.5,4528.0,241,75,1091224.75
2021-08-30 19:43:00-04:00,4528.0,4528.0,4527.5,4527.75,55,20,249029.25
2021-08-30 19:44:00-04:00,4527.75,4527.75,4527.5,4527.5,33,15,149409.0
2021-08-30 19:45:00-04:00,4527.5,4527.5,4527.0,4527.0,374,117,1693221.75
2021-08-30 19:46:00-04:00,4527.25,4527.25,4526.5,4527.0,387,110,1751894.75
2021-08-30 19:47:00-04:00,4527.0,4527.5,4527.0,4527.25,117,38,529684.75
2021-08-30 19:48:00-04:00,4527.25,4527.5,4527.0,4527.25,22,11,99598.75
2021-08-30 19:49:00-04:00,4527.5,4527.5,4527.25,4527.25,89,32,402931.0
2021-08-30 19:50:00-04:00,4527.25,4527.5,4527.0,4527.5,79,26,357647.5
2021-08-30 19:51:00-04:00,4527.25,4527.25,4527.0,4527.0,42,18,190137.75
2021-08-30 19:52:00-04:00,4527.0,4527.0,4527.0,4527.0,69,24,312363.0
2021-08-30 19:53:00-04:00,4527.0,4527.0,4526.75,4527.0,32,18,144862.5
2021-08-30 19:54:00-04:00,4527.0,4527.0,4526.5,4527.0,77,29,348561.0
2021-08-30 19:55:00-04:00,4527.0,4527.0,4527.0,4527.0,92,41,416484.0
2021-08-30 19:56:00-04:00,4527.0,4527.25,4527.0,4527.25,46,13,208248.25
2021-08-30 19:57:00-04:00,4527.25,4527.5,4527.0,4527.5,41,18,185617.75
2021-08-30 19:58:00-04:00,4527.5,4527.75,4527.25,4527.5,142,51,642923.0
2021-08-30 19:59:00-04:00,4527.5,4527.5,4527.25,4527.25,166,31,751524.75
2021-08-30 20:00:00-04:00,4527.25,4527.5,4527.0,4527.0,168,62,760572.25
2021-08-30 20:01:00-04:00,4526.75,4527.5,4526.75,4527.0,200,93,905396.5
2021-08-30 20:02:00-04:00,4526.75,4527.25,4526.0,4526.25,392,148,1774489.0
2021-08-30 20:03:00-04:00,4526.25,4526.75,4526.0,4526.25,284,93,1285451.0
2021-08-30 20:04:00-04:00,4526.0,4526.75,4525.75,4526.25,352,120,1593229.0
2021-08-30 20:05:00-04:00,4526.25,4527.0,4526.25,4527.0,86,36,389287.75
2021-08-30 20:06:00-04:00,4527.0,4527.0,4526.0,4526.75,326,101,1475637.25
2021-08-30 20:07:00-04:00,4526.5,4528.25,4526.5,4527.75,633,194,2865955.25
2021-08-30 20:08:00-04:00,4527.75,4528.75,4527.75,4528.25,300,128,1358487.0
2021-08-30 20:09:00-04:00,4528.0,4528.5,4528.0,4528.5,286,63,1295087.0
2021-08-30 20:10:00-04:00,4528.5,4528.5,4528.0,4528.25,147,79,665660.25
2021-08-30 20:11:00-04:00,4528.25,4528.25,4527.5,4527.75,131,59,593155.75
2021-08-30 20:12:00-04:00,4528.0,4528.0,4527.0,4527.25,125,50,565933.75
2021-08-30 20:13:00-04:00,4527.25,4527.25,4526.5,4526.75,167,61,755988.75
2021-08-30 20:14:00-04:00,4526.75,4527.0,4526.75,4527.0,43,29,194660.0
2021-08-30 20:15:00-04:00,4527.0,4527.0,4526.0,4526.25,275,102,1244757.0
2021-08-30 20:16:00-04:00,4526.25,4526.5,4525.75,4526.5,185,61,837342.25
2021-08-30 20:17:00-04:00,4526.25,4527.0,4526.0,4526.75,90,54,407390.5
2021-08-30 20:18:00-04:00,4526.5,4527.25,4526.25,4527.0,127,69,574896.5
2021-08-30 20:19:00-04:00,4527.25,4527.25,4526.75,4526.75,73,45,330478.0
2021-08-30 20:20:00-04:00,4527.0,4527.0,4526.75,4526.75,16,8,72431.25
2021-08-30 20:21:00-04:00,4527.0,4527.25,4527.0,4527.25,19,9,86015.0
2021-08-30 20:22:00-04:00,4527.0,4527.0,4526.75,4527.0,39,21,176547.5
2021-08-30 20:23:00-04:00,4527.0,4527.0,4526.0,4526.5,177,65,801178.0
2021-08-30 20:24:00-04:00,4526.5,4526.5,4526.0,4526.25,75,37,339469.25
2021-08-30 20:25:00-04:00,4526.5,4526.75,4526.5,4526.75,251,107,1136162.5
2021-08-30 20:26:00-04:00,4526.5,4526.75,4526.25,4526.5,191,60,864538.0
2021-08-30 20:27:00-04:00,4526.5,4526.75,4526.25,4526.75,118,45,534119.0
2021-08-30 20:28:00-04:00,4526.75,4526.75,4526.5,4526.5,51,23,230855.0
2021-08-30 20:29:00-04:00,4526.5,4526.75,4526.25,4526.75,49,22,221796.5
2021-08-30 20:30:00-04:00,4526.5,4526.5,4526.25,4526.25,66,43,298741.25
2021-08-30 20:31:00-04:00,4526.5,4526.75,4526.5,4526.5,47,18,212745.75
2021-08-30 20:32:00-04:00,4526.5,4526.5,4526.5,4526.5,28,14,126742.0
2021-08-30 20:33:00-04:00,4526.5,4527.0,4526.5,4526.75,54,29,244448.25
2021-08-30 20:34:00-04:00,4526.75,4527.0,4526.75,4527.0,39,25,176549.75
2021-08-30 20:35:00-04:00,4527.0,4527.0,4526.75,4527.0,123,66,556812.5
2021-08-30 20:36:00-04:00,4527.0,4527.0,4526.5,4526.75,95,45,430033.0
2021-08-30 20:37:00-04:00,4526.75,4527.0,4526.25,4526.5,87,33,393807.5
2021-08-30 20:38:00-04:00,4526.5,4526.75,4526.5,4526.75,81,52,366661.75
2021-08-30 20:39:00-04:00,4526.75,4527.0,4526.75,4526.75,28,10,126751.0
2021-08-30 20:40:00-04:00,4526.75,4527.0,4526.5,4527.0,49,23,221814.0
2021-08-30 20:41:00-04:00,4527.0,4527.0,4526.75,4526.75,39,28,176544.0
2021-08-30 20:42:00-04:00,4526.75,4526.75,4526.75,4526.75,11,9,49794.25
2021-08-30 20:43:00-04:00,4526.5,4526.5,4526.25,4526.25,69,40,312320.75
2021-08-30 20:44:00-04:00,4526.0,4526.25,4525.75,4526.0,174,50,787514.75
2021-08-30 20:45:00-04:00,4526.25,4526.25,4525.75,4525.75,49,27,221766.75
2021-08-30 20:46:00-04:00,4526.0,4526.0,4525.75,4526.0,45,21,203669.75
2021-08-30 20:47:00-04:00,4526.0,4526.25,4525.75,4526.25,28,13,126730.25
2021-08-30 20:48:00-04:00,4526.25,4526.5,4526.25,4526.25,102,49,461680.0
2021-08-30 20:49:00-04:00,4526.5,4526.75,4526.5,4526.5,82,36,371184.5
2021-08-30 20:50:00-04:00,4526.75,4526.75,4526.75,4526.75,37,18,167489.75
2021-08-30 20:51:00-04:00,4526.75,4527.0,4526.5,4526.75,66,26,298772.0
2021-08-30 20:52:00-04:00,4526.75,4526.75,4526.75,4526.75,84,27,380247.0
2021-08-30 20:53:00-04:00,4526.75,4527.0,4526.75,4526.75,36,17,162963.75
2021-08-30 20:54:00-04:00,4526.75,4526.75,4526.5,4526.75,50,24,226335.0
2021-08-30 20:55:00-04:00,4526.5,4527.0,4526.5,4527.0,41,26,185596.25
2021-08-30 20:56:00-04:00,4527.0,4527.0,4526.75,4526.75,40,14,181072.25
2021-08-30 20:57:00-04:00,4526.5,4527.0,4526.5,4526.75,63,36,285172.75
2021-08-30 20:58:00-04:00,4527.0,4527.0,4526.5,4526.5,37,17,167493.0
2021-08-30 20:59:00-04:00,4526.75,4526.75,4526.25,4526.25,86,35,389278.0
2021-08-30 21:00:00-04:00,4526.25,4526.75,4526.0,4526.25,179,61,810227.75
2021-08-30 21:01:00-04:00,4526.25,4526.25,4526.0,4526.25,44,26,199154.0
2021-08-30 21:02:00-04:00,4526.0,4526.0,4525.5,4525.75,139,57,629085.0
2021-08-30 21:03:00-04:00,4525.5,4526.0,4525.5,4526.0,41,24,185559.25
2021-08-30 21:04:00-04:00,4526.0,4526.75,4526.0,4526.5,106,41,479794.75
2021-08-30 21:05:00-04:00,4526.5,4527.0,4526.5,4527.0,47,20,212757.5
2021-08-30 21:06:00-04:00,4527.0,4527.5,4527.0,4527.0,258,105,1167985.5
2021-08-30 21:07:00-04:00,4527.0,4527.0,4526.75,4527.0,38,14,172021.25
2021-08-30 21:08:00-04:00,4527.0,4527.0,4526.75,4526.75,31,12,140329.5
2021-08-30 21:09:00-04:00,4527.0,4527.0,4526.75,4526.75,12,3,54321.5
2021-08-30 21:10:00-04:00,4526.75,4527.0,4526.5,4526.5,67,25,303289.0
2021-08-30 21:11:00-04:00,4526.5,4526.5,4526.25,4526.5,59,39,267057.0
2021-08-30 21:12:00-04:00,4526.75,4526.75,4526.5,4526.5,13,7,58845.0
2021-08-30 21:13:00-04:00,4526.75,4527.0,4526.5,4527.0,45,23,203708.5
2021-08-30 21:14:00-04:00,4526.75,4527.75,4526.75,4527.5,148,50,670054.5
2021-08-30 21:15:00-04:00,4527.5,4527.75,4527.5,4527.75,131,63,593119.25
2021-08-30 21:16:00-04:00,4527.75,4527.75,4527.25,4527.25,179,56,810423.0
2021-08-30 21:17:00-04:00,4527.5,4527.5,4527.25,4527.25,48,15,217314.75
2021-08-30 21:18:00-04:00,4527.0,4527.5,4526.75,4527.25,166,68,751499.25
2021-08-30 21:19:00-04:00,4527.25,4527.5,4527.25,4527.5,65,35,294280.5
2021-08-30 21:20:00-04:00,4527.5,4527.5,4527.25,4527.5,98,39,443686.25
2021-08-30 21:21:00-04:00,4527.5,4527.5,4527.5,4527.5,55,22,249012.5
2021-08-30 21:22:00-04:00,4527.5,4527.5,4527.25,4527.25,84,29,380296.25
2021-08-30 21:23:00-04:00,4527.25,4527.75,4527.25,4527.5,118,32,534239.5
2021-08-30 21:24:00-04:00,4527.75,4527.75,4527.5,4527.5,31,17,140353.0
2021-08-30 21:25:00-04:00,4527.25,4527.5,4527.25,4527.5,29,18,131294.75
2021-08-30 21:26:00-04:00,4527.25,4527.5,4527.25,4527.25,41,20,185617.5
2021-08-30 21:27:00-04:00,4527.25,4527.25,4527.0,4527.25,32,19,144871.25
2021-08-30 21:28:00-04:00,4527.25,4527.25,4527.25,4527.25,9,6,40745.25
2021-08-30 21:29:00-04:00,4527.25,4527.5,4526.75,4527.0,79,22,357640.5
2021-08-30 21:30:00-04:00,4527.25,4527.5,4527.0,4527.25,71,47,321436.25
2021-08-30 21:31:00-04:00,4527.25,4527.25,4526.75,4527.0,102,56,461755.25
2021-08-30 21:32:00-04:00,4527.0,4527.0,4526.75,4526.75,34,17,153915.0
2021-08-30 21:33:00-04:00,4526.5,4527.25,4526.5,4527.0,120,62,543220.0
2021-08-30 21:34:00-04:00,4527.25,4527.25,4527.0,4527.0,61,28,276148.5
2021-08-30 21:35:00-04:00,4526.75,4527.25,4526.75,4527.25,56,25,253511.75
2021-08-30 21:36:00-04:00,4527.25,4527.5,4527.0,4527.5,66,24,298803.25
2021-08-30 21:37:00-04:00,4527.5,4527.5,4526.75,4526.75,96,43,434614.25
2021-08-30 21:38:00-04:00,4527.0,4527.0,4526.75,4527.0,67,42,303297.75
2021-08-30 21:39:00-04:00,4526.75,4527.25,4526.75,4527.25,36,26,162968.0
2021-08-30 21:40:00-04:00,4527.25,4527.25,4527.0,4527.0,57,30,258047.25
2021-08-30 21:41:00-04:00,4527.0,4527.0,4526.75,4527.0,31,12,140333.5
2021-08-30 21:42:00-04:00,4527.0,4527.0,4527.0,4527.0,57,33,258039.0
2021-08-30 21:43:00-04:00,4527.0,4527.5,4527.0,4527.25,62,31,280693.25
2021-08-30 21:44:00-04:00,4527.0,4527.0,4526.75,4526.75,30,14,135805.75
2021-08-30 21:45:00-04:00,4526.75,4527.0,4526.5,4527.0,69,38,312345.5
2021-08-30 21:46:00-04:00,4526.75,4526.75,4526.5,4526.75,37,13,167489.5
2021-08-30 21:47:00-04:00,4526.75,4526.75,4526.5,4526.75,33,8,149381.5
2021-08-30 21:48:00-04:00,4526.5,4526.5,4526.0,4526.0,104,44,470728.25
2021-08-30 21:49:00-04:00,4526.25,4526.75,4526.25,4526.75,94,25,425480.75
2021-08-30 21:50:00-04:00,4526.5,4526.5,4526.25,4526.25,40,17,181054.0
2021-08-30 21:51:00-04:00,4526.25,4526.25,4526.0,4526.25,31,14,140310.5
2021-08-30 21:52:00-04:00,4526.25,4526.25,4526.0,4526.0,121,67,547672.25
2021-08-30 21:53:00-04:00,4526.0,4526.5,4526.0,4526.5,61,25,276093.5
2021-08-30 21:54:00-04:00,4526.25,4526.25,4526.0,4526.0,58,34,262518.75
2021-08-30 21:55:00-04:00,4526.0,4526.25,4526.0,4526.0,232,94,1050032.5
2021-08-30 21:56:00-04:00,4526.0,4526.25,4526.0,4526.25,236,118,1068149.75
2021-08-30 21:57:00-04:00,4526.0,4526.25,4526.0,4526.0,122,57,552188.5
