,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-31 20:00:00-04:00,1272.5,1273.75,1271.75,1273.75,14,9,17817.0
2021-10-31 20:04:00-04:00,1276.25,1276.75,1276.25,1276.75,2,2,2553.0
2021-10-31 20:23:00-04:00,1276.25,1276.25,1276.25,1276.25,1,1,1276.25
2021-10-31 20:28:00-04:00,1276.5,1276.5,1276.5,1276.5,1,1,1276.5
2021-10-31 20:43:00-04:00,1275.25,1275.25,1275.25,1275.25,1,1,1275.25
2021-10-31 20:46:00-04:00,1275.25,1275.25,1275.25,1275.25,1,1,1275.25
2021-10-31 20:59:00-04:00,1274.25,1274.25,1274.25,1274.25,1,1,1274.25
2021-10-31 21:00:00-04:00,1274.0,1274.0,1273.25,1273.25,9,6,11464.0
2021-10-31 21:01:00-04:00,1272.5,1272.5,1272.25,1272.25,6,3,7634.0
2021-10-31 21:09:00-04:00,1273.75,1273.75,1273.0,1273.0,3,2,3819.75
2021-10-31 21:16:00-04:00,1271.5,1271.5,1271.5,1271.5,1,1,1271.5
2021-10-31 21:20:00-04:00,1271.5,1271.5,1271.0,1271.0,8,6,10169.0
2021-10-31 21:24:00-04:00,1270.0,1270.0,1270.0,1270.0,1,1,1270.0
2021-10-31 21:34:00-04:00,1272.25,1272.25,1272.25,1272.25,2,1,2544.5
2021-10-31 21:35:00-04:00,1271.25,1271.25,1271.25,1271.25,3,1,3813.75
2021-10-31 21:39:00-04:00,1270.0,1270.0,1270.0,1270.0,1,1,1270.0
2021-10-31 22:15:00-04:00,1269.25,1270.0,1269.25,1270.0,50,4,63483.75
2021-10-31 22:31:00-04:00,1269.0,1269.0,1269.0,1269.0,1,1,1269.0
2021-10-31 22:45:00-04:00,1269.25,1269.25,1269.25,1269.25,2,1,2538.5
2021-10-31 22:46:00-04:00,1269.75,1269.75,1269.75,1269.75,2,1,2539.5
2021-10-31 22:49:00-04:00,1270.75,1270.75,1270.75,1270.75,1,1,1270.75
2021-11-01 01:05:00-04:00,1269.0,1269.5,1269.0,1269.5,6,5,7614.5
2021-11-01 01:09:00-04:00,1269.25,1269.25,1269.25,1269.25,1,1,1269.25
2021-11-01 01:10:00-04:00,1269.25,1269.25,1269.25,1269.25,1,1,1269.25
2021-11-01 01:12:00-04:00,1269.5,1269.5,1269.5,1269.5,1,1,1269.5
2021-11-01 01:16:00-04:00,1269.25,1269.25,1269.25,1269.25,1,1,1269.25
2021-11-01 01:17:00-04:00,1269.25,1269.25,1269.25,1269.25,4,4,5077.0
2021-11-01 01:19:00-04:00,1268.5,1268.5,1268.5,1268.5,1,1,1268.5
