,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-31 20:00:00-04:00,1267.0,1269.0,1267.0,1268.5,30,19,38037.0
2021-10-31 20:01:00-04:00,1270.0,1270.0,1270.0,1270.0,6,1,7620.0
2021-10-31 20:02:00-04:00,1271.0,1271.0,1271.0,1271.0,8,3,10168.0
2021-10-31 20:03:00-04:00,1270.5,1270.5,1270.5,1270.5,2,1,2541.0
2021-10-31 20:04:00-04:00,1270.5,1271.0,1270.5,1271.0,3,2,3812.0
2021-10-31 20:07:00-04:00,1271.25,1271.25,1271.25,1271.25,2,1,2542.5
2021-10-31 20:08:00-04:00,1271.0,1271.0,1271.0,1271.0,1,1,1271.0
2021-10-31 20:12:00-04:00,1271.5,1271.5,1271.5,1271.5,2,1,2543.0
2021-10-31 20:17:00-04:00,1271.5,1271.5,1271.5,1271.5,2,2,2543.0
2021-10-31 20:27:00-04:00,1271.5,1271.5,1271.5,1271.5,2,2,2543.0
2021-10-31 20:32:00-04:00,1271.5,1271.5,1271.5,1271.5,1,1,1271.5
2021-10-31 20:34:00-04:00,1271.75,1271.75,1271.75,1271.75,1,1,1271.75
2021-10-31 20:36:00-04:00,1271.25,1271.25,1271.25,1271.25,1,1,1271.25
2021-10-31 20:43:00-04:00,1270.0,1270.0,1270.0,1270.0,5,2,6350.0
2021-10-31 20:46:00-04:00,1269.75,1269.75,1269.75,1269.75,3,1,3809.25
2021-10-31 20:48:00-04:00,1270.0,1270.0,1270.0,1270.0,2,1,2540.0
2021-10-31 20:49:00-04:00,1270.25,1270.25,1270.25,1270.25,1,1,1270.25
2021-10-31 20:52:00-04:00,1268.75,1268.75,1268.75,1268.75,1,1,1268.75
2021-10-31 20:53:00-04:00,1268.75,1268.75,1268.75,1268.75,1,1,1268.75
2021-10-31 20:56:00-04:00,1269.0,1269.0,1269.0,1269.0,1,1,1269.0
2021-10-31 20:58:00-04:00,1269.0,1269.0,1269.0,1269.0,1,1,1269.0
2021-10-31 21:00:00-04:00,1268.25,1268.25,1268.0,1268.0,5,3,6341.0
2021-10-31 21:01:00-04:00,1267.0,1267.25,1266.75,1266.75,9,4,11403.0
2021-10-31 21:02:00-04:00,1267.25,1267.25,1267.25,1267.25,1,1,1267.25
2021-10-31 21:03:00-04:00,1267.5,1267.5,1267.5,1267.5,6,2,7605.0
2021-10-31 21:06:00-04:00,1268.0,1268.5,1268.0,1268.5,2,2,2536.5
2021-10-31 21:08:00-04:00,1268.5,1268.5,1268.25,1268.25,6,2,7609.75
2021-10-31 21:09:00-04:00,1268.0,1268.0,1267.75,1267.75,6,2,7607.75
2021-10-31 21:13:00-04:00,1267.5,1267.5,1267.25,1267.25,4,2,5069.25
2021-10-31 21:14:00-04:00,1267.25,1267.25,1267.25,1267.25,4,2,5069.0
2021-10-31 21:15:00-04:00,1266.75,1266.75,1266.75,1266.75,1,1,1266.75
2021-10-31 21:20:00-04:00,1266.0,1266.0,1265.5,1265.5,16,5,20250.0
2021-10-31 21:22:00-04:00,1265.0,1265.0,1265.0,1265.0,2,1,2530.0
2021-10-31 21:23:00-04:00,1265.25,1265.25,1265.25,1265.25,1,1,1265.25
2021-10-31 21:25:00-04:00,1265.0,1265.0,1265.0,1265.0,10,2,12650.0
2021-10-31 21:27:00-04:00,1265.75,1265.75,1265.75,1265.75,2,1,2531.5
2021-10-31 21:31:00-04:00,1266.25,1266.5,1266.25,1266.5,3,2,3799.25
2021-10-31 21:32:00-04:00,1266.5,1266.5,1266.0,1266.0,8,4,10129.5
2021-10-31 21:33:00-04:00,1267.0,1267.0,1267.0,1267.0,6,1,7602.0
2021-10-31 21:34:00-04:00,1266.75,1267.0,1266.75,1267.0,10,3,12669.0
2021-10-31 21:35:00-04:00,1266.5,1266.5,1265.5,1265.5,23,12,29117.25
2021-10-31 21:37:00-04:00,1265.25,1265.25,1265.25,1265.25,2,1,2530.5
2021-10-31 21:38:00-04:00,1264.5,1264.5,1264.5,1264.5,1,1,1264.5
2021-10-31 21:39:00-04:00,1264.5,1264.5,1264.25,1264.25,6,3,7585.75
2021-10-31 21:41:00-04:00,1264.75,1264.75,1264.75,1264.75,1,1,1264.75
2021-10-31 21:43:00-04:00,1265.0,1265.0,1265.0,1265.0,3,3,3795.0
2021-10-31 21:45:00-04:00,1265.0,1265.0,1265.0,1265.0,1,1,1265.0
2021-10-31 21:50:00-04:00,1265.5,1265.5,1265.5,1265.5,1,1,1265.5
2021-10-31 21:54:00-04:00,1266.0,1267.0,1266.0,1267.0,3,2,3800.0
2021-10-31 21:55:00-04:00,1267.75,1267.75,1267.75,1267.75,3,2,3803.25
2021-10-31 21:56:00-04:00,1266.75,1266.75,1266.75,1266.75,5,1,6333.75
2021-10-31 21:58:00-04:00,1266.5,1266.5,1266.5,1266.5,3,2,3799.5
2021-10-31 22:02:00-04:00,1266.0,1266.0,1266.0,1266.0,2,1,2532.0
2021-10-31 22:03:00-04:00,1266.0,1266.0,1266.0,1266.0,1,1,1266.0
2021-10-31 22:12:00-04:00,1263.5,1263.5,1263.5,1263.5,2,2,2527.0
2021-10-31 22:15:00-04:00,1264.0,1264.25,1263.75,1264.25,24,5,30340.5
2021-10-31 22:16:00-04:00,1263.75,1263.75,1263.75,1263.75,5,1,6318.75
2021-10-31 22:20:00-04:00,1263.75,1263.75,1263.75,1263.75,1,1,1263.75
2021-10-31 22:35:00-04:00,1264.0,1264.0,1264.0,1264.0,1,1,1264.0
2021-10-31 22:36:00-04:00,1263.75,1263.75,1263.75,1263.75,1,1,1263.75
2021-10-31 22:41:00-04:00,1263.75,1263.75,1263.75,1263.75,1,1,1263.75
2021-10-31 22:45:00-04:00,1264.25,1264.25,1264.25,1264.25,1,1,1264.25
2021-10-31 22:48:00-04:00,1265.0,1265.0,1265.0,1265.0,2,1,2530.0
2021-10-31 22:49:00-04:00,1265.25,1265.25,1265.25,1265.25,1,1,1265.25
2021-10-31 23:27:00-04:00,1264.0,1264.0,1264.0,1264.0,1,1,1264.0
2021-10-31 23:29:00-04:00,1263.75,1263.75,1263.75,1263.75,1,1,1263.75
2021-10-31 23:33:00-04:00,1263.75,1263.75,1263.75,1263.75,1,1,1263.75
2021-10-31 23:47:00-04:00,1264.0,1264.0,1264.0,1264.0,2,1,2528.0
2021-11-01 00:21:00-04:00,1263.75,1263.75,1263.75,1263.75,1,1,1263.75
2021-11-01 01:05:00-04:00,1263.5,1263.5,1263.5,1263.5,2,2,2527.0
2021-11-01 01:19:00-04:00,1263.0,1263.0,1263.0,1263.0,1,1,1263.0
2021-11-01 02:06:00-04:00,1263.25,1263.25,1263.25,1263.25,5,1,6316.25
2021-11-01 02:08:00-04:00,1263.25,1263.25,1263.0,1263.0,4,3,5052.25
2021-11-01 02:11:00-04:00,1262.0,1262.0,1262.0,1262.0,1,1,1262.0
2021-11-01 02:14:00-04:00,1261.25,1261.25,1261.25,1261.25,2,1,2522.5
2021-11-01 02:15:00-04:00,1260.25,1260.25,1259.5,1260.0,10,8,12599.0
2021-11-01 02:16:00-04:00,1260.25,1260.25,1260.25,1260.25,1,1,1260.25
2021-11-01 02:25:00-04:00,1260.75,1260.75,1260.75,1260.75,1,1,1260.75
2021-11-01 02:32:00-04:00,1259.75,1259.75,1259.5,1259.5,13,4,16375.0
2021-11-01 02:40:00-04:00,1259.0,1259.0,1259.0,1259.0,2,2,2518.0
2021-11-01 02:44:00-04:00,1258.25,1258.25,1258.0,1258.0,17,7,21386.25
2021-11-01 02:47:00-04:00,1257.5,1257.5,1257.5,1257.5,4,2,5030.0
2021-11-01 02:49:00-04:00,1257.25,1257.25,1256.5,1256.5,19,10,23882.25
2021-11-01 02:50:00-04:00,1256.5,1256.5,1255.75,1256.25,21,14,26380.75
2021-11-01 02:51:00-04:00,1256.5,1256.5,1256.5,1256.5,1,1,1256.5
2021-11-01 02:56:00-04:00,1257.0,1257.0,1256.75,1256.75,2,2,2513.75
2021-11-01 02:59:00-04:00,1257.0,1257.25,1257.0,1257.25,4,4,5028.25
2021-11-01 03:02:00-04:00,1257.5,1257.5,1257.5,1257.5,2,2,2515.0
2021-11-01 03:03:00-04:00,1257.5,1257.5,1257.5,1257.5,1,1,1257.5
2021-11-01 03:05:00-04:00,1257.25,1257.25,1257.0,1257.0,14,4,17598.5
2021-11-01 03:06:00-04:00,1257.0,1257.25,1257.0,1257.25,6,2,7542.25
2021-11-01 03:18:00-04:00,1256.75,1256.75,1256.75,1256.75,3,2,3770.25
2021-11-01 03:20:00-04:00,1257.0,1257.0,1257.0,1257.0,3,1,3771.0
2021-11-01 03:22:00-04:00,1257.0,1257.0,1257.0,1257.0,2,1,2514.0
2021-11-01 03:35:00-04:00,1257.25,1257.25,1257.25,1257.25,3,2,3771.75
2021-11-01 03:41:00-04:00,1257.0,1257.0,1257.0,1257.0,1,1,1257.0
2021-11-01 03:43:00-04:00,1256.75,1256.75,1256.75,1256.75,4,1,5027.0
2021-11-01 03:57:00-04:00,1256.75,1257.0,1256.75,1257.0,3,2,3770.75
2021-11-01 04:01:00-04:00,1257.0,1257.0,1257.0,1257.0,3,3,3771.0
2021-11-01 04:05:00-04:00,1257.0,1257.0,1257.0,1257.0,1,1,1257.0
2021-11-01 04:09:00-04:00,1257.0,1257.0,1257.0,1257.0,1,1,1257.0
2021-11-01 04:28:00-04:00,1257.25,1257.25,1257.25,1257.25,1,1,1257.25
2021-11-01 04:30:00-04:00,1257.5,1257.5,1257.5,1257.5,1,1,1257.5
