,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-14 18:19:00-04:00,78.795,78.795,78.795,78.795,1,1,78.795
2021-09-14 18:47:00-04:00,78.76,78.76,78.76,78.76,1,1,78.76
2021-09-15 01:48:00-04:00,78.785,78.785,78.78,78.78,4,4,315.125
2021-09-15 05:24:00-04:00,78.905,78.905,78.905,78.905,1,1,78.905
2021-09-15 10:05:00-04:00,79.105,79.105,79.105,79.105,2,1,158.21
2021-09-15 10:08:00-04:00,79.05,79.05,79.05,79.05,2,1,158.1
2021-09-15 10:12:00-04:00,79.025,79.025,79.025,79.025,2,1,158.05
2021-09-15 10:16:00-04:00,79.015,79.015,79.015,79.015,2,1,158.03
2021-09-15 11:16:00-04:00,79.08,79.08,79.08,79.08,2,1,158.16
2021-09-15 12:10:00-04:00,79.0,79.0,79.0,79.0,1,1,79.0
2021-09-15 13:52:00-04:00,79.1,79.1,79.1,79.1,1,1,79.1
2021-09-15 14:37:00-04:00,79.115,79.115,79.115,79.115,1,1,79.115
