,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-28 20:00:00-04:00,1310.5,1310.5,1305.0,1308.5,23,21,30084.25
2021-06-28 20:03:00-04:00,1306.0,1306.0,1305.75,1305.75,2,2,2611.75
2021-06-28 20:04:00-04:00,1304.25,1305.25,1304.0,1304.0,3,3,3913.5
2021-06-28 20:06:00-04:00,1304.0,1304.25,1304.0,1304.25,2,2,2608.25
2021-06-28 20:07:00-04:00,1305.25,1305.25,1305.25,1305.25,1,1,1305.25
2021-06-28 20:15:00-04:00,1298.5,1298.5,1298.5,1298.5,1,1,1298.5
2021-06-28 20:18:00-04:00,1300.5,1300.75,1300.5,1300.75,2,2,2601.25
2021-06-28 20:19:00-04:00,1300.75,1300.75,1300.75,1300.75,1,1,1300.75
2021-06-28 20:22:00-04:00,1302.0,1302.0,1302.0,1302.0,1,1,1302.0
2021-06-28 20:23:00-04:00,1301.5,1301.5,1301.5,1301.5,1,1,1301.5
2021-06-28 20:26:00-04:00,1300.75,1301.0,1300.75,1301.0,3,3,3902.75
2021-06-28 20:30:00-04:00,1301.75,1301.75,1301.75,1301.75,1,1,1301.75
2021-06-28 20:34:00-04:00,1301.75,1301.75,1301.75,1301.75,2,2,2603.5
2021-06-28 20:35:00-04:00,1302.75,1302.75,1302.75,1302.75,1,1,1302.75
2021-06-28 20:38:00-04:00,1303.25,1303.25,1303.25,1303.25,1,1,1303.25
2021-06-28 20:39:00-04:00,1303.0,1303.0,1303.0,1303.0,1,1,1303.0
2021-06-28 20:41:00-04:00,1302.25,1302.25,1302.0,1302.0,2,2,2604.25
2021-06-28 20:45:00-04:00,1301.25,1301.25,1301.0,1301.0,9,4,11709.5
2021-06-28 20:47:00-04:00,1299.5,1299.5,1299.5,1299.5,1,1,1299.5
2021-06-28 20:48:00-04:00,1298.75,1298.75,1298.75,1298.75,1,1,1298.75
2021-06-28 20:49:00-04:00,1298.5,1298.5,1298.5,1298.5,1,1,1298.5
2021-06-28 20:59:00-04:00,1296.75,1296.75,1296.75,1296.75,1,1,1296.75
2021-06-28 21:00:00-04:00,1295.75,1295.75,1295.75,1295.75,1,1,1295.75
2021-06-28 21:03:00-04:00,1294.0,1294.0,1294.0,1294.0,1,1,1294.0
2021-06-28 21:04:00-04:00,1291.5,1292.0,1291.0,1291.25,10,9,12914.5
2021-06-28 21:05:00-04:00,1290.25,1290.75,1290.0,1290.75,4,4,5161.0
