,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-28 20:00:00-04:00,1350.0,1350.0,1341.0,1342.75,279,122,375679.5
2021-06-28 20:01:00-04:00,1343.25,1345.75,1343.25,1345.0,52,39,69934.25
2021-06-28 20:02:00-04:00,1345.25,1346.25,1345.25,1345.75,13,9,17496.25
2021-06-28 20:03:00-04:00,1345.5,1345.5,1343.5,1344.25,17,12,22862.25
2021-06-28 20:04:00-04:00,1342.25,1343.75,1341.5,1342.5,16,14,21473.5
2021-06-28 20:05:00-04:00,1342.5,1342.5,1342.25,1342.5,9,9,12081.5
2021-06-28 20:06:00-04:00,1342.5,1344.0,1342.25,1344.0,22,19,29539.25
2021-06-28 20:07:00-04:00,1343.5,1345.75,1343.25,1345.0,36,24,48412.25
2021-06-28 20:08:00-04:00,1345.0,1345.25,1344.25,1345.25,10,5,13448.5
2021-06-28 20:09:00-04:00,1344.75,1344.75,1344.5,1344.5,4,3,5378.75
2021-06-28 20:10:00-04:00,1342.0,1342.0,1340.75,1341.0,21,18,28165.5
2021-06-28 20:11:00-04:00,1341.0,1342.75,1340.25,1342.75,37,13,49646.5
2021-06-28 20:12:00-04:00,1341.5,1341.75,1340.75,1341.75,49,16,65720.5
2021-06-28 20:13:00-04:00,1341.5,1341.75,1341.5,1341.75,2,2,2683.25
2021-06-28 20:14:00-04:00,1341.5,1341.5,1340.75,1341.0,7,7,9387.25
2021-06-28 20:15:00-04:00,1340.75,1340.75,1338.5,1338.5,31,17,41513.0
2021-06-28 20:18:00-04:00,1339.75,1340.5,1339.75,1340.5,10,4,13401.75
2021-06-28 20:19:00-04:00,1339.75,1341.25,1339.75,1341.25,14,11,18768.5
2021-06-28 20:20:00-04:00,1341.0,1341.75,1341.0,1341.75,24,17,32195.75
2021-06-28 20:21:00-04:00,1341.75,1342.5,1341.75,1341.75,50,24,67094.75
2021-06-28 20:22:00-04:00,1342.0,1342.25,1342.0,1342.25,4,3,5368.5
2021-06-28 20:23:00-04:00,1342.0,1342.0,1341.25,1341.25,3,2,4025.25
2021-06-28 20:24:00-04:00,1340.5,1340.75,1340.5,1340.75,2,2,2681.25
2021-06-28 20:26:00-04:00,1340.0,1340.0,1339.75,1339.75,10,3,13398.0
2021-06-28 20:30:00-04:00,1341.5,1341.5,1341.25,1341.25,2,2,2682.75
2021-06-28 20:31:00-04:00,1341.0,1341.25,1341.0,1341.25,3,3,4023.25
2021-06-28 20:32:00-04:00,1340.75,1340.75,1340.75,1340.75,1,1,1340.75
2021-06-28 20:33:00-04:00,1341.0,1341.0,1341.0,1341.0,1,1,1341.0
2021-06-28 20:34:00-04:00,1340.5,1342.5,1340.5,1342.5,27,13,36215.5
2021-06-28 20:35:00-04:00,1342.5,1342.5,1342.5,1342.5,1,1,1342.5
2021-06-28 20:38:00-04:00,1342.25,1342.75,1342.25,1342.75,8,4,10740.75
2021-06-28 20:39:00-04:00,1342.5,1342.5,1342.5,1342.5,2,1,2685.0
2021-06-28 20:41:00-04:00,1342.0,1342.0,1341.5,1341.75,7,7,9392.25
2021-06-28 20:47:00-04:00,1341.5,1341.5,1339.75,1339.75,15,7,20103.75
2021-06-28 20:48:00-04:00,1339.75,1339.75,1339.25,1339.25,10,6,13393.5
2021-06-28 20:50:00-04:00,1340.25,1340.25,1340.25,1340.25,1,1,1340.25
2021-06-28 20:57:00-04:00,1339.25,1340.0,1339.25,1340.0,2,2,2679.25
2021-06-28 20:58:00-04:00,1339.25,1339.25,1339.0,1339.0,3,3,4017.25
2021-06-28 20:59:00-04:00,1338.5,1338.5,1338.0,1338.0,41,12,54858.5
