,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy
,open,high,low,close,volume,num_trds,value
2021-05-17 22:05:00-04:00,83.11,83.115,83.11,83.115,5,2,415.56
2021-05-17 22:07:00-04:00,83.09,83.09,83.09,83.09,2,1,166.18
2021-05-18 04:34:00-04:00,83.215,83.215,83.215,83.215,1,1,83.215
2021-05-18 08:50:00-04:00,83.15,83.15,83.15,83.15,2,1,166.3
2021-05-18 09:41:00-04:00,83.07,83.07,83.07,83.07,4,1,332.28
2021-05-18 10:02:00-04:00,82.91,82.91,82.91,82.91,2,1,165.82
2021-05-18 10:08:00-04:00,82.96,82.96,82.96,82.96,1,1,82.96
