,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-02 20:28:00-04:00,1271.25,1271.25,1271.25,1271.25,1,1,1271.25
2021-11-02 22:50:00-04:00,1269.75,1269.75,1269.75,1269.75,1,1,1269.75
2021-11-03 05:28:00-04:00,1277.0,1277.0,1277.0,1277.0,1,1,1277.0
2021-11-03 06:33:00-04:00,1275.0,1275.0,1275.0,1275.0,1,1,1275.0
2021-11-03 06:41:00-04:00,1274.5,1274.5,1274.5,1274.5,1,1,1274.5
2021-11-03 07:03:00-04:00,1273.25,1273.25,1273.25,1273.25,6,1,7639.5
2021-11-03 07:05:00-04:00,1272.25,1272.25,1272.25,1272.25,6,5,7633.5
2021-11-03 07:07:00-04:00,1272.75,1272.75,1272.75,1272.75,1,1,1272.75
2021-11-03 07:41:00-04:00,1275.0,1275.0,1275.0,1275.0,1,1,1275.0
2021-11-03 08:04:00-04:00,1274.0,1274.0,1274.0,1274.0,1,1,1274.0
2021-11-03 08:28:00-04:00,1275.5,1275.5,1275.5,1275.5,1,1,1275.5
2021-11-03 09:32:00-04:00,1274.0,1274.0,1273.0,1273.0,3,2,3821.0
2021-11-03 09:33:00-04:00,1272.5,1272.5,1272.5,1272.5,1,1,1272.5
2021-11-03 09:35:00-04:00,1272.75,1272.75,1272.75,1272.75,1,1,1272.75
2021-11-03 09:48:00-04:00,1271.0,1271.0,1271.0,1271.0,22,18,27962.0
2021-11-03 09:49:00-04:00,1271.75,1271.75,1271.75,1271.75,1,1,1271.75
2021-11-03 09:57:00-04:00,1273.75,1273.75,1273.75,1273.75,1,1,1273.75
2021-11-03 10:06:00-04:00,1270.5,1270.5,1270.5,1270.5,1,1,1270.5
2021-11-03 10:41:00-04:00,1272.0,1272.0,1272.0,1272.0,1,1,1272.0
2021-11-03 10:53:00-04:00,1271.0,1271.0,1271.0,1271.0,1,1,1271.0
2021-11-03 10:54:00-04:00,1271.0,1271.0,1271.0,1271.0,2,2,2542.0
2021-11-03 11:14:00-04:00,1264.0,1264.0,1264.0,1264.0,1,1,1264.0
2021-11-03 11:19:00-04:00,1263.5,1263.5,1263.5,1263.5,1,1,1263.5
2021-11-03 11:24:00-04:00,1264.0,1264.0,1264.0,1264.0,9,1,11376.0
2021-11-03 11:40:00-04:00,1262.75,1262.75,1262.75,1262.75,1,1,1262.75
2021-11-03 11:52:00-04:00,1264.0,1264.0,1264.0,1264.0,1,1,1264.0
2021-11-03 11:57:00-04:00,1265.0,1265.0,1265.0,1265.0,1,1,1265.0
2021-11-03 12:04:00-04:00,1265.75,1265.75,1265.75,1265.75,1,1,1265.75
2021-11-03 12:31:00-04:00,1264.25,1264.25,1264.25,1264.25,1,1,1264.25
2021-11-03 12:34:00-04:00,1264.25,1264.25,1264.25,1264.25,1,1,1264.25
2021-11-03 12:45:00-04:00,1264.5,1264.75,1264.5,1264.75,10,2,12645.5
2021-11-03 12:58:00-04:00,1264.0,1264.0,1264.0,1264.0,1,1,1264.0
2021-11-03 13:13:00-04:00,1265.25,1265.25,1265.25,1265.25,1,1,1265.25
2021-11-03 13:17:00-04:00,1265.75,1265.75,1265.75,1265.75,1,1,1265.75
