,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-02 20:00:00-04:00,1265.0,1265.0,1263.25,1263.25,86,56,108726.25
2021-11-02 20:01:00-04:00,1263.0,1263.25,1262.5,1263.25,7,6,8840.0
2021-11-02 20:02:00-04:00,1262.75,1263.0,1262.5,1263.0,21,4,26520.5
2021-11-02 20:03:00-04:00,1262.75,1263.25,1262.75,1263.25,2,2,2526.0
2021-11-02 20:04:00-04:00,1263.75,1263.75,1263.75,1263.75,1,1,1263.75
2021-11-02 20:05:00-04:00,1264.25,1264.25,1264.25,1264.25,1,1,1264.25
2021-11-02 20:07:00-04:00,1264.0,1264.0,1264.0,1264.0,5,2,6320.0
2021-11-02 20:08:00-04:00,1264.25,1264.25,1264.0,1264.0,3,2,3792.5
2021-11-02 20:09:00-04:00,1263.75,1263.75,1263.75,1263.75,1,1,1263.75
2021-11-02 20:10:00-04:00,1264.25,1264.25,1264.25,1264.25,2,1,2528.5
2021-11-02 20:12:00-04:00,1264.5,1264.5,1264.25,1264.25,3,2,3793.25
2021-11-02 20:15:00-04:00,1264.5,1264.5,1264.5,1264.5,2,1,2529.0
2021-11-02 20:28:00-04:00,1262.75,1262.75,1261.0,1261.5,52,14,65615.0
2021-11-02 20:29:00-04:00,1261.5,1261.5,1261.0,1261.0,5,5,6306.25
2021-11-02 20:30:00-04:00,1261.25,1261.25,1261.25,1261.25,2,1,2522.5
2021-11-02 20:35:00-04:00,1261.75,1261.75,1261.75,1261.75,5,1,6308.75
2021-11-02 20:36:00-04:00,1262.25,1262.5,1262.25,1262.5,4,3,5049.5
2021-11-02 20:38:00-04:00,1262.5,1262.5,1262.5,1262.5,2,1,2525.0
2021-11-02 20:46:00-04:00,1262.75,1262.75,1262.75,1262.75,1,1,1262.75
2021-11-02 20:55:00-04:00,1263.0,1263.0,1263.0,1263.0,2,1,2526.0
