,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-14 18:00:00-04:00,82.35,82.36,82.335,82.345,128,17,10540.425
2021-06-14 18:02:00-04:00,82.34,82.34,82.33,82.33,11,2,905.71
2021-06-14 18:03:00-04:00,82.33,82.33,82.33,82.33,2,1,164.66
2021-06-14 18:04:00-04:00,82.33,82.33,82.325,82.325,5,2,411.64
2021-06-14 18:08:00-04:00,82.335,82.34,82.335,82.34,15,14,1235.06
2021-06-14 18:09:00-04:00,82.34,82.35,82.34,82.35,34,17,2799.73
2021-06-14 18:10:00-04:00,82.35,82.35,82.35,82.35,18,12,1482.3
2021-06-14 18:11:00-04:00,82.35,82.35,82.345,82.35,23,16,1893.99
2021-06-14 18:12:00-04:00,82.35,82.35,82.35,82.35,12,12,988.2
2021-06-14 18:13:00-04:00,82.35,82.35,82.34,82.35,20,13,1646.91
2021-06-14 18:14:00-04:00,82.35,82.35,82.34,82.34,9,5,741.09
2021-06-14 18:15:00-04:00,82.34,82.34,82.34,82.34,2,1,164.68
2021-06-14 18:16:00-04:00,82.335,82.335,82.335,82.335,2,2,164.67
2021-06-14 18:22:00-04:00,82.33,82.33,82.33,82.33,1,1,82.33
2021-06-14 18:24:00-04:00,82.34,82.34,82.34,82.34,4,2,329.36
2021-06-14 18:27:00-04:00,82.34,82.345,82.335,82.345,20,3,1646.8
2021-06-14 18:29:00-04:00,82.34,82.34,82.34,82.34,15,6,1235.1
2021-06-14 18:30:00-04:00,82.34,82.34,82.34,82.34,2,1,164.68
2021-06-14 18:31:00-04:00,82.35,82.35,82.34,82.34,34,5,2799.58
2021-06-14 18:32:00-04:00,82.34,82.34,82.34,82.34,1,1,82.34
2021-06-14 18:37:00-04:00,82.345,82.345,82.34,82.34,12,2,988.135
2021-06-14 18:41:00-04:00,82.345,82.345,82.345,82.345,3,1,247.035
2021-06-14 18:44:00-04:00,82.35,82.35,82.35,82.35,4,3,329.4
2021-06-14 18:45:00-04:00,82.35,82.35,82.35,82.35,1,1,82.35
2021-06-14 18:46:00-04:00,82.35,82.35,82.35,82.35,1,1,82.35
2021-06-14 18:50:00-04:00,82.345,82.345,82.345,82.345,1,1,82.345
2021-06-14 18:54:00-04:00,82.345,82.345,82.345,82.345,1,1,82.345
2021-06-14 18:56:00-04:00,82.35,82.35,82.35,82.35,4,2,329.4
2021-06-14 18:57:00-04:00,82.35,82.35,82.35,82.35,1,1,82.35
2021-06-14 18:58:00-04:00,82.35,82.35,82.35,82.35,1,1,82.35
2021-06-14 18:59:00-04:00,82.35,82.35,82.35,82.35,6,3,494.1
2021-06-14 19:00:00-04:00,82.35,82.36,82.35,82.355,36,10,2964.8
2021-06-14 19:02:00-04:00,82.35,82.35,82.35,82.35,10,1,823.5
2021-06-14 19:03:00-04:00,82.35,82.35,82.35,82.35,12,3,988.2
2021-06-14 19:06:00-04:00,82.345,82.345,82.345,82.345,12,4,988.14
2021-06-14 19:07:00-04:00,82.35,82.35,82.35,82.35,2,1,164.7
