,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-15 11:55:00-04:00,82.0,82.0,82.0,82.0,1,1,82.0
2021-06-15 11:57:00-04:00,82.0,82.0,82.0,82.0,1,1,82.0
2021-06-15 12:30:00-04:00,82.07,82.07,82.07,82.07,1,1,82.07
