,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-12 20:00:00-04:00,1236.25,1237.25,1236.25,1237.25,11,9,13605.5
2021-10-12 20:01:00-04:00,1237.5,1237.5,1237.5,1237.5,1,1,1237.5
2021-10-12 20:02:00-04:00,1237.75,1237.75,1237.75,1237.75,2,1,2475.5
2021-10-12 20:03:00-04:00,1238.25,1238.25,1238.25,1238.25,1,1,1238.25
2021-10-12 20:46:00-04:00,1240.5,1241.0,1240.5,1241.0,2,2,2481.5
2021-10-12 20:50:00-04:00,1240.0,1240.5,1240.0,1240.5,3,3,3721.0
2021-10-12 20:53:00-04:00,1240.5,1240.5,1240.5,1240.5,1,1,1240.5
2021-10-12 20:55:00-04:00,1240.5,1240.5,1240.5,1240.5,1,1,1240.5
2021-10-12 20:57:00-04:00,1240.75,1240.75,1240.75,1240.75,1,1,1240.75
2021-10-12 20:59:00-04:00,1240.25,1240.25,1240.25,1240.25,1,1,1240.25
2021-10-12 21:00:00-04:00,1240.5,1242.0,1240.5,1242.0,15,8,18616.0
2021-10-12 21:01:00-04:00,1241.5,1242.0,1241.5,1242.0,3,3,3725.25
2021-10-12 21:02:00-04:00,1242.25,1242.75,1242.25,1242.75,9,9,11181.25
2021-10-12 21:03:00-04:00,1242.75,1243.0,1242.75,1243.0,2,2,2485.75
2021-10-12 21:08:00-04:00,1243.0,1243.0,1243.0,1243.0,5,5,6215.0
2021-10-12 21:17:00-04:00,1243.75,1243.75,1243.75,1243.75,7,1,8706.25
2021-10-12 22:35:00-04:00,1240.75,1240.75,1240.75,1240.75,1,1,1240.75
2021-10-12 22:44:00-04:00,1241.5,1241.5,1241.5,1241.5,1,1,1241.5
2021-10-12 22:56:00-04:00,1243.0,1243.0,1243.0,1243.0,1,1,1243.0
2021-10-12 23:18:00-04:00,1245.0,1245.0,1245.0,1245.0,7,1,8715.0
2021-10-13 00:31:00-04:00,1243.75,1243.75,1243.75,1243.75,4,3,4975.0
2021-10-13 00:32:00-04:00,1243.75,1243.75,1243.75,1243.75,2,1,2487.5
2021-10-13 00:46:00-04:00,1242.75,1242.75,1242.75,1242.75,2,2,2485.5
2021-10-13 00:53:00-04:00,1242.5,1242.5,1242.5,1242.5,1,1,1242.5
2021-10-13 00:56:00-04:00,1242.75,1242.75,1242.75,1242.75,2,2,2485.5
2021-10-13 01:23:00-04:00,1243.75,1243.75,1243.75,1243.75,2,1,2487.5
2021-10-13 01:30:00-04:00,1244.25,1244.25,1244.25,1244.25,1,1,1244.25
2021-10-13 01:31:00-04:00,1244.5,1244.5,1244.5,1244.5,1,1,1244.5
2021-10-13 01:33:00-04:00,1244.75,1244.75,1244.75,1244.75,1,1,1244.75
2021-10-13 01:47:00-04:00,1245.0,1245.0,1245.0,1245.0,1,1,1245.0
2021-10-13 02:02:00-04:00,1245.5,1245.5,1245.5,1245.5,1,1,1245.5
2021-10-13 02:13:00-04:00,1245.0,1245.0,1245.0,1245.0,2,2,2490.0
2021-10-13 02:38:00-04:00,1245.75,1246.0,1245.75,1246.0,3,2,3737.5
2021-10-13 02:40:00-04:00,1246.0,1246.0,1246.0,1246.0,4,2,4984.0
2021-10-13 02:44:00-04:00,1247.0,1247.0,1247.0,1247.0,1,1,1247.0
2021-10-13 02:45:00-04:00,1246.75,1247.0,1246.75,1247.0,3,2,3740.5
2021-10-13 02:48:00-04:00,1247.0,1247.0,1247.0,1247.0,3,1,3741.0
2021-10-13 04:20:00-04:00,1245.25,1245.25,1245.25,1245.25,1,1,1245.25
2021-10-13 04:44:00-04:00,1244.0,1244.0,1244.0,1244.0,1,1,1244.0
2021-10-13 04:52:00-04:00,1244.0,1244.0,1244.0,1244.0,1,1,1244.0
2021-10-13 04:58:00-04:00,1243.75,1243.75,1243.75,1243.75,1,1,1243.75
2021-10-13 05:14:00-04:00,1243.0,1243.0,1243.0,1243.0,1,1,1243.0
2021-10-13 05:24:00-04:00,1245.5,1245.5,1245.5,1245.5,1,1,1245.5
2021-10-13 05:26:00-04:00,1246.25,1246.25,1246.25,1246.25,1,1,1246.25
2021-10-13 05:41:00-04:00,1246.0,1246.0,1246.0,1246.0,1,1,1246.0
2021-10-13 06:01:00-04:00,1244.0,1244.0,1244.0,1244.0,1,1,1244.0
2021-10-13 06:31:00-04:00,1245.0,1245.0,1245.0,1245.0,1,1,1245.0
2021-10-13 06:32:00-04:00,1244.5,1244.5,1244.5,1244.5,1,1,1244.5
2021-10-13 07:06:00-04:00,1244.5,1244.5,1244.5,1244.5,1,1,1244.5
2021-10-13 07:10:00-04:00,1244.5,1244.5,1244.5,1244.5,3,2,3733.5
2021-10-13 07:14:00-04:00,1243.75,1243.75,1243.75,1243.75,2,1,2487.5
2021-10-13 07:16:00-04:00,1244.0,1244.0,1244.0,1244.0,2,1,2488.0
2021-10-13 07:30:00-04:00,1243.25,1243.25,1243.25,1243.25,4,1,4973.0
2021-10-13 07:46:00-04:00,1242.75,1242.75,1242.75,1242.75,1,1,1242.75
2021-10-13 07:53:00-04:00,1243.75,1243.75,1243.75,1243.75,1,1,1243.75
2021-10-13 08:02:00-04:00,1242.25,1242.25,1242.25,1242.25,1,1,1242.25
2021-10-13 08:03:00-04:00,1242.25,1242.25,1242.25,1242.25,1,1,1242.25
2021-10-13 08:09:00-04:00,1242.25,1242.25,1242.25,1242.25,1,1,1242.25
2021-10-13 08:14:00-04:00,1241.5,1241.5,1241.5,1241.5,3,2,3724.5
2021-10-13 08:15:00-04:00,1241.0,1241.0,1240.75,1240.75,25,2,31022.5
2021-10-13 08:17:00-04:00,1241.5,1241.5,1241.5,1241.5,5,3,6207.5
2021-10-13 08:19:00-04:00,1242.25,1242.5,1242.25,1242.5,5,2,6211.5
2021-10-13 08:20:00-04:00,1242.25,1242.25,1242.0,1242.0,6,2,7453.25
2021-10-13 08:27:00-04:00,1241.75,1241.75,1241.75,1241.75,2,2,2483.5
2021-10-13 08:28:00-04:00,1241.5,1241.5,1241.5,1241.5,4,1,4966.0
2021-10-13 08:29:00-04:00,1241.5,1241.5,1241.5,1241.5,1,1,1241.5
2021-10-13 08:30:00-04:00,1241.75,1241.75,1241.75,1241.75,2,1,2483.5
2021-10-13 08:32:00-04:00,1242.0,1242.0,1242.0,1242.0,4,4,4968.0
2021-10-13 08:35:00-04:00,1242.25,1242.5,1242.25,1242.5,7,7,8696.25
2021-10-13 08:37:00-04:00,1242.75,1242.75,1242.75,1242.75,6,1,7456.5
2021-10-13 08:40:00-04:00,1242.25,1242.25,1241.75,1242.0,3,3,3726.0
2021-10-13 08:42:00-04:00,1242.0,1242.0,1242.0,1242.0,1,1,1242.0
2021-10-13 09:29:00-04:00,1242.25,1242.25,1241.75,1241.75,2,2,2484.0
2021-10-13 09:30:00-04:00,1242.5,1243.5,1242.0,1242.0,24,17,29826.75
2021-10-13 09:31:00-04:00,1242.75,1242.75,1240.75,1240.75,7,6,8691.75
2021-10-13 09:32:00-04:00,1241.0,1242.25,1241.0,1242.25,11,3,13652.25
2021-10-13 09:33:00-04:00,1241.25,1241.25,1241.25,1241.25,1,1,1241.25
2021-10-13 09:34:00-04:00,1241.75,1241.75,1241.75,1241.75,6,3,7450.5
2021-10-13 09:35:00-04:00,1240.5,1240.5,1239.75,1239.75,5,5,6199.5
2021-10-13 09:36:00-04:00,1240.0,1240.25,1239.5,1240.0,14,9,17358.0
2021-10-13 09:37:00-04:00,1240.25,1241.0,1240.0,1240.5,18,9,22330.25
2021-10-13 09:38:00-04:00,1241.25,1241.25,1239.5,1239.5,16,12,19853.25
2021-10-13 09:39:00-04:00,1239.5,1240.25,1239.5,1240.25,8,7,9919.25
