,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index
,open,high,low,close,volume,num_trds,value
2021-08-26 19:50:00-04:00,4449.0,4449.0,4449.0,4449.0,1,1,4449.0
2021-08-26 19:51:00-04:00,4448.0,4448.0,4448.0,4448.0,1,1,4448.0
2021-08-26 19:59:00-04:00,4449.0,4449.0,4449.0,4449.0,1,1,4449.0
2021-08-26 20:00:00-04:00,4448.0,4448.0,4447.0,4447.0,2,2,8895.0
2021-08-26 20:01:00-04:00,4446.0,4446.0,4446.0,4446.0,1,1,4446.0
2021-08-26 20:07:00-04:00,4447.0,4447.0,4447.0,4447.0,1,1,4447.0
2021-08-26 20:12:00-04:00,4446.25,4446.25,4446.25,4446.25,1,1,4446.25
2021-08-26 20:13:00-04:00,4446.0,4446.0,4446.0,4446.0,1,1,4446.0
2021-08-26 20:40:00-04:00,4446.5,4446.5,4446.5,4446.5,1,1,4446.5
2021-08-26 21:15:00-04:00,4450.0,4450.0,4450.0,4450.0,1,1,4450.0
2021-08-26 22:03:00-04:00,4455.0,4455.0,4455.0,4455.0,1,1,4455.0
2021-08-26 22:08:00-04:00,4459.0,4459.0,4459.0,4459.0,1,1,4459.0
2021-08-26 22:29:00-04:00,4460.0,4460.0,4460.0,4460.0,1,1,4460.0
2021-08-26 22:35:00-04:00,4460.0,4460.0,4459.75,4459.75,2,2,8919.75
2021-08-27 00:31:00-04:00,4458.75,4458.75,4458.75,4458.75,1,1,4458.75
2021-08-27 03:16:00-04:00,4460.75,4460.75,4460.75,4460.75,1,1,4460.75
2021-08-27 03:18:00-04:00,4461.0,4461.0,4461.0,4461.0,1,1,4461.0
2021-08-27 03:26:00-04:00,4464.5,4464.5,4464.5,4464.5,1,1,4464.5
2021-08-27 03:30:00-04:00,4465.0,4465.0,4465.0,4465.0,1,1,4465.0
2021-08-27 09:49:00-04:00,4466.0,4466.0,4466.0,4466.0,1,1,4466.0
2021-08-27 09:59:00-04:00,4460.25,4460.25,4460.25,4460.25,1,1,4460.25
2021-08-27 10:00:00-04:00,4460.25,4461.0,4460.25,4461.0,11,2,49063.5
2021-08-27 10:02:00-04:00,4470.0,4470.0,4470.0,4470.0,1,1,4470.0
2021-08-27 10:04:00-04:00,4475.0,4475.0,4475.0,4475.0,1,1,4475.0
2021-08-27 10:12:00-04:00,4480.0,4480.0,4479.5,4479.5,11,2,49275.0
2021-08-27 10:14:00-04:00,4479.25,4479.25,4479.25,4479.25,1,1,4479.25
2021-08-27 11:11:00-04:00,4482.5,4482.5,4482.5,4482.5,1,1,4482.5
2021-08-27 11:17:00-04:00,4481.5,4481.5,4481.5,4481.5,1,1,4481.5
2021-08-27 11:46:00-04:00,4485.0,4485.0,4485.0,4485.0,1,1,4485.0
2021-08-27 12:24:00-04:00,4485.0,4485.0,4485.0,4485.0,1,1,4485.0
2021-08-27 13:21:00-04:00,4490.0,4490.0,4490.0,4490.0,1,1,4490.0
2021-08-27 14:06:00-04:00,4487.0,4487.0,4487.0,4487.0,1,1,4487.0
2021-08-27 14:11:00-04:00,4488.0,4488.0,4488.0,4488.0,1,1,4488.0
2021-08-27 14:30:00-04:00,4488.5,4488.5,4488.5,4488.5,1,1,4488.5
2021-08-27 15:17:00-04:00,4491.0,4491.0,4491.0,4491.0,1,1,4491.0
2021-08-27 15:39:00-04:00,4489.25,4489.25,4489.25,4489.25,1,1,4489.25
2021-08-27 15:45:00-04:00,4491.25,4491.25,4491.25,4491.25,1,1,4491.25
2021-08-27 15:59:00-04:00,4488.75,4488.75,4488.75,4488.75,1,1,4488.75
