,ESM24 Index,ESM24 Index,ESM24 Index,ESM24 Index,ESM24 Index,ESM24 Index,ESM24 Index
,open,high,low,close,volume,num_trds,value
2021-09-29 09:41:00-04:00,100.27,100.27,100.27,100.27,25,2,2506.75
2021-09-29 10:28:00-04:00,100.28,100.28,100.28,100.28,25,2,2507.0
