,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index
,open,high,low,close,volume,num_trds,value
2021-09-28 21:08:00-04:00,4340.5,4340.5,4340.5,4340.5,3,2,13021.5
2021-09-28 21:10:00-04:00,4341.5,4341.5,4341.5,4341.5,1,1,4341.5
2021-09-28 21:11:00-04:00,4342.5,4342.5,4342.5,4342.5,1,1,4342.5
2021-09-28 21:15:00-04:00,4343.5,4343.5,4343.5,4343.5,1,1,4343.5
2021-09-28 21:18:00-04:00,4340.75,4340.75,4340.75,4340.75,1,1,4340.75
2021-09-28 21:39:00-04:00,4335.25,4335.25,4335.25,4335.25,2,1,8670.5
2021-09-28 21:54:00-04:00,4335.0,4335.0,4333.0,4333.0,7,2,30341.0
2021-09-28 22:13:00-04:00,4342.5,4342.5,4342.5,4342.5,3,1,13027.5
2021-09-28 22:18:00-04:00,4344.5,4345.25,4344.5,4345.25,4,2,17380.25
2021-09-28 22:21:00-04:00,4345.5,4346.5,4345.5,4346.5,2,2,8692.0
2021-09-28 22:25:00-04:00,4347.5,4347.5,4347.5,4347.5,1,1,4347.5
2021-09-28 22:52:00-04:00,4346.5,4346.5,4346.5,4346.5,1,1,4346.5
2021-09-28 23:20:00-04:00,4348.5,4348.5,4348.5,4348.5,1,1,4348.5
2021-09-28 23:28:00-04:00,4349.5,4349.5,4349.5,4349.5,1,1,4349.5
2021-09-28 23:57:00-04:00,4348.25,4348.25,4348.25,4348.25,1,1,4348.25
2021-09-28 23:58:00-04:00,4347.75,4347.75,4347.75,4347.75,1,1,4347.75
2021-09-29 00:11:00-04:00,4346.5,4346.5,4346.5,4346.5,2,1,8693.0
2021-09-29 00:32:00-04:00,4350.5,4350.5,4350.5,4350.5,1,1,4350.5
2021-09-29 00:39:00-04:00,4351.5,4351.5,4351.5,4351.5,1,1,4351.5
2021-09-29 00:40:00-04:00,4352.5,4352.5,4352.5,4352.5,1,1,4352.5
2021-09-29 00:47:00-04:00,4353.5,4353.5,4353.5,4353.5,1,1,4353.5
2021-09-29 01:06:00-04:00,4351.5,4351.5,4351.5,4351.5,5,1,21757.5
2021-09-29 06:23:00-04:00,4357.25,4357.25,4357.25,4357.25,1,1,4357.25
2021-09-29 09:37:00-04:00,4337.75,4338.0,4337.75,4338.0,2,2,8675.75
2021-09-29 10:00:00-04:00,4357.0,4357.0,4357.0,4357.0,1,1,4357.0
2021-09-29 10:01:00-04:00,4354.75,4354.75,4354.5,4354.5,7,2,30482.75
2021-09-29 10:03:00-04:00,4349.0,4350.0,4349.0,4349.0,3,3,13048.0
2021-09-29 10:09:00-04:00,4351.0,4352.0,4351.0,4352.0,2,2,8703.0
2021-09-29 10:10:00-04:00,4353.0,4353.0,4353.0,4353.0,1,1,4353.0
2021-09-29 10:20:00-04:00,4354.0,4356.0,4354.0,4356.0,3,3,13065.0
2021-09-29 10:21:00-04:00,4357.0,4357.0,4357.0,4357.0,2,1,8714.0
2021-09-29 10:31:00-04:00,4347.0,4347.0,4347.0,4347.0,1,1,4347.0
2021-09-29 10:45:00-04:00,4350.0,4350.0,4350.0,4350.0,2,1,8700.0
2021-09-29 10:49:00-04:00,4357.0,4358.0,4357.0,4358.0,2,2,8715.0
2021-09-29 10:52:00-04:00,4355.0,4355.0,4353.75,4353.75,6,2,26128.75
2021-09-29 11:02:00-04:00,4354.25,4354.25,4354.25,4354.25,5,1,21771.25
2021-09-29 12:30:00-04:00,4335.0,4335.0,4335.0,4335.0,1,1,4335.0
2021-09-29 12:33:00-04:00,4337.0,4337.0,4337.0,4337.0,1,1,4337.0
2021-09-29 14:45:00-04:00,4357.0,4357.0,4357.0,4357.0,1,1,4357.0
2021-09-29 15:35:00-04:00,4348.0,4348.0,4348.0,4348.0,1,1,4348.0
2021-09-29 15:55:00-04:00,4328.25,4328.25,4328.25,4328.25,1,1,4328.25
