,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-12 18:00:00-04:00,80.295,80.3,80.28,80.295,67,17,5379.725
2021-07-12 18:01:00-04:00,80.295,80.295,80.29,80.295,60,15,4817.51
2021-07-12 18:03:00-04:00,80.29,80.29,80.29,80.29,14,3,1124.06
2021-07-12 18:04:00-04:00,80.29,80.29,80.29,80.29,7,2,562.03
2021-07-12 18:06:00-04:00,80.295,80.295,80.295,80.295,1,1,80.295
2021-07-12 18:07:00-04:00,80.295,80.295,80.295,80.295,8,1,642.36
2021-07-12 18:08:00-04:00,80.295,80.295,80.295,80.295,1,1,80.295
2021-07-12 18:11:00-04:00,80.29,80.29,80.285,80.285,5,3,401.445
2021-07-12 18:12:00-04:00,80.285,80.285,80.28,80.28,5,5,401.41
2021-07-12 18:13:00-04:00,80.28,80.28,80.28,80.28,8,1,642.24
2021-07-12 18:14:00-04:00,80.275,80.285,80.275,80.285,25,4,2007.045
2021-07-12 18:15:00-04:00,80.29,80.295,80.29,80.295,21,4,1686.155
2021-07-12 18:16:00-04:00,80.29,80.29,80.29,80.29,2,1,160.58
2021-07-12 18:17:00-04:00,80.29,80.29,80.29,80.29,1,1,80.29
2021-07-12 18:19:00-04:00,80.295,80.295,80.29,80.29,2,2,160.585
2021-07-12 18:21:00-04:00,80.29,80.29,80.29,80.29,5,1,401.45
2021-07-12 18:22:00-04:00,80.295,80.295,80.295,80.295,2,2,160.59
2021-07-12 18:23:00-04:00,80.295,80.295,80.295,80.295,2,1,160.59
2021-07-12 18:26:00-04:00,80.295,80.295,80.295,80.295,1,1,80.295
2021-07-12 18:30:00-04:00,80.29,80.29,80.29,80.29,1,1,80.29
2021-07-12 18:31:00-04:00,80.285,80.285,80.285,80.285,3,1,240.855
2021-07-12 18:34:00-04:00,80.28,80.28,80.28,80.28,9,4,722.52
2021-07-12 18:35:00-04:00,80.28,80.28,80.28,80.28,12,2,963.36
2021-07-12 18:37:00-04:00,80.28,80.28,80.28,80.28,2,1,160.56
2021-07-12 18:38:00-04:00,80.28,80.28,80.275,80.275,6,2,481.675
2021-07-12 18:42:00-04:00,80.28,80.28,80.28,80.28,4,1,321.12
2021-07-12 18:43:00-04:00,80.285,80.285,80.285,80.285,1,1,80.285
2021-07-12 18:44:00-04:00,80.275,80.275,80.275,80.275,3,1,240.825
2021-07-12 18:45:00-04:00,80.28,80.28,80.28,80.28,3,3,240.84
2021-07-12 18:49:00-04:00,80.275,80.275,80.275,80.275,7,4,561.925
2021-07-12 18:50:00-04:00,80.27,80.27,80.27,80.27,1,1,80.27
2021-07-12 18:52:00-04:00,80.275,80.275,80.275,80.275,4,3,321.1
2021-07-12 18:54:00-04:00,80.275,80.275,80.275,80.275,1,1,80.275
2021-07-12 18:56:00-04:00,80.28,80.28,80.28,80.28,1,1,80.28
2021-07-12 18:58:00-04:00,80.275,80.275,80.275,80.275,5,2,401.375
2021-07-12 18:59:00-04:00,80.275,80.28,80.275,80.28,5,2,401.395
2021-07-12 19:00:00-04:00,80.28,80.28,80.275,80.275,4,4,321.105
2021-07-12 19:01:00-04:00,80.275,80.275,80.275,80.275,7,1,561.925
2021-07-12 19:02:00-04:00,80.275,80.275,80.275,80.275,5,1,401.375
2021-07-12 19:04:00-04:00,80.28,80.28,80.28,80.28,10,1,802.8
2021-07-12 19:05:00-04:00,80.28,80.28,80.28,80.28,6,2,481.68
2021-07-12 19:07:00-04:00,80.28,80.28,80.28,80.28,1,1,80.28
2021-07-12 19:09:00-04:00,80.28,80.28,80.28,80.28,1,1,80.28
2021-07-12 19:11:00-04:00,80.28,80.28,80.28,80.28,6,1,481.68
2021-07-12 19:12:00-04:00,80.28,80.28,80.28,80.28,28,5,2247.84
2021-07-12 19:16:00-04:00,80.28,80.28,80.28,80.28,2,2,160.56
2021-07-12 19:17:00-04:00,80.28,80.28,80.28,80.28,2,1,160.56
2021-07-12 19:19:00-04:00,80.275,80.275,80.27,80.27,18,2,1444.89
2021-07-12 19:20:00-04:00,80.27,80.27,80.27,80.27,8,2,642.16
2021-07-12 19:21:00-04:00,80.275,80.275,80.27,80.27,11,3,882.975
2021-07-12 19:22:00-04:00,80.275,80.275,80.275,80.275,2,2,160.55
2021-07-12 19:23:00-04:00,80.275,80.275,80.275,80.275,1,1,80.275
2021-07-12 19:24:00-04:00,80.27,80.27,80.265,80.27,10,4,802.665
2021-07-12 19:26:00-04:00,80.27,80.27,80.265,80.27,4,3,321.07
2021-07-12 19:27:00-04:00,80.265,80.265,80.265,80.265,1,1,80.265
2021-07-12 19:28:00-04:00,80.275,80.285,80.275,80.285,13,4,1043.62
2021-07-12 19:29:00-04:00,80.28,80.28,80.28,80.28,3,1,240.84
2021-07-12 19:32:00-04:00,80.275,80.275,80.275,80.275,19,3,1525.225
2021-07-12 19:35:00-04:00,80.275,80.275,80.275,80.275,1,1,80.275
2021-07-12 19:37:00-04:00,80.275,80.28,80.275,80.28,34,5,2729.36
