,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-12 22:28:00-04:00,80.285,80.285,80.285,80.285,1,1,80.285
2021-07-12 23:17:00-04:00,80.35,80.35,80.35,80.35,1,1,80.35
2021-07-13 00:29:00-04:00,80.3,80.3,80.3,80.3,1,1,80.3
2021-07-13 01:33:00-04:00,80.24,80.24,80.24,80.24,1,1,80.24
2021-07-13 06:08:00-04:00,80.13,80.13,80.125,80.125,2,2,160.255
2021-07-13 06:14:00-04:00,80.11,80.11,80.11,80.11,2,2,160.22
2021-07-13 06:15:00-04:00,80.11,80.115,80.11,80.115,2,2,160.225
2021-07-13 06:50:00-04:00,80.135,80.135,80.135,80.135,1,1,80.135
2021-07-13 06:53:00-04:00,80.125,80.125,80.125,80.125,1,1,80.125
2021-07-13 06:56:00-04:00,80.12,80.12,80.115,80.12,3,3,240.355
2021-07-13 07:01:00-04:00,80.1,80.1,80.1,80.1,1,1,80.1
2021-07-13 07:04:00-04:00,80.09,80.09,80.09,80.09,1,1,80.09
2021-07-13 07:05:00-04:00,80.085,80.085,80.085,80.085,1,1,80.085
2021-07-13 07:13:00-04:00,80.05,80.05,80.05,80.05,1,1,80.05
2021-07-13 07:15:00-04:00,80.05,80.05,80.05,80.05,1,1,80.05
2021-07-13 07:16:00-04:00,80.06,80.06,80.06,80.06,2,2,160.12
2021-07-13 07:17:00-04:00,80.06,80.06,80.06,80.06,3,3,240.18
2021-07-13 07:18:00-04:00,80.055,80.065,80.055,80.065,4,4,320.24
2021-07-13 07:37:00-04:00,80.06,80.065,80.06,80.065,5,5,400.32
2021-07-13 07:38:00-04:00,80.075,80.075,80.07,80.07,2,2,160.145
2021-07-13 08:02:00-04:00,80.07,80.07,80.07,80.07,1,1,80.07
2021-07-13 08:24:00-04:00,80.15,80.15,80.15,80.15,1,1,80.15
2021-07-13 08:35:00-04:00,79.92,79.92,79.92,79.92,1,1,79.92
2021-07-13 08:36:00-04:00,79.905,79.91,79.905,79.91,2,2,159.815
2021-07-13 08:37:00-04:00,79.885,79.94,79.885,79.94,7,5,559.445
2021-07-13 08:41:00-04:00,79.92,79.92,79.92,79.92,2,1,159.84
2021-07-13 08:42:00-04:00,79.895,79.895,79.895,79.895,1,1,79.895
2021-07-13 08:46:00-04:00,79.9,79.9,79.9,79.9,1,1,79.9
2021-07-13 08:48:00-04:00,79.895,79.895,79.895,79.895,1,1,79.895
2021-07-13 08:52:00-04:00,79.85,79.85,79.85,79.85,1,1,79.85
2021-07-13 08:53:00-04:00,79.845,79.845,79.845,79.845,1,1,79.845
2021-07-13 08:58:00-04:00,79.805,79.805,79.805,79.805,1,1,79.805
2021-07-13 08:59:00-04:00,79.82,79.82,79.82,79.82,1,1,79.82
2021-07-13 09:00:00-04:00,79.79,79.79,79.78,79.78,3,3,239.355
2021-07-13 09:01:00-04:00,79.785,79.785,79.785,79.785,1,1,79.785
2021-07-13 09:05:00-04:00,79.82,79.82,79.82,79.82,1,1,79.82
2021-07-13 09:06:00-04:00,79.825,79.825,79.825,79.825,1,1,79.825
2021-07-13 09:09:00-04:00,79.89,79.89,79.885,79.885,2,2,159.775
2021-07-13 09:17:00-04:00,79.76,79.76,79.76,79.76,1,1,79.76
2021-07-13 09:19:00-04:00,79.765,79.765,79.765,79.765,1,1,79.765
2021-07-13 09:49:00-04:00,79.93,79.93,79.93,79.93,2,1,159.86
2021-07-13 10:00:00-04:00,79.85,79.85,79.85,79.85,1,1,79.85
2021-07-13 10:01:00-04:00,79.835,79.835,79.825,79.825,10,2,798.3
2021-07-13 10:05:00-04:00,79.77,79.77,79.77,79.77,1,1,79.77
2021-07-13 10:06:00-04:00,79.765,79.765,79.765,79.765,1,1,79.765
2021-07-13 10:16:00-04:00,79.825,79.825,79.825,79.825,1,1,79.825
2021-07-13 10:47:00-04:00,79.87,79.87,79.87,79.87,4,1,319.48
2021-07-13 10:55:00-04:00,79.79,79.79,79.79,79.79,1,1,79.79
2021-07-13 12:12:00-04:00,79.955,79.955,79.955,79.955,2,1,159.91
2021-07-13 13:33:00-04:00,79.935,79.935,79.935,79.935,8,2,639.48
