,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-12 20:00:00-04:00,1347.25,1347.25,1341.25,1341.25,55,19,74004.0
2021-08-12 20:01:00-04:00,1341.5,1342.75,1341.25,1342.75,30,23,40268.5
2021-08-12 20:02:00-04:00,1343.25,1343.25,1341.5,1341.75,10,6,13422.75
2021-08-12 20:03:00-04:00,1341.75,1342.25,1341.5,1341.5,24,9,32207.75
2021-08-12 20:04:00-04:00,1341.75,1342.75,1340.5,1340.5,29,19,38903.75
2021-08-12 20:05:00-04:00,1340.25,1340.25,1335.5,1336.0,75,52,100329.75
2021-08-12 20:06:00-04:00,1336.0,1337.0,1335.75,1335.75,12,11,16036.0
2021-08-12 20:07:00-04:00,1336.0,1338.25,1336.0,1338.25,8,7,10695.5
2021-08-12 20:08:00-04:00,1339.0,1339.25,1338.25,1339.25,4,4,5355.75
2021-08-12 20:09:00-04:00,1339.75,1342.0,1339.0,1342.0,48,29,64343.75
2021-08-12 20:10:00-04:00,1341.75,1342.25,1341.25,1341.75,28,15,37568.5
2021-08-12 20:11:00-04:00,1341.5,1341.5,1339.5,1339.5,9,7,12061.5
2021-08-12 20:12:00-04:00,1340.75,1340.75,1340.5,1340.5,5,5,6703.0
2021-08-12 20:13:00-04:00,1340.5,1341.25,1340.25,1341.25,18,17,24131.5
2021-08-12 20:14:00-04:00,1341.0,1341.0,1339.5,1339.5,26,10,34852.5
2021-08-12 20:15:00-04:00,1339.75,1339.75,1339.25,1339.5,9,5,12055.5
2021-08-12 20:16:00-04:00,1339.5,1340.75,1339.5,1340.75,5,4,6700.0
2021-08-12 20:17:00-04:00,1341.5,1341.5,1340.5,1340.75,7,5,9387.75
2021-08-12 20:18:00-04:00,1340.25,1340.5,1339.25,1339.25,6,5,8041.25
2021-08-12 20:19:00-04:00,1340.0,1340.5,1339.75,1340.5,3,3,4020.25
2021-08-12 20:21:00-04:00,1341.25,1342.0,1341.25,1341.25,21,11,28174.75
2021-08-12 20:22:00-04:00,1341.25,1342.0,1341.0,1341.5,38,17,50978.5
2021-08-12 20:23:00-04:00,1341.5,1341.75,1341.5,1341.75,3,3,4025.0
2021-08-12 20:25:00-04:00,1341.75,1342.0,1341.75,1342.0,3,2,4025.5
2021-08-12 20:26:00-04:00,1343.0,1343.0,1343.0,1343.0,1,1,1343.0
2021-08-12 20:27:00-04:00,1342.75,1342.75,1342.75,1342.75,1,1,1342.75
2021-08-12 20:28:00-04:00,1343.0,1343.25,1343.0,1343.25,8,6,10745.5
2021-08-12 20:29:00-04:00,1343.25,1343.25,1343.25,1343.25,1,1,1343.25
2021-08-12 20:30:00-04:00,1343.25,1343.25,1343.25,1343.25,2,1,2686.5
2021-08-12 20:33:00-04:00,1342.5,1342.5,1342.5,1342.5,1,1,1342.5
2021-08-12 20:35:00-04:00,1342.75,1342.75,1342.75,1342.75,2,1,2685.5
2021-08-12 20:37:00-04:00,1342.5,1342.75,1342.5,1342.75,2,2,2685.25
2021-08-12 20:38:00-04:00,1343.5,1343.75,1343.5,1343.75,16,4,21496.25
2021-08-12 20:41:00-04:00,1344.0,1344.25,1344.0,1344.25,3,3,4032.5
2021-08-12 20:44:00-04:00,1343.75,1343.75,1343.75,1343.75,2,2,2687.5
2021-08-12 20:45:00-04:00,1343.75,1343.75,1343.75,1343.75,1,1,1343.75
2021-08-12 20:47:00-04:00,1343.75,1343.75,1343.75,1343.75,1,1,1343.75
2021-08-12 20:49:00-04:00,1343.75,1343.75,1343.75,1343.75,1,1,1343.75
2021-08-12 20:50:00-04:00,1343.75,1344.0,1342.75,1343.25,17,9,22837.0
2021-08-12 20:52:00-04:00,1343.0,1343.0,1343.0,1343.0,2,2,2686.0
2021-08-12 20:53:00-04:00,1342.75,1342.75,1342.5,1342.5,4,2,5370.25
2021-08-12 20:54:00-04:00,1342.5,1342.5,1342.25,1342.25,2,2,2684.75
2021-08-12 20:56:00-04:00,1342.25,1342.25,1341.75,1341.75,8,6,10736.0
2021-08-12 20:58:00-04:00,1342.0,1342.25,1342.0,1342.25,2,2,2684.25
2021-08-12 20:59:00-04:00,1342.25,1343.25,1342.25,1342.75,7,5,9399.25
2021-08-12 21:00:00-04:00,1342.75,1342.75,1341.0,1341.25,13,12,17440.25
2021-08-12 21:02:00-04:00,1340.0,1340.0,1339.5,1339.5,3,3,4019.5
2021-08-12 21:03:00-04:00,1339.25,1339.5,1339.25,1339.5,2,2,2678.75
2021-08-12 21:08:00-04:00,1338.5,1338.5,1338.25,1338.25,2,2,2676.75
2021-08-12 21:10:00-04:00,1339.0,1339.0,1339.0,1339.0,1,1,1339.0
2021-08-12 21:11:00-04:00,1339.0,1339.0,1339.0,1339.0,1,1,1339.0
2021-08-12 21:13:00-04:00,1339.0,1339.0,1339.0,1339.0,1,1,1339.0
2021-08-12 21:14:00-04:00,1339.0,1339.0,1339.0,1339.0,6,5,8034.0
2021-08-12 21:15:00-04:00,1339.25,1339.25,1339.25,1339.25,1,1,1339.25
2021-08-12 21:16:00-04:00,1339.75,1339.75,1339.75,1339.75,3,1,4019.25
2021-08-12 21:22:00-04:00,1339.5,1339.5,1339.5,1339.5,1,1,1339.5
2021-08-12 21:30:00-04:00,1339.5,1339.5,1339.5,1339.5,1,1,1339.5
2021-08-12 21:32:00-04:00,1340.75,1340.75,1340.75,1340.75,1,1,1340.75
2021-08-12 21:33:00-04:00,1340.25,1340.25,1340.25,1340.25,1,1,1340.25
2021-08-12 21:40:00-04:00,1340.25,1340.25,1340.25,1340.25,2,2,2680.5
2021-08-12 21:41:00-04:00,1340.25,1340.25,1340.25,1340.25,1,1,1340.25
2021-08-12 21:42:00-04:00,1340.0,1340.0,1340.0,1340.0,2,1,2680.0
2021-08-12 21:45:00-04:00,1340.25,1340.25,1340.25,1340.25,1,1,1340.25
2021-08-12 21:51:00-04:00,1340.25,1340.25,1340.25,1340.25,1,1,1340.25
2021-08-12 21:58:00-04:00,1340.25,1340.25,1340.25,1340.25,1,1,1340.25
2021-08-12 22:06:00-04:00,1340.5,1341.0,1340.5,1341.0,14,7,18773.25
