,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-12 20:04:00-04:00,1339.0,1339.0,1338.25,1338.25,2,2,2677.25
2021-08-12 20:05:00-04:00,1334.25,1334.25,1334.25,1334.25,4,2,5337.0
2021-08-12 20:15:00-04:00,1336.5,1336.5,1335.75,1335.75,19,4,25385.5
2021-08-12 20:16:00-04:00,1336.5,1336.75,1336.5,1336.75,2,2,2673.25
2021-08-12 20:22:00-04:00,1337.5,1337.5,1337.5,1337.5,1,1,1337.5
2021-08-12 20:42:00-04:00,1340.25,1340.25,1340.25,1340.25,10,1,13402.5
2021-08-12 22:06:00-04:00,1337.0,1337.75,1337.0,1337.75,2,2,2674.75
2021-08-12 22:14:00-04:00,1339.0,1339.0,1339.0,1339.0,30,6,40170.0
2021-08-12 22:37:00-04:00,1339.75,1339.75,1339.75,1339.75,1,1,1339.75
2021-08-12 22:45:00-04:00,1339.75,1339.75,1339.75,1339.75,1,1,1339.75
2021-08-13 00:30:00-04:00,1341.5,1341.5,1340.75,1340.75,3,2,4023.75
2021-08-13 00:31:00-04:00,1340.75,1340.75,1340.75,1340.75,3,2,4022.25
2021-08-13 00:33:00-04:00,1340.75,1340.75,1340.75,1340.75,1,1,1340.75
2021-08-13 01:32:00-04:00,1340.75,1340.75,1340.75,1340.75,1,1,1340.75
2021-08-13 01:36:00-04:00,1341.5,1341.5,1341.5,1341.5,1,1,1341.5
2021-08-13 01:44:00-04:00,1341.25,1341.25,1341.25,1341.25,1,1,1341.25
2021-08-13 01:58:00-04:00,1343.5,1343.75,1343.5,1343.75,8,2,10749.75
2021-08-13 01:59:00-04:00,1343.75,1343.75,1343.75,1343.75,1,1,1343.75
2021-08-13 02:00:00-04:00,1344.25,1344.25,1344.25,1344.25,1,1,1344.25
2021-08-13 02:09:00-04:00,1347.0,1347.0,1347.0,1347.0,1,1,1347.0
2021-08-13 02:10:00-04:00,1347.0,1347.5,1347.0,1347.5,2,2,2694.5
2021-08-13 02:19:00-04:00,1349.0,1350.25,1349.0,1350.25,4,2,5399.75
2021-08-13 02:27:00-04:00,1349.5,1349.5,1349.5,1349.5,1,1,1349.5
2021-08-13 02:28:00-04:00,1349.75,1349.75,1349.75,1349.75,1,1,1349.75
2021-08-13 02:29:00-04:00,1349.0,1349.0,1349.0,1349.0,1,1,1349.0
2021-08-13 02:47:00-04:00,1352.0,1352.0,1352.0,1352.0,1,1,1352.0
2021-08-13 02:57:00-04:00,1352.5,1352.5,1352.5,1352.5,9,3,12172.5
2021-08-13 02:58:00-04:00,1352.5,1352.5,1352.5,1352.5,1,1,1352.5
2021-08-13 02:59:00-04:00,1352.5,1352.5,1352.5,1352.5,27,13,36517.5
2021-08-13 03:00:00-04:00,1352.5,1352.5,1352.5,1352.5,3,1,4057.5
2021-08-13 03:04:00-04:00,1351.0,1351.0,1351.0,1351.0,1,1,1351.0
2021-08-13 03:59:00-04:00,1348.25,1348.25,1348.25,1348.25,2,2,2696.5
2021-08-13 04:09:00-04:00,1347.75,1347.75,1347.75,1347.75,2,1,2695.5
2021-08-13 04:21:00-04:00,1347.75,1347.75,1347.75,1347.75,2,2,2695.5
2021-08-13 04:24:00-04:00,1348.0,1348.0,1348.0,1348.0,1,1,1348.0
2021-08-13 04:26:00-04:00,1347.75,1347.75,1347.75,1347.75,3,3,4043.25
2021-08-13 04:31:00-04:00,1348.0,1348.0,1348.0,1348.0,1,1,1348.0
2021-08-13 04:36:00-04:00,1349.25,1349.25,1349.25,1349.25,3,3,4047.75
2021-08-13 04:52:00-04:00,1350.25,1350.25,1350.25,1350.25,1,1,1350.25
2021-08-13 05:38:00-04:00,1348.5,1348.5,1348.5,1348.5,1,1,1348.5
