,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-12 20:49:00-04:00,1408.75,1408.75,1408.75,1408.75,1,1,1408.75
2021-08-12 20:50:00-04:00,1408.75,1409.0,1408.75,1409.0,7,5,9861.5
2021-08-13 03:20:00-04:00,1416.0,1416.0,1416.0,1416.0,1,1,1416.0
2021-08-13 03:57:00-04:00,1416.25,1416.25,1416.25,1416.25,1,1,1416.25
2021-08-13 04:18:00-04:00,1413.5,1413.5,1413.5,1413.5,1,1,1413.5
2021-08-13 06:48:00-04:00,1421.75,1421.75,1421.75,1421.75,1,1,1421.75
2021-08-13 09:33:00-04:00,1434.25,1434.5,1428.75,1428.75,3,3,4297.5
2021-08-13 11:53:00-04:00,1425.0,1425.0,1425.0,1425.0,1,1,1425.0
2021-08-13 12:21:00-04:00,1424.25,1424.25,1424.25,1424.25,1,1,1424.25
