,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-12 20:00:00-04:00,1570.75,1572.75,1570.5,1572.5,65,38,102145.25
2021-05-12 20:01:00-04:00,1572.0,1572.75,1572.0,1572.5,13,8,20442.75
2021-05-12 20:02:00-04:00,1572.75,1573.5,1571.25,1572.0,24,12,37729.0
2021-05-12 20:03:00-04:00,1572.5,1573.0,1572.5,1573.0,5,5,7863.5
2021-05-12 20:04:00-04:00,1574.0,1575.0,1574.0,1574.0,9,6,14172.25
2021-05-12 20:05:00-04:00,1574.0,1574.5,1574.0,1574.5,3,3,4722.75
2021-05-12 20:06:00-04:00,1572.5,1572.5,1572.5,1572.5,1,1,1572.5
2021-05-12 20:07:00-04:00,1573.25,1573.25,1573.25,1573.25,1,1,1573.25
2021-05-12 20:10:00-04:00,1570.25,1570.25,1569.0,1569.5,7,5,10987.25
2021-05-12 20:11:00-04:00,1570.0,1570.75,1570.0,1570.75,3,3,4711.25
2021-05-12 20:12:00-04:00,1569.75,1569.75,1569.25,1569.5,21,18,32959.75
2021-05-12 20:14:00-04:00,1569.25,1569.5,1568.75,1568.75,16,7,25109.0
2021-05-12 20:15:00-04:00,1568.25,1568.25,1567.75,1568.25,11,7,17247.5
2021-05-12 20:16:00-04:00,1568.5,1568.5,1567.5,1567.75,14,6,21952.25
2021-05-12 20:17:00-04:00,1567.5,1567.5,1567.5,1567.5,2,1,3135.0
2021-05-12 20:18:00-04:00,1567.75,1567.75,1567.25,1567.25,7,3,10972.25
2021-05-12 20:19:00-04:00,1569.25,1569.5,1568.75,1568.75,9,4,14123.75
2021-05-12 20:20:00-04:00,1568.5,1568.5,1568.0,1568.25,13,6,20385.25
2021-05-12 20:22:00-04:00,1568.0,1568.0,1568.0,1568.0,4,1,6272.0
2021-05-12 20:23:00-04:00,1567.75,1567.75,1567.75,1567.75,1,1,1567.75
2021-05-12 20:24:00-04:00,1566.75,1567.25,1566.5,1567.0,13,9,20368.5
2021-05-12 20:25:00-04:00,1567.25,1567.25,1566.0,1566.75,10,8,15666.25
2021-05-12 20:26:00-04:00,1566.75,1569.25,1566.75,1569.25,12,9,18817.5
2021-05-12 20:27:00-04:00,1568.5,1568.5,1566.5,1566.5,2,2,3135.0
2021-05-12 20:28:00-04:00,1566.5,1566.5,1565.25,1565.25,3,2,4697.0
2021-05-12 20:29:00-04:00,1566.0,1566.0,1564.75,1564.75,8,8,12520.75
2021-05-12 20:30:00-04:00,1563.75,1563.75,1562.25,1562.75,23,12,35950.25
2021-05-12 20:31:00-04:00,1561.25,1561.25,1557.75,1558.75,52,27,81072.75
2021-05-12 20:32:00-04:00,1559.0,1559.25,1558.0,1558.0,14,12,21821.5
2021-05-12 20:33:00-04:00,1559.0,1559.75,1559.0,1559.75,3,3,4678.25
2021-05-12 20:34:00-04:00,1560.0,1560.25,1560.0,1560.25,12,3,18722.25
2021-05-12 20:35:00-04:00,1560.25,1560.25,1559.5,1559.5,6,6,9358.75
2021-05-12 20:36:00-04:00,1557.75,1558.5,1557.5,1558.5,13,5,20250.0
2021-05-12 20:38:00-04:00,1559.5,1559.5,1558.25,1558.25,16,6,24938.25
2021-05-12 20:39:00-04:00,1559.5,1559.5,1558.75,1559.0,11,11,17150.25
2021-05-12 20:40:00-04:00,1559.0,1559.25,1558.0,1558.0,11,8,17144.75
2021-05-12 20:41:00-04:00,1559.75,1561.25,1559.75,1561.25,3,2,4682.25
2021-05-12 20:42:00-04:00,1561.5,1561.5,1561.5,1561.5,3,2,4684.5
