,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-12 20:00:00-04:00,1438.25,1438.25,1437.75,1437.75,7,3,10066.0
2021-05-12 20:02:00-04:00,1437.5,1437.5,1437.5,1437.5,1,1,1437.5
2021-05-12 20:05:00-04:00,1438.25,1438.25,1438.25,1438.25,1,1,1438.25
2021-05-12 20:14:00-04:00,1435.5,1435.5,1435.5,1435.5,1,1,1435.5
2021-05-12 20:15:00-04:00,1433.0,1433.0,1433.0,1433.0,2,2,2866.0
2021-05-12 20:24:00-04:00,1430.0,1430.0,1429.75,1429.75,8,2,11438.5
2021-05-12 20:26:00-04:00,1428.75,1429.75,1428.75,1429.75,2,2,2858.5
2021-05-12 20:29:00-04:00,1424.5,1424.5,1424.5,1424.5,1,1,1424.5
2021-05-12 20:30:00-04:00,1424.75,1424.75,1424.0,1424.0,8,2,11393.5
2021-05-12 20:31:00-04:00,1419.0,1419.5,1418.0,1418.5,10,9,14186.75
2021-05-12 20:32:00-04:00,1419.5,1419.5,1419.25,1419.25,4,2,5677.5
2021-05-12 20:34:00-04:00,1420.5,1420.5,1420.5,1420.5,1,1,1420.5
2021-05-12 20:35:00-04:00,1420.5,1421.25,1420.5,1421.25,2,2,2841.75
2021-05-12 20:36:00-04:00,1421.0,1421.0,1421.0,1421.0,1,1,1421.0
2021-05-12 20:37:00-04:00,1420.5,1420.5,1420.5,1420.5,3,3,4261.5
2021-05-12 20:38:00-04:00,1421.0,1421.0,1420.5,1420.5,3,3,4262.5
2021-05-12 20:56:00-04:00,1429.25,1429.5,1429.25,1429.5,2,2,2858.75
2021-05-12 21:10:00-04:00,1425.25,1425.25,1425.25,1425.25,1,1,1425.25
2021-05-12 21:12:00-04:00,1424.0,1424.0,1424.0,1424.0,1,1,1424.0
2021-05-12 21:13:00-04:00,1423.5,1423.5,1423.5,1423.5,2,2,2847.0
2021-05-12 21:20:00-04:00,1423.5,1423.5,1423.5,1423.5,1,1,1423.5
2021-05-12 21:25:00-04:00,1423.5,1423.5,1423.5,1423.5,1,1,1423.5
2021-05-12 21:26:00-04:00,1423.5,1423.5,1423.5,1423.5,1,1,1423.5
2021-05-12 21:27:00-04:00,1423.25,1423.25,1423.25,1423.25,1,1,1423.25
2021-05-12 21:28:00-04:00,1422.75,1422.75,1422.5,1422.5,2,2,2845.25
2021-05-12 21:29:00-04:00,1422.75,1422.75,1422.75,1422.75,4,4,5691.0
2021-05-12 21:30:00-04:00,1422.75,1422.75,1422.75,1422.75,2,2,2845.5
2021-05-12 22:31:00-04:00,1423.75,1423.75,1423.75,1423.75,1,1,1423.75
2021-05-12 23:03:00-04:00,1421.0,1421.25,1421.0,1421.25,2,2,2842.25
2021-05-12 23:29:00-04:00,1422.25,1422.25,1422.0,1422.0,5,2,7111.0
2021-05-13 00:32:00-04:00,1423.75,1423.75,1423.75,1423.75,2,1,2847.5
2021-05-13 01:18:00-04:00,1423.75,1423.75,1423.75,1423.75,1,1,1423.75
2021-05-13 01:31:00-04:00,1422.75,1422.75,1422.75,1422.75,1,1,1422.75
2021-05-13 01:36:00-04:00,1424.5,1424.5,1424.5,1424.5,1,1,1424.5
2021-05-13 01:41:00-04:00,1424.0,1424.0,1424.0,1424.0,1,1,1424.0
2021-05-13 01:47:00-04:00,1421.25,1421.25,1421.25,1421.25,2,2,2842.5
2021-05-13 01:48:00-04:00,1421.0,1421.0,1421.0,1421.0,1,1,1421.0
2021-05-13 01:49:00-04:00,1420.75,1420.75,1420.5,1420.5,10,2,14207.0
2021-05-13 02:08:00-04:00,1425.25,1425.25,1425.25,1425.25,1,1,1425.25
2021-05-13 02:22:00-04:00,1426.75,1426.75,1426.0,1426.0,4,3,5706.25
2021-05-13 02:24:00-04:00,1427.5,1427.5,1427.5,1427.5,2,2,2855.0
2021-05-13 02:25:00-04:00,1427.0,1427.0,1427.0,1427.0,1,1,1427.0
2021-05-13 02:26:00-04:00,1426.75,1426.75,1426.75,1426.75,1,1,1426.75
2021-05-13 02:27:00-04:00,1426.25,1426.25,1426.25,1426.25,1,1,1426.25
2021-05-13 02:30:00-04:00,1425.75,1425.75,1425.75,1425.75,1,1,1425.75
2021-05-13 02:31:00-04:00,1425.75,1425.75,1425.75,1425.75,1,1,1425.75
2021-05-13 03:02:00-04:00,1431.0,1431.0,1431.0,1431.0,1,1,1431.0
2021-05-13 03:27:00-04:00,1431.5,1431.5,1431.5,1431.5,1,1,1431.5
2021-05-13 03:55:00-04:00,1425.75,1425.75,1425.75,1425.75,3,1,4277.25
2021-05-13 03:57:00-04:00,1425.25,1425.25,1425.25,1425.25,2,1,2850.5
2021-05-13 04:01:00-04:00,1426.0,1426.0,1426.0,1426.0,2,1,2852.0
2021-05-13 04:02:00-04:00,1426.5,1426.5,1426.5,1426.5,1,1,1426.5
2021-05-13 04:18:00-04:00,1425.75,1426.25,1425.75,1426.25,10,3,14258.0
2021-05-13 04:21:00-04:00,1426.0,1426.0,1426.0,1426.0,4,1,5704.0
2021-05-13 04:24:00-04:00,1425.75,1425.75,1425.75,1425.75,1,1,1425.75
