,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-12 20:00:00-04:00,1485.5,1486.5,1485.0,1486.25,8,7,11886.75
2021-05-12 20:01:00-04:00,1485.75,1485.75,1485.5,1485.5,2,2,2971.25
2021-05-12 20:02:00-04:00,1485.5,1485.5,1485.5,1485.5,2,1,2971.0
2021-05-12 20:03:00-04:00,1486.0,1486.0,1486.0,1486.0,1,1,1486.0
2021-05-12 20:05:00-04:00,1486.5,1486.5,1486.5,1486.5,1,1,1486.5
2021-05-12 20:10:00-04:00,1482.0,1482.0,1482.0,1482.0,2,1,2964.0
2021-05-12 20:11:00-04:00,1483.25,1483.25,1483.25,1483.25,2,1,2966.5
2021-05-12 20:12:00-04:00,1483.25,1484.0,1482.75,1483.25,14,9,20766.5
2021-05-12 20:13:00-04:00,1483.0,1483.25,1482.75,1482.75,3,3,4449.0
2021-05-12 20:14:00-04:00,1483.25,1483.25,1483.0,1483.0,2,2,2966.25
2021-05-12 20:15:00-04:00,1481.5,1481.5,1481.25,1481.25,10,6,14813.75
2021-05-12 20:16:00-04:00,1481.75,1481.75,1481.75,1481.75,1,1,1481.75
2021-05-12 20:17:00-04:00,1480.25,1480.25,1480.25,1480.25,2,1,2960.5
2021-05-12 20:20:00-04:00,1481.0,1481.0,1481.0,1481.0,1,1,1481.0
2021-05-12 20:24:00-04:00,1478.75,1479.5,1478.25,1478.5,8,4,11830.0
2021-05-12 20:25:00-04:00,1478.5,1478.5,1477.0,1477.5,10,6,14774.75
2021-05-12 20:26:00-04:00,1479.0,1479.0,1479.0,1479.0,1,1,1479.0
2021-05-12 20:27:00-04:00,1478.75,1478.75,1476.75,1476.75,3,3,4433.75
2021-05-12 20:28:00-04:00,1475.75,1475.75,1475.5,1475.5,5,2,7378.0
2021-05-12 20:30:00-04:00,1474.75,1474.75,1473.75,1473.75,16,4,23587.5
2021-05-12 20:31:00-04:00,1472.25,1472.25,1468.25,1468.25,8,8,11763.5
2021-05-12 20:33:00-04:00,1471.25,1471.25,1471.25,1471.25,1,1,1471.25
2021-05-12 20:34:00-04:00,1471.0,1471.0,1471.0,1471.0,1,1,1471.0
2021-05-12 20:39:00-04:00,1472.0,1472.0,1472.0,1472.0,1,1,1472.0
2021-05-12 20:42:00-04:00,1473.0,1473.0,1473.0,1473.0,2,2,2946.0
2021-05-12 20:43:00-04:00,1472.25,1472.25,1471.0,1471.0,3,3,4414.5
2021-05-12 20:47:00-04:00,1473.25,1473.25,1473.25,1473.25,1,1,1473.25
