,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-23 18:00:00-04:00,79.0,79.01,79.0,79.005,95,25,7505.225
2021-09-23 18:01:00-04:00,79.0,79.005,79.0,79.005,33,5,2607.01
2021-09-23 18:02:00-04:00,79.0,79.0,79.0,79.0,3,2,237.0
2021-09-23 18:03:00-04:00,79.005,79.015,79.005,79.015,13,6,1027.15
2021-09-23 18:04:00-04:00,79.015,79.015,79.015,79.015,1,1,79.015
2021-09-23 18:05:00-04:00,79.01,79.015,79.01,79.015,11,3,869.16
2021-09-23 18:06:00-04:00,79.015,79.025,79.015,79.025,10,4,790.165
2021-09-23 18:07:00-04:00,79.02,79.02,79.015,79.015,6,2,474.095
2021-09-23 18:09:00-04:00,79.02,79.02,79.02,79.02,5,4,395.1
2021-09-23 18:10:00-04:00,79.02,79.02,79.02,79.02,1,1,79.02
2021-09-23 18:12:00-04:00,79.02,79.025,79.02,79.025,2,2,158.045
2021-09-23 18:14:00-04:00,79.02,79.02,79.02,79.02,21,3,1659.42
2021-09-23 18:15:00-04:00,79.02,79.025,79.02,79.025,11,2,869.23
2021-09-23 18:17:00-04:00,79.015,79.015,79.015,79.015,10,2,790.15
2021-09-23 18:21:00-04:00,79.01,79.02,79.01,79.02,4,3,316.06
2021-09-23 18:28:00-04:00,79.015,79.015,79.01,79.01,14,2,1106.145
2021-09-23 18:30:00-04:00,79.015,79.03,79.015,79.025,38,10,3002.89
2021-09-23 18:31:00-04:00,79.02,79.025,79.02,79.025,16,3,1264.33
2021-09-23 18:32:00-04:00,79.025,79.03,79.02,79.03,34,26,2686.93
2021-09-23 18:33:00-04:00,79.03,79.03,79.02,79.03,50,20,3951.205
2021-09-23 18:34:00-04:00,79.035,79.035,79.03,79.035,33,23,2608.1
2021-09-23 18:35:00-04:00,79.025,79.03,79.02,79.025,33,23,2607.88
2021-09-23 18:36:00-04:00,79.025,79.035,79.02,79.035,48,26,3793.26
2021-09-23 18:37:00-04:00,79.035,79.04,79.035,79.04,30,20,2371.14
2021-09-23 18:38:00-04:00,79.03,79.03,79.03,79.03,5,1,395.15
2021-09-23 18:39:00-04:00,79.025,79.025,79.025,79.025,1,1,79.025
2021-09-23 18:40:00-04:00,79.02,79.02,79.02,79.02,1,1,79.02
2021-09-23 18:43:00-04:00,79.02,79.02,79.02,79.02,1,1,79.02
2021-09-23 18:44:00-04:00,79.02,79.02,79.02,79.02,2,2,158.04
2021-09-23 18:46:00-04:00,79.025,79.03,79.025,79.03,4,2,316.11
2021-09-23 18:47:00-04:00,79.02,79.02,79.015,79.015,5,3,395.095
2021-09-23 18:49:00-04:00,79.01,79.01,79.005,79.005,5,4,395.04
2021-09-23 18:51:00-04:00,79.01,79.015,79.0,79.0,18,6,1422.125
2021-09-23 18:53:00-04:00,79.0,79.005,79.0,79.005,2,2,158.005
2021-09-23 18:54:00-04:00,79.005,79.01,79.005,79.01,8,2,632.05
2021-09-23 18:55:00-04:00,79.01,79.015,79.01,79.015,13,4,1027.145
2021-09-23 18:57:00-04:00,79.01,79.01,79.005,79.01,16,6,1264.145
2021-09-23 18:58:00-04:00,79.005,79.005,79.005,79.005,7,2,553.035
2021-09-23 18:59:00-04:00,79.005,79.015,79.005,79.015,31,11,2449.34
2021-09-23 19:00:00-04:00,79.01,79.01,78.995,79.0,21,12,1659.005
2021-09-23 19:01:00-04:00,78.995,78.995,78.985,78.99,43,10,3396.55
2021-09-23 19:02:00-04:00,78.995,78.995,78.985,78.99,52,15,4107.395
2021-09-23 19:03:00-04:00,78.995,78.995,78.99,78.995,14,3,1105.88
2021-09-23 19:04:00-04:00,78.99,78.99,78.985,78.985,8,3,631.915
2021-09-23 19:05:00-04:00,78.985,78.985,78.985,78.985,1,1,78.985
2021-09-23 19:06:00-04:00,78.99,78.99,78.99,78.99,2,2,157.98
2021-09-23 19:07:00-04:00,78.99,78.995,78.985,78.985,23,8,1816.745
2021-09-23 19:09:00-04:00,78.98,78.98,78.98,78.98,8,5,631.84
2021-09-23 19:10:00-04:00,78.985,78.99,78.98,78.99,10,5,789.855
2021-09-23 19:12:00-04:00,78.99,79.0,78.99,78.995,17,14,1342.92
2021-09-23 19:13:00-04:00,79.0,79.005,79.0,79.0,24,13,1896.04
2021-09-23 19:14:00-04:00,79.005,79.005,79.0,79.0,15,14,1185.05
2021-09-23 19:15:00-04:00,79.005,79.005,79.0,79.0,15,12,1185.02
2021-09-23 19:16:00-04:00,79.005,79.01,79.0,79.01,25,17,1975.11
2021-09-23 19:17:00-04:00,79.01,79.01,79.005,79.005,22,16,1738.165
2021-09-23 19:18:00-04:00,79.0,79.0,79.0,79.0,3,2,237.0
2021-09-23 19:19:00-04:00,79.0,79.005,79.0,79.005,5,4,395.005
2021-09-23 19:21:00-04:00,79.01,79.01,79.01,79.01,3,2,237.03
2021-09-23 19:22:00-04:00,79.0,79.0,78.995,78.995,20,4,1579.955
2021-09-23 19:23:00-04:00,78.99,78.99,78.99,78.99,23,5,1816.77
2021-09-23 19:24:00-04:00,78.99,78.99,78.99,78.99,2,2,157.98
2021-09-23 19:25:00-04:00,78.985,78.985,78.985,78.985,32,6,2527.52
2021-09-23 19:26:00-04:00,78.985,78.985,78.985,78.985,10,2,789.85
2021-09-23 19:27:00-04:00,78.985,78.99,78.985,78.99,19,8,1500.75
2021-09-23 19:28:00-04:00,78.99,78.995,78.985,78.985,48,14,3791.41
2021-09-23 19:29:00-04:00,78.98,78.98,78.98,78.98,10,4,789.8
2021-09-23 19:30:00-04:00,78.98,78.98,78.98,78.98,5,3,394.9
2021-09-23 19:31:00-04:00,78.975,78.98,78.975,78.98,18,6,1421.56
2021-09-23 19:32:00-04:00,78.98,78.98,78.98,78.98,6,3,473.88
2021-09-23 19:33:00-04:00,78.985,78.995,78.985,78.995,37,9,2922.62
2021-09-23 19:34:00-04:00,78.995,78.995,78.99,78.99,14,5,1105.895
2021-09-23 19:35:00-04:00,78.99,78.99,78.99,78.99,3,1,236.97
2021-09-23 19:36:00-04:00,78.985,78.995,78.985,78.99,9,3,710.905
2021-09-23 19:39:00-04:00,78.99,78.99,78.99,78.99,7,3,552.93
2021-09-23 19:40:00-04:00,78.99,79.0,78.99,79.0,34,6,2685.87
