,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index
,open,high,low,close,volume,num_trds,value
2021-10-25 18:00:00-04:00,4556.75,4556.75,4556.75,4556.75,1,1,4556.75
2021-10-25 18:03:00-04:00,4557.5,4557.5,4557.5,4557.5,1,1,4557.5
2021-10-25 18:09:00-04:00,4557.0,4557.0,4557.0,4557.0,1,1,4557.0
2021-10-25 19:04:00-04:00,4555.75,4555.75,4555.75,4555.75,1,1,4555.75
2021-10-25 19:29:00-04:00,4555.5,4555.5,4555.5,4555.5,1,1,4555.5
2021-10-25 19:52:00-04:00,4559.75,4560.5,4559.75,4560.5,5,3,22801.25
2021-10-25 19:53:00-04:00,4560.5,4560.5,4560.5,4560.5,1,1,4560.5
2021-10-25 20:00:00-04:00,4560.75,4560.75,4560.75,4560.75,2,1,9121.5
2021-10-25 20:01:00-04:00,4561.25,4561.25,4561.25,4561.25,1,1,4561.25
2021-10-25 20:24:00-04:00,4561.5,4561.5,4561.5,4561.5,1,1,4561.5
2021-10-25 20:40:00-04:00,4561.0,4561.0,4561.0,4561.0,1,1,4561.0
2021-10-25 20:49:00-04:00,4564.5,4564.5,4564.5,4564.5,1,1,4564.5
2021-10-25 20:54:00-04:00,4564.25,4565.0,4564.25,4565.0,4,4,18258.5
2021-10-25 21:05:00-04:00,4566.0,4566.0,4566.0,4566.0,1,1,4566.0
2021-10-25 21:13:00-04:00,4565.5,4565.5,4565.5,4565.5,1,1,4565.5
2021-10-25 21:21:00-04:00,4567.0,4567.0,4567.0,4567.0,1,1,4567.0
2021-10-25 21:32:00-04:00,4564.25,4564.25,4564.25,4564.25,1,1,4564.25
2021-10-25 21:34:00-04:00,4564.5,4564.5,4564.5,4564.5,1,1,4564.5
2021-10-25 21:37:00-04:00,4565.5,4565.5,4565.5,4565.5,2,2,9131.0
2021-10-25 21:45:00-04:00,4563.0,4563.0,4563.0,4563.0,1,1,4563.0
2021-10-25 22:00:00-04:00,4562.0,4562.0,4562.0,4562.0,1,1,4562.0
2021-10-25 23:19:00-04:00,4563.0,4563.0,4563.0,4563.0,1,1,4563.0
2021-10-25 23:21:00-04:00,4562.75,4562.75,4562.75,4562.75,2,1,9125.5
2021-10-25 23:33:00-04:00,4562.75,4562.75,4562.75,4562.75,1,1,4562.75
2021-10-26 00:25:00-04:00,4562.5,4562.5,4562.5,4562.5,1,1,4562.5
2021-10-26 00:32:00-04:00,4563.75,4564.5,4563.75,4564.5,8,4,36514.0
2021-10-26 00:35:00-04:00,4563.5,4563.5,4563.5,4563.5,1,1,4563.5
2021-10-26 01:05:00-04:00,4562.75,4562.75,4562.75,4562.75,15,1,68441.25
2021-10-26 01:09:00-04:00,4562.5,4562.5,4562.5,4562.5,2,1,9125.0
2021-10-26 01:27:00-04:00,4562.5,4562.5,4562.5,4562.5,2,2,9125.0
2021-10-26 02:06:00-04:00,4560.5,4560.5,4560.0,4560.0,2,2,9120.5
2021-10-26 02:46:00-04:00,4565.0,4565.0,4565.0,4565.0,1,1,4565.0
2021-10-26 02:59:00-04:00,4564.0,4564.0,4563.75,4563.75,2,2,9127.75
2021-10-26 03:04:00-04:00,4567.0,4567.0,4567.0,4567.0,1,1,4567.0
2021-10-26 03:31:00-04:00,4563.5,4563.5,4563.5,4563.5,1,1,4563.5
2021-10-26 03:50:00-04:00,4566.75,4566.75,4566.75,4566.75,1,1,4566.75
2021-10-26 03:51:00-04:00,4567.5,4568.0,4567.5,4568.0,2,2,9135.5
2021-10-26 03:52:00-04:00,4568.5,4568.5,4567.75,4567.75,2,2,9136.25
2021-10-26 03:55:00-04:00,4567.25,4567.25,4567.25,4567.25,1,1,4567.25
2021-10-26 03:57:00-04:00,4569.0,4569.0,4569.0,4569.0,1,1,4569.0
2021-10-26 04:01:00-04:00,4569.25,4570.0,4569.25,4570.0,114,6,520979.25
