,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index
,open,high,low,close,volume,num_trds,value
2021-09-07 18:00:00-04:00,4508.5,4508.5,4508.5,4508.5,6,5,27051.0
2021-09-07 18:03:00-04:00,4508.25,4508.25,4508.25,4508.25,2,2,9016.5
2021-09-07 18:04:00-04:00,4508.25,4508.5,4508.25,4508.5,10,5,45083.75
2021-09-07 18:05:00-04:00,4508.25,4508.25,4508.0,4508.0,7,2,31556.5
2021-09-07 18:07:00-04:00,4508.75,4508.75,4508.75,4508.75,6,1,27052.5
2021-09-07 18:09:00-04:00,4509.0,4509.25,4509.0,4509.25,10,2,45091.25
2021-09-07 18:11:00-04:00,4509.5,4509.5,4509.5,4509.5,2,2,9019.0
2021-09-07 18:14:00-04:00,4510.0,4510.0,4509.75,4509.75,4,3,18039.5
2021-09-07 18:18:00-04:00,4509.5,4509.75,4509.5,4509.75,5,4,22548.5
2021-09-07 18:27:00-04:00,4508.75,4508.75,4508.75,4508.75,1,1,4508.75
2021-09-07 18:29:00-04:00,4508.75,4509.0,4508.5,4509.0,6,4,27052.5
2021-09-07 18:34:00-04:00,4509.25,4509.25,4509.25,4509.25,1,1,4509.25
2021-09-07 18:38:00-04:00,4508.75,4508.75,4508.5,4508.5,4,3,18034.75
2021-09-07 18:42:00-04:00,4508.25,4508.25,4508.25,4508.25,1,1,4508.25
2021-09-07 18:43:00-04:00,4508.0,4508.0,4508.0,4508.0,1,1,4508.0
2021-09-07 18:44:00-04:00,4508.0,4508.0,4508.0,4508.0,2,2,9016.0
2021-09-07 18:45:00-04:00,4507.75,4508.0,4507.75,4508.0,2,2,9015.75
2021-09-07 18:58:00-04:00,4508.25,4508.25,4508.25,4508.25,2,2,9016.5
2021-09-07 18:59:00-04:00,4508.25,4508.25,4508.25,4508.25,2,1,9016.5
2021-09-07 19:00:00-04:00,4508.5,4508.5,4508.5,4508.5,1,1,4508.5
2021-09-07 19:03:00-04:00,4508.5,4508.5,4508.5,4508.5,5,1,22542.5
2021-09-07 19:04:00-04:00,4508.5,4508.5,4508.5,4508.5,3,1,13525.5
2021-09-07 19:07:00-04:00,4508.0,4508.0,4508.0,4508.0,2,2,9016.0
2021-09-07 19:09:00-04:00,4507.75,4507.75,4507.5,4507.5,9,5,40569.25
