,CDF22 Curncy,CDF22 Curncy,CDF22 Curncy,CDF22 Curncy,CDF22 Curncy,CDF22 Curncy,CDF22 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-19 06:36:00-04:00,81.2,81.2,81.2,81.2,1,1,81.2
2021-10-19 12:33:00-04:00,80.93,80.93,80.93,80.93,1,1,80.93
