,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-29 20:14:00-04:00,80.675,80.675,80.675,80.675,1,1,80.675
2021-06-29 20:54:00-04:00,80.635,80.635,80.635,80.635,1,1,80.635
2021-06-30 02:04:00-04:00,80.68,80.68,80.68,80.68,1,1,80.68
2021-06-30 04:13:00-04:00,80.6,80.6,80.6,80.6,3,2,241.8
2021-06-30 04:29:00-04:00,80.565,80.565,80.565,80.565,1,1,80.565
2021-06-30 04:30:00-04:00,80.57,80.57,80.57,80.57,1,1,80.57
2021-06-30 04:46:00-04:00,80.52,80.52,80.52,80.52,1,1,80.52
2021-06-30 04:51:00-04:00,80.53,80.53,80.53,80.53,1,1,80.53
2021-06-30 04:59:00-04:00,80.52,80.52,80.52,80.52,1,1,80.52
2021-06-30 05:02:00-04:00,80.49,80.49,80.485,80.485,10,2,804.855
2021-06-30 06:30:00-04:00,80.66,80.66,80.66,80.66,1,1,80.66
2021-06-30 07:47:00-04:00,80.75,80.75,80.75,80.75,1,1,80.75
2021-06-30 08:17:00-04:00,80.79,80.79,80.79,80.79,1,1,80.79
2021-06-30 08:32:00-04:00,80.715,80.715,80.705,80.705,2,2,161.42
2021-06-30 08:47:00-04:00,80.74,80.74,80.74,80.74,1,1,80.74
2021-06-30 08:52:00-04:00,80.77,80.77,80.77,80.77,2,1,161.54
2021-06-30 09:22:00-04:00,80.71,80.71,80.71,80.71,1,1,80.71
2021-06-30 09:28:00-04:00,80.69,80.69,80.69,80.69,1,1,80.69
2021-06-30 09:54:00-04:00,80.795,80.795,80.795,80.795,2,1,161.59
2021-06-30 10:04:00-04:00,80.815,80.815,80.815,80.815,1,1,80.815
2021-06-30 11:02:00-04:00,80.735,80.755,80.735,80.755,3,2,242.245
2021-06-30 11:16:00-04:00,80.73,80.73,80.73,80.73,1,1,80.73
2021-06-30 11:36:00-04:00,80.675,80.675,80.675,80.675,1,1,80.675
2021-06-30 11:38:00-04:00,80.695,80.695,80.695,80.695,1,1,80.695
2021-06-30 11:59:00-04:00,80.62,80.62,80.62,80.62,1,1,80.62
2021-06-30 12:16:00-04:00,80.6,80.6,80.6,80.6,1,1,80.6
2021-06-30 13:54:00-04:00,80.6,80.6,80.6,80.6,1,1,80.6
2021-06-30 14:00:00-04:00,80.595,80.595,80.595,80.595,1,1,80.595
2021-06-30 14:05:00-04:00,80.6,80.6,80.6,80.6,10,2,806.0
2021-06-30 15:02:00-04:00,80.58,80.58,80.58,80.58,1,1,80.58
