,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-24 06:40:00-04:00,1294.25,1294.25,1294.25,1294.25,1,1,1294.25
2021-09-24 10:20:00-04:00,1293.5,1293.5,1293.5,1293.5,3,2,3880.5
2021-09-24 10:41:00-04:00,1294.5,1294.5,1294.5,1294.5,1,1,1294.5
2021-09-24 10:49:00-04:00,1293.0,1293.0,1293.0,1293.0,1,1,1293.0
2021-09-24 10:52:00-04:00,1293.75,1293.75,1293.75,1293.75,1,1,1293.75
2021-09-24 11:09:00-04:00,1295.5,1295.5,1295.5,1295.5,1,1,1295.5
2021-09-24 11:10:00-04:00,1296.5,1296.5,1296.5,1296.5,1,1,1296.5
2021-09-24 11:20:00-04:00,1298.0,1298.0,1298.0,1298.0,1,1,1298.0
2021-09-24 11:34:00-04:00,1297.0,1297.0,1297.0,1297.0,1,1,1297.0
2021-09-24 11:48:00-04:00,1295.75,1295.75,1295.75,1295.75,3,1,3887.25
2021-09-24 12:39:00-04:00,1296.25,1296.25,1296.25,1296.25,1,1,1296.25
