,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-03 18:03:00-04:00,79.745,79.745,79.745,79.745,1,1,79.745
2021-08-03 18:15:00-04:00,79.735,79.735,79.735,79.735,1,1,79.735
2021-08-03 21:00:00-04:00,79.675,79.675,79.675,79.675,1,1,79.675
2021-08-03 21:01:00-04:00,79.675,79.675,79.675,79.675,1,1,79.675
2021-08-03 21:05:00-04:00,79.68,79.68,79.68,79.68,1,1,79.68
2021-08-04 00:30:00-04:00,79.79,79.79,79.79,79.79,1,1,79.79
2021-08-04 01:43:00-04:00,79.725,79.725,79.725,79.725,1,1,79.725
2021-08-04 01:50:00-04:00,79.775,79.775,79.775,79.775,1,1,79.775
2021-08-04 01:52:00-04:00,79.8,79.805,79.8,79.805,3,3,239.405
2021-08-04 01:56:00-04:00,79.8,79.8,79.8,79.8,1,1,79.8
2021-08-04 01:58:00-04:00,79.795,79.795,79.795,79.795,1,1,79.795
2021-08-04 01:59:00-04:00,79.785,79.785,79.785,79.785,1,1,79.785
2021-08-04 02:12:00-04:00,79.77,79.77,79.77,79.77,1,1,79.77
2021-08-04 02:31:00-04:00,79.8,79.8,79.8,79.8,2,1,159.6
2021-08-04 02:34:00-04:00,79.805,79.805,79.805,79.805,1,1,79.805
2021-08-04 02:35:00-04:00,79.815,79.815,79.815,79.815,2,2,159.63
2021-08-04 04:30:00-04:00,79.755,79.755,79.755,79.755,1,1,79.755
2021-08-04 06:08:00-04:00,79.76,79.76,79.76,79.76,2,2,159.52
2021-08-04 07:03:00-04:00,79.7,79.7,79.7,79.7,1,1,79.7
2021-08-04 07:10:00-04:00,79.685,79.69,79.68,79.68,4,4,318.74
2021-08-04 07:11:00-04:00,79.66,79.66,79.655,79.655,2,2,159.315
2021-08-04 07:16:00-04:00,79.675,79.675,79.675,79.675,1,1,79.675
2021-08-04 07:17:00-04:00,79.7,79.7,79.7,79.7,2,2,159.4
2021-08-04 07:19:00-04:00,79.705,79.705,79.705,79.705,1,1,79.705
2021-08-04 07:45:00-04:00,79.69,79.69,79.69,79.69,1,1,79.69
2021-08-04 07:50:00-04:00,79.675,79.675,79.675,79.675,1,1,79.675
2021-08-04 07:57:00-04:00,79.68,79.68,79.68,79.68,2,1,159.36
2021-08-04 08:05:00-04:00,79.685,79.685,79.685,79.685,2,2,159.37
2021-08-04 08:06:00-04:00,79.7,79.7,79.7,79.7,1,1,79.7
2021-08-04 08:24:00-04:00,79.68,79.68,79.68,79.68,1,1,79.68
2021-08-04 08:29:00-04:00,79.705,79.715,79.695,79.695,15,4,1195.63
2021-08-04 08:55:00-04:00,79.685,79.685,79.685,79.685,2,2,159.37
2021-08-04 09:01:00-04:00,79.72,79.72,79.72,79.72,1,1,79.72
2021-08-04 09:10:00-04:00,79.735,79.735,79.735,79.735,1,1,79.735
2021-08-04 09:27:00-04:00,79.715,79.715,79.715,79.715,1,1,79.715
2021-08-04 09:33:00-04:00,79.74,79.74,79.74,79.74,1,1,79.74
2021-08-04 09:34:00-04:00,79.735,79.735,79.735,79.735,1,1,79.735
2021-08-04 09:36:00-04:00,79.755,79.755,79.755,79.755,1,1,79.755
2021-08-04 09:37:00-04:00,79.735,79.735,79.735,79.735,1,1,79.735
2021-08-04 09:40:00-04:00,79.715,79.715,79.715,79.715,1,1,79.715
2021-08-04 09:50:00-04:00,79.76,79.77,79.76,79.77,2,2,159.53
2021-08-04 09:52:00-04:00,79.805,79.805,79.805,79.805,2,1,159.61
2021-08-04 10:03:00-04:00,79.76,79.76,79.76,79.76,2,2,159.52
2021-08-04 10:04:00-04:00,79.75,79.75,79.75,79.75,1,1,79.75
2021-08-04 10:07:00-04:00,79.75,79.75,79.75,79.75,1,1,79.75
2021-08-04 10:11:00-04:00,79.75,79.75,79.75,79.75,1,1,79.75
2021-08-04 10:22:00-04:00,79.66,79.665,79.66,79.665,7,2,557.645
2021-08-04 10:23:00-04:00,79.665,79.665,79.665,79.665,3,3,238.995
2021-08-04 10:30:00-04:00,79.635,79.635,79.635,79.635,1,1,79.635
2021-08-04 10:31:00-04:00,79.59,79.59,79.59,79.59,1,1,79.59
