,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-19 08:45:00-04:00,78.355,78.355,78.355,78.355,1,1,78.355
2021-07-19 10:47:00-04:00,78.44,78.44,78.44,78.44,2,1,156.88
