,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-18 18:00:00-04:00,79.295,79.295,79.295,79.295,1,1,79.295
2021-07-18 19:26:00-04:00,79.23,79.235,79.23,79.235,3,3,237.695
2021-07-18 19:40:00-04:00,79.23,79.235,79.23,79.235,3,3,237.695
2021-07-18 19:46:00-04:00,79.235,79.235,79.235,79.235,1,1,79.235
2021-07-18 19:47:00-04:00,79.225,79.225,79.225,79.225,1,1,79.225
2021-07-18 19:51:00-04:00,79.245,79.245,79.245,79.245,1,1,79.245
2021-07-18 20:00:00-04:00,79.24,79.24,79.24,79.24,2,1,158.48
2021-07-18 20:10:00-04:00,79.2,79.2,79.2,79.2,1,1,79.2
2021-07-18 20:19:00-04:00,79.2,79.2,79.2,79.2,1,1,79.2
2021-07-18 20:37:00-04:00,79.18,79.18,79.18,79.18,1,1,79.18
2021-07-18 21:45:00-04:00,79.14,79.14,79.13,79.13,5,3,395.675
2021-07-18 22:12:00-04:00,79.145,79.145,79.145,79.145,1,1,79.145
2021-07-18 22:35:00-04:00,79.1,79.1,79.1,79.1,1,1,79.1
2021-07-18 22:46:00-04:00,79.1,79.1,79.1,79.1,2,1,158.2
2021-07-18 23:01:00-04:00,79.115,79.115,79.115,79.115,1,1,79.115
2021-07-18 23:25:00-04:00,79.12,79.12,79.12,79.12,2,2,158.24
2021-07-18 23:29:00-04:00,79.115,79.115,79.115,79.115,1,1,79.115
2021-07-18 23:31:00-04:00,79.125,79.125,79.125,79.125,1,1,79.125
2021-07-18 23:35:00-04:00,79.125,79.125,79.125,79.125,1,1,79.125
2021-07-18 23:47:00-04:00,79.11,79.11,79.11,79.11,1,1,79.11
2021-07-19 00:13:00-04:00,79.11,79.11,79.11,79.11,1,1,79.11
2021-07-19 00:18:00-04:00,79.1,79.1,79.1,79.1,3,2,237.3
2021-07-19 00:20:00-04:00,79.105,79.105,79.105,79.105,1,1,79.105
2021-07-19 00:23:00-04:00,79.1,79.1,79.1,79.1,1,1,79.1
2021-07-19 00:29:00-04:00,79.115,79.115,79.11,79.115,7,7,553.79
2021-07-19 00:34:00-04:00,79.1,79.1,79.1,79.1,6,1,474.6
2021-07-19 00:59:00-04:00,79.095,79.095,79.095,79.095,2,2,158.19
2021-07-19 01:01:00-04:00,79.095,79.095,79.095,79.095,1,1,79.095
2021-07-19 01:03:00-04:00,79.09,79.09,79.09,79.09,2,2,158.18
2021-07-19 01:07:00-04:00,79.12,79.125,79.12,79.125,3,2,237.37
2021-07-19 01:58:00-04:00,79.085,79.09,79.085,79.085,4,4,316.345
2021-07-19 01:59:00-04:00,79.08,79.08,79.08,79.08,1,1,79.08
2021-07-19 02:32:00-04:00,79.065,79.065,79.065,79.065,1,1,79.065
2021-07-19 02:33:00-04:00,79.06,79.06,79.06,79.06,1,1,79.06
2021-07-19 02:37:00-04:00,79.06,79.065,79.06,79.065,2,2,158.125
2021-07-19 02:47:00-04:00,79.05,79.05,79.05,79.05,2,1,158.1
2021-07-19 02:48:00-04:00,79.03,79.03,79.03,79.03,40,3,3161.2
2021-07-19 02:52:00-04:00,79.0,79.0,79.0,79.0,7,1,553.0
2021-07-19 02:55:00-04:00,79.005,79.01,79.005,79.01,2,2,158.015
2021-07-19 03:00:00-04:00,78.95,78.95,78.95,78.95,1,1,78.95
2021-07-19 03:03:00-04:00,78.9,78.9,78.875,78.875,7,3,552.16
2021-07-19 03:26:00-04:00,78.745,78.745,78.745,78.745,1,1,78.745
2021-07-19 03:30:00-04:00,78.75,78.75,78.745,78.745,2,2,157.495
2021-07-19 03:32:00-04:00,78.72,78.72,78.72,78.72,1,1,78.72
2021-07-19 03:33:00-04:00,78.715,78.715,78.715,78.715,1,1,78.715
2021-07-19 03:34:00-04:00,78.71,78.71,78.71,78.71,1,1,78.71
