,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-18 18:00:00-04:00,79.27,79.305,79.27,79.29,152,39,12052.13
2021-07-18 18:01:00-04:00,79.29,79.29,79.285,79.285,63,10,4994.985
2021-07-18 18:03:00-04:00,79.285,79.29,79.28,79.28,30,6,2378.535
2021-07-18 18:04:00-04:00,79.28,79.28,79.28,79.28,13,1,1030.64
2021-07-18 18:05:00-04:00,79.285,79.29,79.285,79.29,55,9,4360.745
2021-07-18 18:06:00-04:00,79.28,79.285,79.28,79.28,3,3,237.845
2021-07-18 18:09:00-04:00,79.285,79.285,79.275,79.275,6,3,475.695
2021-07-18 18:10:00-04:00,79.275,79.275,79.265,79.265,32,13,2536.65
2021-07-18 18:11:00-04:00,79.265,79.265,79.255,79.255,28,13,2219.24
2021-07-18 18:12:00-04:00,79.255,79.26,79.255,79.26,17,6,1347.415
2021-07-18 18:13:00-04:00,79.265,79.27,79.265,79.27,4,4,317.07
2021-07-18 18:14:00-04:00,79.275,79.275,79.27,79.27,5,4,396.36
2021-07-18 18:15:00-04:00,79.265,79.265,79.25,79.25,66,17,5230.93
2021-07-18 18:16:00-04:00,79.25,79.25,79.245,79.25,25,11,1981.165
2021-07-18 18:17:00-04:00,79.245,79.25,79.245,79.25,38,8,3011.33
2021-07-18 18:18:00-04:00,79.245,79.245,79.245,79.245,1,1,79.245
2021-07-18 18:19:00-04:00,79.245,79.245,79.245,79.245,2,2,158.49
2021-07-18 18:20:00-04:00,79.25,79.25,79.25,79.25,13,5,1030.25
2021-07-18 18:21:00-04:00,79.25,79.25,79.25,79.25,7,2,554.75
2021-07-18 18:22:00-04:00,79.25,79.255,79.25,79.25,5,3,396.265
2021-07-18 18:24:00-04:00,79.25,79.25,79.24,79.24,19,7,1505.63
2021-07-18 18:26:00-04:00,79.24,79.24,79.24,79.24,2,2,158.48
2021-07-18 18:29:00-04:00,79.25,79.255,79.245,79.255,16,4,1268.005
2021-07-18 18:30:00-04:00,79.255,79.255,79.25,79.25,24,6,1902.02
2021-07-18 18:31:00-04:00,79.255,79.255,79.255,79.255,3,1,237.765
2021-07-18 18:32:00-04:00,79.26,79.26,79.255,79.255,8,4,634.06
2021-07-18 18:33:00-04:00,79.255,79.255,79.255,79.255,2,2,158.51
2021-07-18 18:34:00-04:00,79.255,79.255,79.25,79.255,16,12,1268.06
2021-07-18 18:35:00-04:00,79.255,79.255,79.25,79.25,8,3,634.035
2021-07-18 18:36:00-04:00,79.25,79.25,79.25,79.25,5,3,396.25
2021-07-18 18:37:00-04:00,79.255,79.255,79.255,79.255,1,1,79.255
2021-07-18 18:38:00-04:00,79.255,79.255,79.255,79.255,2,1,158.51
2021-07-18 18:39:00-04:00,79.25,79.255,79.25,79.255,10,3,792.545
2021-07-18 18:40:00-04:00,79.26,79.26,79.26,79.26,5,1,396.3
2021-07-18 18:41:00-04:00,79.26,79.26,79.26,79.26,1,1,79.26
2021-07-18 18:42:00-04:00,79.26,79.26,79.26,79.26,1,1,79.26
2021-07-18 18:43:00-04:00,79.26,79.26,79.255,79.255,8,4,634.07
2021-07-18 18:44:00-04:00,79.26,79.265,79.26,79.26,4,3,317.045
2021-07-18 18:45:00-04:00,79.26,79.26,79.26,79.26,9,1,713.34
2021-07-18 18:46:00-04:00,79.26,79.26,79.26,79.26,4,3,317.04
2021-07-18 18:47:00-04:00,79.255,79.26,79.25,79.25,13,3,1030.27
2021-07-18 18:49:00-04:00,79.25,79.25,79.24,79.24,26,4,2060.39
2021-07-18 18:51:00-04:00,79.24,79.245,79.24,79.245,30,7,2377.295
2021-07-18 18:52:00-04:00,79.245,79.245,79.245,79.245,30,5,2377.35
2021-07-18 18:55:00-04:00,79.24,79.24,79.24,79.24,1,1,79.24
2021-07-18 18:56:00-04:00,79.245,79.25,79.245,79.25,54,7,4279.255
2021-07-18 18:57:00-04:00,79.245,79.245,79.24,79.24,15,5,1188.625
