,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-07 21:32:00-04:00,82.775,82.775,82.775,82.775,2,1,165.55
2021-06-07 22:59:00-04:00,82.71,82.71,82.71,82.71,1,1,82.71
2021-06-08 10:11:00-04:00,82.785,82.785,82.785,82.785,2,1,165.57
2021-06-08 10:18:00-04:00,82.67,82.67,82.67,82.67,3,1,248.01
2021-06-08 10:26:00-04:00,82.63,82.63,82.63,82.63,8,1,661.04
2021-06-08 10:43:00-04:00,82.695,82.695,82.695,82.695,1,1,82.695
2021-06-08 11:40:00-04:00,82.69,82.69,82.69,82.69,2,1,165.38
2021-06-08 13:02:00-04:00,82.555,82.555,82.555,82.555,2,1,165.11
2021-06-08 14:06:00-04:00,82.595,82.595,82.595,82.595,1,1,82.595
2021-06-08 14:25:00-04:00,82.56,82.56,82.56,82.56,3,1,247.68
2021-06-08 14:47:00-04:00,82.54,82.54,82.54,82.54,2,2,165.08
