,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy
2021-06-07 20:01:00-04:00,82.73,82.735,82.73,82.73,160,15,13236.87
2021-06-07 20:02:00-04:00,82.73,82.74,82.73,82.74,41,11,3392.165
2021-06-07 20:03:00-04:00,82.745,82.75,82.745,82.745,35,11,2896.15
2021-06-07 20:04:00-04:00,82.745,82.745,82.745,82.745,3,2,248.235
2021-06-07 20:05:00-04:00,82.75,82.75,82.75,82.75,3,2,248.25
2021-06-07 20:06:00-04:00,82.755,82.755,82.755,82.755,25,6,2068.875
2021-06-07 20:07:00-04:00,82.75,82.75,82.75,82.75,3,3,248.25
2021-06-07 20:08:00-04:00,82.755,82.765,82.755,82.765,35,9,2896.68
2021-06-07 20:09:00-04:00,82.765,82.765,82.765,82.765,1,1,82.765
2021-06-07 20:10:00-04:00,82.77,82.77,82.77,82.77,17,4,1407.09
2021-06-07 20:11:00-04:00,82.77,82.785,82.77,82.785,91,16,7532.935
2021-06-07 20:12:00-04:00,82.79,82.795,82.785,82.795,88,17,7285.43
2021-06-07 20:13:00-04:00,82.79,82.79,82.79,82.79,14,5,1159.06
2021-06-07 20:14:00-04:00,82.79,82.79,82.79,82.79,42,10,3477.18
2021-06-07 20:15:00-04:00,82.785,82.785,82.785,82.785,15,7,1241.775
2021-06-07 20:16:00-04:00,82.78,82.78,82.78,82.78,7,7,579.46
2021-06-07 20:17:00-04:00,82.785,82.79,82.785,82.79,11,5,910.65
2021-06-07 20:18:00-04:00,82.79,82.79,82.79,82.79,6,2,496.74
2021-06-07 20:19:00-04:00,82.79,82.79,82.79,82.79,2,1,165.58
2021-06-07 20:20:00-04:00,82.79,82.79,82.79,82.79,3,3,248.37
2021-06-07 20:22:00-04:00,82.795,82.795,82.79,82.79,32,13,2649.41
2021-06-07 20:23:00-04:00,82.785,82.785,82.78,82.78,16,3,1324.555
2021-06-07 20:24:00-04:00,82.78,82.78,82.775,82.775,7,5,579.455
2021-06-07 20:25:00-04:00,82.775,82.775,82.77,82.77,11,5,910.485
2021-06-07 20:26:00-04:00,82.77,82.78,82.77,82.78,23,5,1903.875
2021-06-07 20:27:00-04:00,82.78,82.78,82.775,82.775,39,10,3228.24
2021-06-07 20:28:00-04:00,82.77,82.77,82.765,82.765,12,3,993.22
2021-06-07 20:29:00-04:00,82.77,82.77,82.77,82.77,5,2,413.85
2021-06-07 20:30:00-04:00,82.775,82.78,82.775,82.775,51,10,4221.585
2021-06-07 20:31:00-04:00,82.77,82.78,82.77,82.78,55,16,4552.715
2021-06-07 20:32:00-04:00,82.775,82.775,82.775,82.775,3,3,248.325
2021-06-07 20:34:00-04:00,82.78,82.78,82.78,82.78,1,1,82.78
2021-06-07 20:35:00-04:00,82.78,82.78,82.78,82.78,3,2,248.34
2021-06-07 20:36:00-04:00,82.78,82.78,82.78,82.78,4,2,331.12
2021-06-07 20:37:00-04:00,82.775,82.785,82.775,82.78,56,15,4635.835
2021-06-07 20:38:00-04:00,82.775,82.775,82.775,82.775,2,1,165.55
2021-06-07 20:39:00-04:00,82.775,82.78,82.775,82.775,8,6,662.205
2021-06-07 20:40:00-04:00,82.775,82.775,82.775,82.775,2,2,165.55
2021-06-07 20:41:00-04:00,82.77,82.77,82.765,82.765,13,4,1076.005
2021-06-07 20:42:00-04:00,82.765,82.77,82.76,82.77,33,12,2731.255
2021-06-07 20:43:00-04:00,82.77,82.77,82.765,82.765,32,5,2648.58
2021-06-07 20:44:00-04:00,82.76,82.765,82.76,82.765,19,8,1572.475
2021-06-07 20:46:00-04:00,82.765,82.765,82.765,82.765,9,5,744.885
2021-06-07 20:47:00-04:00,82.76,82.765,82.76,82.765,4,3,331.05
2021-06-07 20:48:00-04:00,82.76,82.76,82.76,82.76,13,2,1075.88
2021-06-07 20:49:00-04:00,82.76,82.76,82.76,82.76,8,3,662.08
2021-06-07 20:50:00-04:00,82.765,82.765,82.765,82.765,12,6,993.18
2021-06-07 20:51:00-04:00,82.765,82.765,82.76,82.76,24,12,1986.275
2021-06-07 20:52:00-04:00,82.76,82.76,82.755,82.755,12,7,993.075
2021-06-07 20:53:00-04:00,82.76,82.76,82.75,82.755,9,5,744.8
2021-06-07 20:54:00-04:00,82.755,82.755,82.755,82.755,2,1,165.51
2021-06-07 20:55:00-04:00,82.755,82.755,82.755,82.755,4,3,331.02
2021-06-07 20:56:00-04:00,82.755,82.76,82.755,82.76,5,5,413.79
2021-06-07 20:57:00-04:00,82.76,82.76,82.76,82.76,4,3,331.04
2021-06-07 20:58:00-04:00,82.76,82.765,82.76,82.765,9,5,744.865
2021-06-07 20:59:00-04:00,82.77,82.77,82.77,82.77,7,3,579.39
2021-06-07 21:00:00-04:00,82.77,82.77,82.765,82.765,17,8,1407.01
2021-06-07 21:01:00-04:00,82.76,82.77,82.76,82.77,12,5,993.18
2021-06-07 21:02:00-04:00,82.77,82.79,82.77,82.79,52,18,4304.63
2021-06-07 21:03:00-04:00,82.785,82.785,82.785,82.785,12,1,993.42
2021-06-07 21:04:00-04:00,82.78,82.785,82.78,82.785,39,9,3228.525
2021-06-07 21:05:00-04:00,82.79,82.79,82.79,82.79,9,2,745.11
2021-06-07 21:06:00-04:00,82.79,82.79,82.785,82.785,11,7,910.655
2021-06-07 21:07:00-04:00,82.79,82.79,82.79,82.79,36,8,2980.44
2021-06-07 21:08:00-04:00,82.79,82.795,82.79,82.79,9,3,745.13
2021-06-07 21:09:00-04:00,82.79,82.79,82.79,82.79,2,2,165.58
2021-06-07 21:10:00-04:00,82.79,82.79,82.79,82.79,1,1,82.79
2021-06-07 21:11:00-04:00,82.785,82.785,82.785,82.785,4,2,331.14
2021-06-07 21:12:00-04:00,82.785,82.785,82.785,82.785,4,2,331.14
2021-06-07 21:14:00-04:00,82.785,82.785,82.785,82.785,3,2,248.355
2021-06-07 21:16:00-04:00,82.79,82.79,82.79,82.79,2,1,165.58
2021-06-07 21:18:00-04:00,82.785,82.785,82.785,82.785,5,2,413.925
2021-06-07 21:19:00-04:00,82.785,82.785,82.78,82.78,4,3,331.125
2021-06-07 21:20:00-04:00,82.78,82.78,82.775,82.775,13,7,1076.13
2021-06-07 21:21:00-04:00,82.78,82.78,82.78,82.78,7,4,579.46
2021-06-07 21:22:00-04:00,82.78,82.78,82.77,82.77,2,2,165.55
2021-06-07 21:23:00-04:00,82.77,82.77,82.77,82.77,3,2,248.31
2021-06-07 21:25:00-04:00,82.77,82.775,82.77,82.775,4,3,331.085
2021-06-07 21:26:00-04:00,82.775,82.775,82.775,82.775,3,1,248.325
2021-06-07 21:27:00-04:00,82.77,82.775,82.77,82.77,18,7,1489.865
2021-06-07 21:28:00-04:00,82.77,82.77,82.77,82.77,1,1,82.77
2021-06-07 21:29:00-04:00,82.775,82.78,82.775,82.78,79,13,6539.49
2021-06-07 21:30:00-04:00,82.78,82.78,82.78,82.78,3,2,248.34
2021-06-07 21:31:00-04:00,82.78,82.78,82.78,82.78,4,3,331.12
2021-06-07 21:32:00-04:00,82.775,82.775,82.775,82.775,7,3,579.425
2021-06-07 21:33:00-04:00,82.775,82.775,82.77,82.77,7,4,579.41
2021-06-07 21:34:00-04:00,82.765,82.765,82.765,82.765,6,2,496.59
2021-06-07 21:35:00-04:00,82.765,82.765,82.765,82.765,4,1,331.06
2021-06-07 21:36:00-04:00,82.765,82.765,82.76,82.76,8,6,662.11
2021-06-07 21:37:00-04:00,82.76,82.76,82.76,82.76,23,9,1903.48
2021-06-07 21:38:00-04:00,82.755,82.755,82.755,82.755,5,4,413.775
2021-06-07 21:39:00-04:00,82.755,82.755,82.745,82.745,52,11,4303.05
2021-06-07 21:40:00-04:00,82.745,82.745,82.74,82.745,200,25,16548.882
2021-06-07 21:41:00-04:00,82.745,82.745,82.745,82.745,10,4,827.45
2021-06-07 21:42:00-04:00,82.75,82.75,82.75,82.75,14,6,1158.5
2021-06-07 21:44:00-04:00,82.75,82.75,82.745,82.75,6,4,496.495
2021-06-07 21:45:00-04:00,82.75,82.75,82.745,82.745,5,3,413.735
2021-06-07 21:46:00-04:00,82.75,82.75,82.745,82.745,2,2,165.495
2021-06-07 21:47:00-04:00,82.75,82.75,82.75,82.75,11,5,910.25
2021-06-07 21:49:00-04:00,82.755,82.755,82.755,82.755,2,2,165.51
2021-06-07 21:50:00-04:00,82.76,82.76,82.76,82.76,6,3,496.56
2021-06-07 21:51:00-04:00,82.765,82.765,82.76,82.76,8,6,662.105
2021-06-07 21:52:00-04:00,82.765,82.765,82.765,82.765,4,2,331.06
2021-06-07 21:53:00-04:00,82.76,82.76,82.76,82.76,1,1,82.76
2021-06-07 21:54:00-04:00,82.76,82.76,82.76,82.76,9,3,744.84
2021-06-07 21:56:00-04:00,82.755,82.755,82.755,82.755,7,2,579.285
2021-06-07 21:57:00-04:00,82.75,82.75,82.745,82.745,6,4,496.475
2021-06-07 21:58:00-04:00,82.745,82.745,82.745,82.745,5,5,413.725
2021-06-07 21:59:00-04:00,82.75,82.75,82.745,82.745,7,4,579.22
2021-06-07 22:00:00-04:00,82.75,82.75,82.75,82.75,2,1,165.5
2021-06-07 22:01:00-04:00,82.745,82.745,82.735,82.735,10,5,827.385
2021-06-07 22:02:00-04:00,82.74,82.74,82.73,82.73,12,8,992.85
2021-06-07 22:03:00-04:00,82.73,82.73,82.725,82.73,14,9,1158.205
2021-06-07 22:04:00-04:00,82.735,82.735,82.73,82.73,12,7,992.795
2021-06-07 22:05:00-04:00,82.73,82.73,82.73,82.73,6,2,496.38
2021-06-07 22:07:00-04:00,82.735,82.735,82.735,82.735,6,3,496.41
2021-06-07 22:09:00-04:00,82.74,82.745,82.735,82.74,22,7,1820.265
2021-06-07 22:10:00-04:00,82.74,82.75,82.74,82.75,6,3,496.47
2021-06-07 22:11:00-04:00,82.745,82.745,82.745,82.745,11,1,910.195
2021-06-07 22:12:00-04:00,82.745,82.745,82.74,82.74,18,3,1489.335
2021-06-07 22:13:00-04:00,82.74,82.745,82.74,82.745,15,5,1241.17
2021-06-07 22:14:00-04:00,82.745,82.745,82.745,82.745,2,1,165.49
2021-06-07 22:15:00-04:00,82.74,82.745,82.74,82.745,16,4,1323.905
2021-06-07 22:16:00-04:00,82.745,82.745,82.745,82.745,8,2,661.96
2021-06-07 22:17:00-04:00,82.74,82.74,82.74,82.74,1,1,82.74
2021-06-07 22:18:00-04:00,82.735,82.745,82.735,82.745,8,4,661.915
2021-06-07 22:21:00-04:00,82.735,82.735,82.735,82.735,4,2,330.94
2021-06-07 22:22:00-04:00,82.73,82.73,82.73,82.73,1,1,82.73
2021-06-07 22:23:00-04:00,82.735,82.735,82.735,82.735,5,1,413.675
2021-06-07 22:24:00-04:00,82.735,82.735,82.735,82.735,6,2,496.41
2021-06-07 22:25:00-04:00,82.73,82.735,82.73,82.735,3,2,248.2
2021-06-07 22:27:00-04:00,82.73,82.73,82.725,82.73,26,10,2150.975
2021-06-07 22:28:00-04:00,82.73,82.73,82.725,82.725,12,9,992.715
2021-06-07 22:29:00-04:00,82.725,82.73,82.725,82.725,45,14,3722.785
2021-06-07 22:30:00-04:00,82.73,82.735,82.73,82.735,20,9,1654.675
2021-06-07 22:31:00-04:00,82.73,82.735,82.73,82.735,17,4,1406.46
2021-06-07 22:32:00-04:00,82.735,82.735,82.73,82.73,32,10,2647.42
2021-06-07 22:33:00-04:00,82.725,82.73,82.725,82.73,4,4,330.905
2021-06-07 22:34:00-04:00,82.725,82.725,82.725,82.725,1,1,82.725
2021-06-07 22:35:00-04:00,82.73,82.74,82.73,82.74,13,7,1075.535
2021-06-07 22:36:00-04:00,82.74,82.74,82.74,82.74,11,7,910.14
2021-06-07 22:37:00-04:00,82.73,82.735,82.73,82.735,3,3,248.195
2021-06-07 22:38:00-04:00,82.735,82.735,82.735,82.735,2,2,165.47
2021-06-07 22:39:00-04:00,82.74,82.74,82.735,82.735,6,5,496.415
2021-06-07 22:40:00-04:00,82.735,82.75,82.735,82.75,92,14,7612.65
2021-06-07 22:41:00-04:00,82.745,82.75,82.745,82.75,43,13,3558.105
2021-06-07 22:42:00-04:00,82.75,82.75,82.75,82.75,2,1,165.5
2021-06-07 22:44:00-04:00,82.745,82.745,82.74,82.74,4,3,330.965
2021-06-07 22:45:00-04:00,82.74,82.74,82.74,82.74,4,3,330.96
2021-06-07 22:48:00-04:00,82.745,82.745,82.745,82.745,2,2,165.49
2021-06-07 22:49:00-04:00,82.745,82.745,82.745,82.745,1,1,82.745
2021-06-07 22:50:00-04:00,82.74,82.74,82.74,82.74,3,3,248.22
2021-06-07 22:51:00-04:00,82.74,82.74,82.74,82.74,2,2,165.48
2021-06-07 22:52:00-04:00,82.74,82.74,82.74,82.74,3,3,248.22
2021-06-07 22:53:00-04:00,82.735,82.735,82.735,82.735,4,1,330.94
2021-06-07 22:55:00-04:00,82.735,82.735,82.725,82.73,20,11,1654.595
2021-06-07 22:56:00-04:00,82.725,82.725,82.725,82.725,2,2,165.45
2021-06-07 22:57:00-04:00,82.725,82.725,82.725,82.725,1,1,82.725
2021-06-07 22:59:00-04:00,82.725,82.725,82.72,82.72,30,13,2481.605
2021-06-07 23:00:00-04:00,82.715,82.715,82.71,82.71,101,25,8354.099
2021-06-07 23:01:00-04:00,82.715,82.715,82.705,82.705,178,35,14722.644
2021-06-07 23:02:00-04:00,82.71,82.71,82.71,82.71,120,18,9925.201
2021-06-07 23:04:00-04:00,82.71,82.71,82.705,82.71,46,7,3804.655
2021-06-07 23:05:00-04:00,82.71,82.72,82.71,82.715,68,14,5624.519
2021-06-07 23:06:00-04:00,82.72,82.725,82.72,82.725,66,15,5459.58
2021-06-07 23:07:00-04:00,82.72,82.72,82.72,82.72,3,1,248.16
2021-06-07 23:08:00-04:00,82.72,82.72,82.72,82.72,19,5,1571.68
2021-06-07 23:09:00-04:00,82.72,82.72,82.72,82.72,14,3,1158.08
2021-06-07 23:10:00-04:00,82.715,82.715,82.715,82.715,11,7,909.865
2021-06-07 23:11:00-04:00,82.715,82.715,82.715,82.715,5,5,413.575
2021-06-07 23:12:00-04:00,82.715,82.715,82.715,82.715,2,2,165.43
2021-06-07 23:13:00-04:00,82.71,82.71,82.71,82.71,9,4,744.39
2021-06-07 23:14:00-04:00,82.71,82.71,82.71,82.71,3,2,248.13
2021-06-07 23:15:00-04:00,82.71,82.71,82.71,82.71,6,4,496.26
2021-06-07 23:16:00-04:00,82.71,82.71,82.705,82.71,5,5,413.54
2021-06-07 23:17:00-04:00,82.71,82.715,82.71,82.715,7,5,579.0
2021-06-07 23:18:00-04:00,82.72,82.72,82.72,82.72,1,1,82.72
2021-06-07 23:19:00-04:00,82.71,82.71,82.71,82.71,19,3,1571.49
2021-06-07 23:20:00-04:00,82.71,82.71,82.71,82.71,1,1,82.71
2021-06-07 23:21:00-04:00,82.715,82.715,82.715,82.715,2,1,165.43
2021-06-07 23:24:00-04:00,82.725,82.725,82.725,82.725,4,2,330.9
2021-06-07 23:25:00-04:00,82.72,82.72,82.72,82.72,6,1,496.32
2021-06-07 23:27:00-04:00,82.72,82.72,82.72,82.72,5,2,413.6
2021-06-07 23:29:00-04:00,82.72,82.72,82.72,82.72,1,1,82.72
2021-06-07 23:30:00-04:00,82.72,82.72,82.72,82.72,1,1,82.72
2021-06-07 23:31:00-04:00,82.72,82.725,82.72,82.725,14,5,1158.1
2021-06-07 23:32:00-04:00,82.72,82.72,82.72,82.72,2,2,165.44
2021-06-07 23:35:00-04:00,82.725,82.725,82.725,82.725,3,3,248.175
2021-06-07 23:36:00-04:00,82.725,82.725,82.725,82.725,1,1,82.725
2021-06-07 23:38:00-04:00,82.725,82.725,82.725,82.725,1,1,82.725
2021-06-07 23:40:00-04:00,82.73,82.73,82.73,82.73,2,2,165.46
2021-06-07 23:42:00-04:00,82.725,82.725,82.725,82.725,1,1,82.725
2021-06-07 23:46:00-04:00,82.725,82.725,82.72,82.725,12,7,992.695
2021-06-07 23:47:00-04:00,82.725,82.725,82.72,82.725,14,6,1158.14
2021-06-07 23:48:00-04:00,82.72,82.72,82.72,82.72,6,3,496.32
2021-06-07 23:49:00-04:00,82.725,82.725,82.72,82.72,18,4,1488.975
2021-06-07 23:52:00-04:00,82.725,82.73,82.725,82.725,21,4,1737.285
2021-06-07 23:56:00-04:00,82.725,82.725,82.725,82.725,1,1,82.725
2021-06-07 23:59:00-04:00,82.73,82.73,82.725,82.73,18,4,1489.135
2021-06-08 00:00:00-04:00,82.73,82.73,82.73,82.73,4,1,330.92
2021-06-08 00:02:00-04:00,82.73,82.73,82.73,82.73,1,1,82.73
2021-06-08 00:03:00-04:00,82.725,82.725,82.725,82.725,11,2,909.975
2021-06-08 00:04:00-04:00,82.725,82.725,82.72,82.72,3,3,248.165
2021-06-08 00:05:00-04:00,82.725,82.725,82.725,82.725,3,2,248.175
2021-06-08 00:06:00-04:00,82.72,82.72,82.72,82.72,3,2,248.16
2021-06-08 00:10:00-04:00,82.725,82.73,82.725,82.725,80,25,6618.369
2021-06-08 00:11:00-04:00,82.725,82.725,82.725,82.725,3,3,248.175
2021-06-08 00:12:00-04:00,82.725,82.725,82.725,82.725,4,2,330.9
2021-06-08 00:13:00-04:00,82.72,82.72,82.72,82.72,11,4,909.92
2021-06-08 00:15:00-04:00,82.72,82.72,82.72,82.72,8,7,661.76
2021-06-08 00:18:00-04:00,82.72,82.72,82.715,82.715,33,7,2729.69
2021-06-08 00:19:00-04:00,82.715,82.715,82.715,82.715,1,1,82.715
2021-06-08 00:21:00-04:00,82.715,82.715,82.715,82.715,1,1,82.715
2021-06-08 00:23:00-04:00,82.715,82.715,82.71,82.71,8,3,661.715
2021-06-08 00:24:00-04:00,82.71,82.71,82.71,82.71,1,1,82.71
2021-06-08 00:25:00-04:00,82.715,82.715,82.715,82.715,4,2,330.86
2021-06-08 00:26:00-04:00,82.715,82.715,82.715,82.715,8,6,661.72
2021-06-08 00:27:00-04:00,82.715,82.715,82.715,82.715,1,1,82.715
2021-06-08 00:29:00-04:00,82.72,82.72,82.72,82.72,4,2,330.88
2021-06-08 00:30:00-04:00,82.72,82.72,82.72,82.72,2,1,165.44
2021-06-08 00:31:00-04:00,82.72,82.72,82.715,82.72,8,5,661.75
2021-06-08 00:34:00-04:00,82.72,82.72,82.72,82.72,5,3,413.6
2021-06-08 00:35:00-04:00,82.72,82.72,82.72,82.72,2,1,165.44
2021-06-08 00:39:00-04:00,82.72,82.72,82.72,82.72,3,3,248.16
2021-06-08 00:40:00-04:00,82.72,82.72,82.72,82.72,1,1,82.72
2021-06-08 00:45:00-04:00,82.725,82.725,82.725,82.725,10,6,827.25
2021-06-08 00:46:00-04:00,82.73,82.73,82.73,82.73,9,2,744.57
2021-06-08 00:50:00-04:00,82.725,82.725,82.725,82.725,14,6,1158.15
2021-06-08 00:52:00-04:00,82.73,82.73,82.73,82.73,24,5,1985.52
2021-06-08 00:54:00-04:00,82.73,82.73,82.73,82.73,9,3,744.57
2021-06-08 00:55:00-04:00,82.73,82.73,82.73,82.73,1,1,82.73
2021-06-08 00:57:00-04:00,82.73,82.73,82.725,82.73,17,6,1406.405
2021-06-08 00:59:00-04:00,82.73,82.73,82.73,82.73,4,4,330.92
2021-06-08 01:00:00-04:00,82.73,82.735,82.73,82.735,28,10,2316.495
2021-06-08 01:01:00-04:00,82.735,82.735,82.735,82.735,27,23,2233.845
2021-06-08 01:02:00-04:00,82.74,82.745,82.74,82.745,24,3,1985.835
2021-06-08 01:03:00-04:00,82.74,82.74,82.74,82.74,1,1,82.74
2021-06-08 01:04:00-04:00,82.74,82.74,82.74,82.74,16,5,1323.84
2021-06-08 01:05:00-04:00,82.74,82.74,82.74,82.74,20,15,1654.8
2021-06-08 01:07:00-04:00,82.74,82.74,82.74,82.74,10,2,827.4
2021-06-08 01:08:00-04:00,82.74,82.74,82.74,82.74,3,2,248.22
2021-06-08 01:09:00-04:00,82.745,82.75,82.745,82.75,45,9,3723.68
2021-06-08 01:10:00-04:00,82.75,82.755,82.75,82.75,13,9,1075.775
2021-06-08 01:11:00-04:00,82.75,82.75,82.75,82.75,12,3,993.0
2021-06-08 01:13:00-04:00,82.745,82.745,82.745,82.745,2,2,165.49
2021-06-08 01:14:00-04:00,82.75,82.75,82.75,82.75,9,3,744.75
2021-06-08 01:15:00-04:00,82.75,82.75,82.75,82.75,9,2,744.75
2021-06-08 01:16:00-04:00,82.755,82.755,82.755,82.755,1,1,82.755
2021-06-08 01:18:00-04:00,82.75,82.75,82.75,82.75,21,3,1737.75
2021-06-08 01:19:00-04:00,82.75,82.75,82.75,82.75,1,1,82.75
2021-06-08 01:20:00-04:00,82.75,82.75,82.745,82.745,10,5,827.49
2021-06-08 01:21:00-04:00,82.745,82.745,82.745,82.745,1,1,82.745
2021-06-08 01:22:00-04:00,82.745,82.745,82.74,82.745,28,7,2316.84
