,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy
,open,high,low,close,volume,num_trds,value
2021-05-26 04:41:00-04:00,82.8,82.8,82.8,82.8,1,1,82.8
2021-05-26 08:33:00-04:00,82.655,82.655,82.655,82.655,1,1,82.655
2021-05-26 08:50:00-04:00,82.565,82.565,82.565,82.565,1,1,82.565
2021-05-26 08:52:00-04:00,82.525,82.525,82.525,82.525,1,1,82.525
2021-05-26 09:09:00-04:00,82.545,82.545,82.545,82.545,1,1,82.545
2021-05-26 10:17:00-04:00,82.615,82.615,82.615,82.615,1,1,82.615
