,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-25 20:00:00-04:00,1382.75,1384.0,1382.75,1383.0,42,21,58088.0
2021-05-25 20:02:00-04:00,1380.25,1380.25,1377.0,1377.0,24,10,33095.25
2021-05-25 20:03:00-04:00,1375.5,1375.5,1375.0,1375.0,2,2,2750.5
2021-05-25 20:04:00-04:00,1375.0,1375.0,1374.25,1374.25,9,7,12369.5
2021-05-25 20:05:00-04:00,1375.25,1375.25,1370.75,1373.0,32,18,43927.5
2021-05-25 20:06:00-04:00,1374.25,1374.25,1373.0,1374.25,8,4,10987.75
2021-05-25 20:07:00-04:00,1373.75,1373.75,1373.75,1373.75,1,1,1373.75
2021-05-25 20:08:00-04:00,1377.25,1378.25,1377.25,1378.25,4,4,5511.0
2021-05-25 20:13:00-04:00,1378.0,1378.0,1378.0,1378.0,1,1,1378.0
2021-05-25 20:14:00-04:00,1377.25,1377.25,1376.75,1377.25,3,3,4131.25
2021-05-25 20:15:00-04:00,1377.0,1377.25,1377.0,1377.25,6,2,8262.25
2021-05-25 20:16:00-04:00,1378.0,1378.0,1377.75,1377.75,2,2,2755.75
2021-05-25 20:17:00-04:00,1377.5,1378.0,1377.25,1377.25,4,4,5510.0
2021-05-25 20:19:00-04:00,1377.5,1377.5,1377.5,1377.5,1,1,1377.5
2021-05-25 20:24:00-04:00,1375.75,1375.75,1375.75,1375.75,1,1,1375.75
2021-05-25 20:25:00-04:00,1376.25,1376.25,1376.25,1376.25,1,1,1376.25
2021-05-25 20:35:00-04:00,1376.0,1376.0,1375.25,1375.25,9,2,12382.5
2021-05-25 20:44:00-04:00,1376.0,1376.0,1376.0,1376.0,1,1,1376.0
2021-05-25 20:48:00-04:00,1375.0,1375.0,1375.0,1375.0,1,1,1375.0
2021-05-25 20:55:00-04:00,1375.0,1375.0,1375.0,1375.0,1,1,1375.0
2021-05-25 21:00:00-04:00,1374.25,1374.5,1374.25,1374.5,8,7,10994.75
