,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-10 20:00:00-04:00,1468.5,1469.75,1468.25,1469.75,12,12,17625.5
2021-06-10 20:02:00-04:00,1471.75,1472.25,1471.5,1472.25,11,9,16191.75
2021-06-10 20:03:00-04:00,1472.5,1472.75,1472.5,1472.75,2,2,2945.25
2021-06-10 20:04:00-04:00,1473.5,1473.5,1473.5,1473.5,3,3,4420.5
2021-06-10 20:05:00-04:00,1472.25,1472.25,1472.25,1472.25,4,1,5889.0
2021-06-10 20:07:00-04:00,1471.5,1471.5,1471.25,1471.25,16,2,23542.75
2021-06-10 20:09:00-04:00,1472.0,1472.0,1471.75,1471.75,4,2,5887.5
2021-06-10 20:16:00-04:00,1472.25,1472.25,1472.25,1472.25,1,1,1472.25
2021-06-10 20:42:00-04:00,1472.25,1472.25,1472.25,1472.25,1,1,1472.25
2021-06-10 21:00:00-04:00,1473.0,1473.0,1473.0,1473.0,1,1,1473.0
2021-06-10 21:11:00-04:00,1471.75,1471.75,1471.75,1471.75,1,1,1471.75
2021-06-10 21:13:00-04:00,1471.0,1471.0,1471.0,1471.0,1,1,1471.0
2021-06-10 21:46:00-04:00,1471.25,1471.25,1471.25,1471.25,1,1,1471.25
2021-06-10 21:50:00-04:00,1471.0,1471.0,1471.0,1471.0,1,1,1471.0
2021-06-10 22:02:00-04:00,1470.5,1470.5,1470.5,1470.5,3,2,4411.5
2021-06-10 22:10:00-04:00,1469.75,1469.75,1469.75,1469.75,1,1,1469.75
2021-06-10 22:19:00-04:00,1469.25,1469.25,1469.25,1469.25,1,1,1469.25
2021-06-10 22:26:00-04:00,1469.25,1469.25,1469.25,1469.25,1,1,1469.25
2021-06-10 22:30:00-04:00,1469.0,1469.0,1469.0,1469.0,1,1,1469.0
2021-06-10 22:31:00-04:00,1468.25,1468.25,1468.25,1468.25,1,1,1468.25
2021-06-10 22:50:00-04:00,1467.5,1467.5,1467.5,1467.5,1,1,1467.5
2021-06-10 22:52:00-04:00,1466.5,1466.5,1466.5,1466.5,1,1,1466.5
2021-06-10 23:20:00-04:00,1468.0,1468.0,1468.0,1468.0,2,1,2936.0
2021-06-10 23:34:00-04:00,1468.0,1468.0,1468.0,1468.0,1,1,1468.0
2021-06-10 23:37:00-04:00,1468.0,1468.0,1468.0,1468.0,1,1,1468.0
2021-06-10 23:39:00-04:00,1467.5,1467.5,1467.5,1467.5,1,1,1467.5
2021-06-11 00:12:00-04:00,1469.25,1469.25,1469.25,1469.25,1,1,1469.25
2021-06-11 00:14:00-04:00,1469.5,1469.5,1469.5,1469.5,1,1,1469.5
2021-06-11 00:15:00-04:00,1469.5,1469.5,1469.5,1469.5,1,1,1469.5
2021-06-11 00:23:00-04:00,1469.25,1469.25,1469.25,1469.25,1,1,1469.25
2021-06-11 00:25:00-04:00,1469.0,1470.0,1469.0,1470.0,2,2,2939.0
2021-06-11 00:26:00-04:00,1470.0,1470.0,1470.0,1470.0,1,1,1470.0
2021-06-11 00:27:00-04:00,1470.25,1470.25,1470.25,1470.25,1,1,1470.25
2021-06-11 00:28:00-04:00,1470.25,1470.25,1470.25,1470.25,1,1,1470.25
2021-06-11 00:30:00-04:00,1470.25,1470.25,1470.25,1470.25,1,1,1470.25
2021-06-11 00:33:00-04:00,1470.25,1470.5,1470.25,1470.5,5,2,7352.25
2021-06-11 00:36:00-04:00,1469.25,1469.25,1469.25,1469.25,1,1,1469.25
2021-06-11 01:07:00-04:00,1468.0,1468.0,1468.0,1468.0,2,1,2936.0
2021-06-11 01:22:00-04:00,1466.25,1466.25,1466.25,1466.25,1,1,1466.25
2021-06-11 01:37:00-04:00,1465.75,1465.75,1464.5,1465.25,13,6,19043.25
2021-06-11 01:38:00-04:00,1466.0,1466.0,1466.0,1466.0,1,1,1466.0
2021-06-11 01:54:00-04:00,1465.0,1465.0,1465.0,1465.0,3,1,4395.0
2021-06-11 01:55:00-04:00,1465.0,1465.0,1465.0,1465.0,3,2,4395.0
2021-06-11 01:56:00-04:00,1464.25,1464.25,1464.25,1464.25,2,1,2928.5
2021-06-11 01:57:00-04:00,1464.25,1464.25,1464.25,1464.25,2,1,2928.5
2021-06-11 02:05:00-04:00,1464.75,1464.75,1464.75,1464.75,1,1,1464.75
2021-06-11 02:08:00-04:00,1465.25,1465.25,1465.25,1465.25,1,1,1465.25
2021-06-11 02:09:00-04:00,1465.0,1465.0,1465.0,1465.0,1,1,1465.0
2021-06-11 02:22:00-04:00,1465.0,1465.0,1465.0,1465.0,1,1,1465.0
2021-06-11 02:39:00-04:00,1467.5,1467.5,1467.5,1467.5,1,1,1467.5
2021-06-11 02:42:00-04:00,1467.5,1467.5,1467.5,1467.5,1,1,1467.5
2021-06-11 02:47:00-04:00,1466.5,1466.5,1466.5,1466.5,1,1,1466.5
2021-06-11 02:50:00-04:00,1467.5,1467.5,1467.5,1467.5,1,1,1467.5
2021-06-11 02:51:00-04:00,1467.5,1467.5,1467.5,1467.5,1,1,1467.5
2021-06-11 02:58:00-04:00,1468.25,1468.25,1468.25,1468.25,1,1,1468.25
2021-06-11 03:00:00-04:00,1468.5,1468.5,1468.5,1468.5,1,1,1468.5
2021-06-11 03:01:00-04:00,1468.5,1468.5,1468.5,1468.5,3,2,4405.5
2021-06-11 03:08:00-04:00,1467.0,1467.0,1467.0,1467.0,1,1,1467.0
2021-06-11 03:23:00-04:00,1466.0,1466.0,1466.0,1466.0,1,1,1466.0
2021-06-11 03:26:00-04:00,1467.75,1467.75,1467.75,1467.75,1,1,1467.75
2021-06-11 03:27:00-04:00,1467.5,1467.5,1467.5,1467.5,1,1,1467.5
2021-06-11 03:28:00-04:00,1467.5,1467.5,1467.5,1467.5,1,1,1467.5
2021-06-11 03:31:00-04:00,1467.5,1467.5,1467.5,1467.5,1,1,1467.5
2021-06-11 03:32:00-04:00,1467.75,1467.75,1467.75,1467.75,2,1,2935.5
2021-06-11 03:38:00-04:00,1466.75,1466.75,1466.75,1466.75,5,1,7333.75
2021-06-11 04:02:00-04:00,1466.0,1466.0,1466.0,1466.0,1,1,1466.0
2021-06-11 04:04:00-04:00,1466.5,1466.5,1466.5,1466.5,1,1,1466.5
2021-06-11 04:11:00-04:00,1467.75,1467.75,1467.75,1467.75,1,1,1467.75
2021-06-11 04:20:00-04:00,1466.25,1466.25,1466.0,1466.0,2,2,2932.25
2021-06-11 04:24:00-04:00,1464.75,1464.75,1464.75,1464.75,2,1,2929.5
2021-06-11 04:30:00-04:00,1464.5,1464.5,1464.5,1464.5,1,1,1464.5
2021-06-11 04:33:00-04:00,1464.5,1464.5,1464.5,1464.5,1,1,1464.5
2021-06-11 04:38:00-04:00,1464.5,1464.5,1464.5,1464.5,1,1,1464.5
2021-06-11 04:43:00-04:00,1464.0,1464.0,1463.5,1463.5,11,3,16099.5
2021-06-11 04:45:00-04:00,1464.75,1464.75,1464.75,1464.75,1,1,1464.75
2021-06-11 05:03:00-04:00,1465.75,1465.75,1465.75,1465.75,1,1,1465.75
2021-06-11 05:09:00-04:00,1466.25,1466.25,1466.25,1466.25,2,2,2932.5
2021-06-11 05:14:00-04:00,1466.25,1466.25,1466.25,1466.25,4,3,5865.0
2021-06-11 05:18:00-04:00,1466.75,1466.75,1466.75,1466.75,2,1,2933.5
2021-06-11 05:19:00-04:00,1466.75,1466.75,1466.75,1466.75,3,1,4400.25
2021-06-11 05:30:00-04:00,1466.25,1466.25,1466.25,1466.25,1,1,1466.25
