,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-10 20:00:00-04:00,1544.5,1547.0,1544.25,1546.75,350,183,540891.5
2021-06-10 20:01:00-04:00,1546.75,1548.25,1546.5,1548.25,110,54,170191.25
2021-06-10 20:02:00-04:00,1548.25,1550.0,1548.25,1549.5,230,83,356270.75
2021-06-10 20:03:00-04:00,1549.5,1550.25,1549.0,1550.25,95,37,147219.25
2021-06-10 20:04:00-04:00,1550.0,1551.25,1550.0,1550.75,46,31,71327.75
2021-06-10 20:05:00-04:00,1550.75,1550.75,1549.5,1549.5,63,23,97651.0
2021-06-10 20:06:00-04:00,1549.5,1549.5,1549.0,1549.0,24,13,37179.75
2021-06-10 20:07:00-04:00,1548.75,1549.0,1547.25,1548.75,165,46,255434.75
2021-06-10 20:08:00-04:00,1549.0,1549.0,1548.5,1548.75,19,10,29426.75
2021-06-10 20:09:00-04:00,1548.5,1549.25,1548.0,1549.0,98,28,151772.25
2021-06-10 20:10:00-04:00,1548.75,1548.75,1548.5,1548.75,21,17,32520.0
2021-06-10 20:11:00-04:00,1548.75,1548.75,1548.25,1548.75,19,14,29423.25
2021-06-10 20:12:00-04:00,1549.0,1549.5,1548.75,1549.0,17,11,26335.5
2021-06-10 20:13:00-04:00,1549.25,1549.25,1548.75,1549.25,20,11,30982.25
2021-06-10 20:14:00-04:00,1549.5,1549.5,1548.5,1548.5,13,10,20136.25
2021-06-10 20:15:00-04:00,1548.25,1548.5,1548.25,1548.5,46,24,71223.5
2021-06-10 20:16:00-04:00,1548.75,1548.75,1548.25,1548.5,9,5,13936.25
2021-06-10 20:17:00-04:00,1548.5,1548.75,1548.25,1548.5,25,10,38712.0
2021-06-10 20:18:00-04:00,1548.5,1548.5,1548.5,1548.5,1,1,1548.5
2021-06-10 20:19:00-04:00,1548.25,1548.5,1548.0,1548.25,20,11,30965.5
2021-06-10 20:20:00-04:00,1548.25,1548.75,1548.25,1548.75,18,11,27876.0
2021-06-10 20:21:00-04:00,1548.5,1548.5,1548.5,1548.5,12,7,18582.0
2021-06-10 20:22:00-04:00,1548.25,1548.25,1548.25,1548.25,2,2,3096.5
2021-06-10 20:23:00-04:00,1548.75,1548.75,1548.5,1548.5,3,2,4646.0
2021-06-10 20:24:00-04:00,1548.5,1548.75,1548.5,1548.75,7,4,10840.75
2021-06-10 20:25:00-04:00,1548.5,1549.0,1548.5,1548.75,12,5,18586.5
2021-06-10 20:26:00-04:00,1548.5,1548.5,1548.0,1548.25,31,16,47995.25
2021-06-10 20:27:00-04:00,1548.0,1548.0,1547.0,1547.5,132,35,204288.75
2021-06-10 20:28:00-04:00,1547.5,1547.75,1547.5,1547.75,9,6,13929.0
2021-06-10 20:29:00-04:00,1547.5,1547.5,1547.5,1547.5,8,7,12380.0
2021-06-10 20:30:00-04:00,1547.25,1547.5,1547.25,1547.25,6,4,9284.25
2021-06-10 20:31:00-04:00,1547.25,1547.75,1547.25,1547.75,14,7,21665.0
2021-06-10 20:32:00-04:00,1547.75,1547.75,1547.5,1547.5,4,4,6190.5
2021-06-10 20:34:00-04:00,1547.75,1548.25,1547.75,1548.0,10,6,15480.0
2021-06-10 20:35:00-04:00,1548.0,1548.0,1548.0,1548.0,3,1,4644.0
2021-06-10 20:36:00-04:00,1548.25,1548.25,1548.0,1548.0,5,5,7740.5
2021-06-10 20:37:00-04:00,1548.25,1548.25,1548.0,1548.25,22,8,34057.25
2021-06-10 20:38:00-04:00,1548.0,1548.0,1547.75,1547.75,13,6,20123.0
2021-06-10 20:39:00-04:00,1547.5,1547.5,1547.25,1547.5,8,6,12379.5
2021-06-10 20:40:00-04:00,1547.5,1547.5,1547.25,1547.25,3,3,4642.0
2021-06-10 20:41:00-04:00,1547.5,1547.5,1547.25,1547.25,3,2,4642.0
2021-06-10 20:42:00-04:00,1547.5,1547.75,1547.5,1547.5,13,7,20119.5
2021-06-10 20:43:00-04:00,1547.5,1547.5,1547.5,1547.5,3,3,4642.5
2021-06-10 20:44:00-04:00,1547.25,1547.25,1547.25,1547.25,19,9,29397.75
2021-06-10 20:45:00-04:00,1547.0,1547.0,1547.0,1547.0,66,4,102102.0
2021-06-10 20:46:00-04:00,1547.0,1547.25,1546.5,1546.5,43,26,66514.75
2021-06-10 20:47:00-04:00,1546.5,1547.0,1546.5,1547.0,9,4,13919.75
2021-06-10 20:48:00-04:00,1547.0,1547.25,1547.0,1547.0,4,4,6188.25
2021-06-10 20:49:00-04:00,1547.25,1547.5,1547.25,1547.5,4,2,6189.75
2021-06-10 20:50:00-04:00,1547.5,1547.75,1547.25,1547.75,9,7,13928.5
2021-06-10 20:51:00-04:00,1547.75,1547.75,1547.75,1547.75,1,1,1547.75
2021-06-10 20:52:00-04:00,1547.5,1547.5,1547.5,1547.5,2,2,3095.0
2021-06-10 20:53:00-04:00,1547.75,1548.0,1547.75,1548.0,11,5,17027.75
2021-06-10 20:54:00-04:00,1547.75,1547.75,1547.5,1547.5,2,2,3095.25
2021-06-10 20:55:00-04:00,1547.5,1547.5,1547.5,1547.5,3,3,4642.5
2021-06-10 20:56:00-04:00,1547.5,1547.5,1547.5,1547.5,1,1,1547.5
2021-06-10 20:57:00-04:00,1547.75,1547.75,1547.75,1547.75,5,3,7738.75
2021-06-10 20:58:00-04:00,1548.0,1548.0,1547.75,1547.75,9,2,13931.75
2021-06-10 20:59:00-04:00,1547.75,1547.75,1547.5,1547.5,3,2,4643.0
2021-06-10 21:00:00-04:00,1547.5,1550.0,1547.5,1550.0,285,251,441471.25
2021-06-10 21:01:00-04:00,1550.0,1550.25,1549.5,1550.0,25,19,38748.5
2021-06-10 21:02:00-04:00,1550.0,1550.25,1549.25,1550.25,22,14,34093.75
2021-06-10 21:03:00-04:00,1550.5,1551.25,1550.5,1550.5,79,28,122511.75
2021-06-10 21:04:00-04:00,1550.5,1551.0,1550.5,1550.75,16,9,24809.5
2021-06-10 21:05:00-04:00,1551.0,1551.0,1551.0,1551.0,15,5,23265.0
2021-06-10 21:06:00-04:00,1551.0,1551.25,1550.5,1550.5,40,20,62039.25
2021-06-10 21:07:00-04:00,1550.25,1550.25,1550.0,1550.25,71,23,110053.75
2021-06-10 21:08:00-04:00,1550.25,1550.5,1549.25,1549.25,36,25,55795.5
2021-06-10 21:09:00-04:00,1549.25,1549.25,1547.75,1548.25,39,20,60383.25
2021-06-10 21:10:00-04:00,1548.5,1548.75,1548.25,1548.25,11,5,17033.0
2021-06-10 21:11:00-04:00,1548.25,1548.25,1548.0,1548.0,5,5,7740.25
2021-06-10 21:12:00-04:00,1547.75,1547.75,1547.5,1547.5,2,2,3095.25
2021-06-10 21:13:00-04:00,1547.25,1547.5,1547.25,1547.25,15,10,23209.5
2021-06-10 21:14:00-04:00,1547.5,1547.5,1547.25,1547.5,4,3,6189.5
2021-06-10 21:15:00-04:00,1547.5,1548.25,1547.5,1547.5,40,27,61906.5
2021-06-10 21:16:00-04:00,1547.5,1547.5,1547.5,1547.5,9,9,13927.5
