,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-10 20:00:00-04:00,1460.75,1462.0,1460.75,1462.0,12,7,17534.25
2021-06-10 20:02:00-04:00,1463.0,1464.5,1463.0,1464.5,46,25,67310.75
2021-06-10 20:03:00-04:00,1465.0,1465.0,1465.0,1465.0,4,3,5860.0
2021-06-10 20:04:00-04:00,1465.0,1465.0,1465.0,1465.0,18,8,26370.0
2021-06-10 20:05:00-04:00,1464.25,1464.25,1464.25,1464.25,1,1,1464.25
2021-06-10 20:06:00-04:00,1464.25,1464.25,1464.25,1464.25,1,1,1464.25
2021-06-10 20:07:00-04:00,1463.0,1463.0,1462.25,1462.25,3,3,4387.75
2021-06-11 00:35:00-04:00,1460.75,1460.75,1460.75,1460.75,2,1,2921.5
2021-06-11 01:19:00-04:00,1457.5,1457.5,1457.5,1457.5,2,2,2915.0
2021-06-11 01:30:00-04:00,1457.0,1457.0,1457.0,1457.0,1,1,1457.0
2021-06-11 01:38:00-04:00,1457.25,1457.25,1457.25,1457.25,1,1,1457.25
2021-06-11 01:55:00-04:00,1456.25,1456.25,1456.25,1456.25,1,1,1456.25
2021-06-11 01:56:00-04:00,1455.5,1455.5,1455.5,1455.5,1,1,1455.5
2021-06-11 01:57:00-04:00,1455.5,1455.5,1455.5,1455.5,1,1,1455.5
2021-06-11 02:12:00-04:00,1455.25,1455.25,1455.25,1455.25,2,1,2910.5
2021-06-11 02:31:00-04:00,1456.25,1456.25,1456.25,1456.25,1,1,1456.25
2021-06-11 02:32:00-04:00,1456.25,1456.25,1456.25,1456.25,1,1,1456.25
2021-06-11 02:33:00-04:00,1456.5,1456.5,1456.5,1456.5,1,1,1456.5
2021-06-11 02:34:00-04:00,1456.75,1456.75,1456.75,1456.75,1,1,1456.75
2021-06-11 02:51:00-04:00,1458.25,1458.25,1458.25,1458.25,1,1,1458.25
2021-06-11 02:59:00-04:00,1458.75,1458.75,1458.75,1458.75,1,1,1458.75
2021-06-11 03:04:00-04:00,1459.0,1459.0,1458.5,1458.5,18,4,26256.25
2021-06-11 03:08:00-04:00,1457.75,1457.75,1457.75,1457.75,1,1,1457.75
2021-06-11 03:14:00-04:00,1458.0,1458.0,1458.0,1458.0,1,1,1458.0
2021-06-11 03:20:00-04:00,1457.25,1457.25,1457.25,1457.25,1,1,1457.25
2021-06-11 03:30:00-04:00,1457.75,1457.75,1457.5,1457.5,4,2,5830.25
2021-06-11 03:37:00-04:00,1457.25,1457.25,1457.25,1457.25,4,2,5829.0
2021-06-11 03:43:00-04:00,1457.25,1457.25,1457.25,1457.25,5,1,7286.25
2021-06-11 03:57:00-04:00,1457.75,1457.75,1457.75,1457.75,1,1,1457.75
2021-06-11 04:04:00-04:00,1456.5,1456.5,1456.5,1456.5,1,1,1456.5
2021-06-11 04:08:00-04:00,1457.0,1457.0,1457.0,1457.0,2,2,2914.0
2021-06-11 04:21:00-04:00,1455.75,1455.75,1455.75,1455.75,1,1,1455.75
2021-06-11 04:23:00-04:00,1454.75,1454.75,1454.75,1454.75,1,1,1454.75
2021-06-11 04:25:00-04:00,1454.75,1454.75,1454.75,1454.75,1,1,1454.75
2021-06-11 04:30:00-04:00,1454.75,1454.75,1454.75,1454.75,1,1,1454.75
2021-06-11 04:42:00-04:00,1454.25,1454.25,1454.25,1454.25,1,1,1454.25
2021-06-11 04:43:00-04:00,1454.75,1454.75,1454.75,1454.75,2,1,2909.5
2021-06-11 04:47:00-04:00,1455.0,1455.0,1455.0,1455.0,2,1,2910.0
2021-06-11 05:04:00-04:00,1456.25,1456.25,1456.25,1456.25,1,1,1456.25
2021-06-11 05:41:00-04:00,1454.75,1454.75,1454.75,1454.75,1,1,1454.75
2021-06-11 05:55:00-04:00,1450.5,1450.5,1450.5,1450.5,1,1,1450.5
2021-06-11 06:00:00-04:00,1449.25,1449.25,1449.25,1449.25,1,1,1449.25
2021-06-11 06:38:00-04:00,1451.25,1451.25,1451.25,1451.25,1,1,1451.25
2021-06-11 06:55:00-04:00,1449.25,1449.25,1449.25,1449.25,1,1,1449.25
2021-06-11 07:00:00-04:00,1449.75,1449.75,1449.75,1449.75,1,1,1449.75
2021-06-11 07:01:00-04:00,1448.25,1448.25,1448.0,1448.0,2,2,2896.25
2021-06-11 07:03:00-04:00,1447.25,1447.25,1447.25,1447.25,2,1,2894.5
2021-06-11 07:06:00-04:00,1446.75,1446.75,1446.75,1446.75,2,2,2893.5
2021-06-11 07:07:00-04:00,1447.0,1447.0,1447.0,1447.0,1,1,1447.0
2021-06-11 07:11:00-04:00,1448.0,1448.0,1448.0,1448.0,2,2,2896.0
2021-06-11 07:13:00-04:00,1446.0,1446.25,1446.0,1446.25,2,2,2892.25
2021-06-11 07:14:00-04:00,1445.5,1445.5,1444.5,1444.5,3,2,4335.5
2021-06-11 07:17:00-04:00,1443.0,1443.0,1443.0,1443.0,1,1,1443.0
2021-06-11 07:18:00-04:00,1442.5,1442.5,1442.25,1442.25,6,3,8654.25
2021-06-11 07:43:00-04:00,1441.75,1441.75,1441.75,1441.75,1,1,1441.75
2021-06-11 07:46:00-04:00,1441.0,1441.0,1441.0,1441.0,2,2,2882.0
2021-06-11 07:47:00-04:00,1441.5,1441.5,1441.5,1441.5,1,1,1441.5
2021-06-11 07:48:00-04:00,1441.0,1441.0,1440.75,1440.75,3,2,4322.75
2021-06-11 07:51:00-04:00,1441.5,1441.5,1441.5,1441.5,1,1,1441.5
2021-06-11 07:53:00-04:00,1440.0,1440.0,1440.0,1440.0,10,3,14400.0
2021-06-11 07:54:00-04:00,1438.25,1438.25,1438.25,1438.25,1,1,1438.25
2021-06-11 07:57:00-04:00,1438.75,1438.75,1438.75,1438.75,1,1,1438.75
2021-06-11 08:05:00-04:00,1439.0,1439.0,1439.0,1439.0,1,1,1439.0
2021-06-11 08:06:00-04:00,1439.0,1439.0,1439.0,1439.0,1,1,1439.0
2021-06-11 08:15:00-04:00,1441.0,1441.0,1441.0,1441.0,1,1,1441.0
2021-06-11 08:37:00-04:00,1439.5,1439.5,1439.5,1439.5,1,1,1439.5
2021-06-11 08:44:00-04:00,1438.75,1438.75,1438.75,1438.75,1,1,1438.75
2021-06-11 09:29:00-04:00,1438.75,1438.75,1438.25,1438.25,4,3,5754.5
2021-06-11 09:30:00-04:00,1438.5,1440.25,1438.0,1440.0,33,30,47491.25
2021-06-11 09:31:00-04:00,1440.5,1440.5,1437.5,1439.25,17,15,24462.5
2021-06-11 09:32:00-04:00,1440.5,1440.5,1436.75,1437.25,24,20,34507.25
2021-06-11 09:33:00-04:00,1435.25,1435.25,1434.75,1435.25,9,7,12915.25
2021-06-11 09:34:00-04:00,1434.75,1437.0,1434.75,1436.25,15,8,21543.0
2021-06-11 09:35:00-04:00,1436.25,1438.25,1435.5,1438.25,11,8,15803.5
2021-06-11 09:36:00-04:00,1438.25,1438.25,1437.0,1437.5,10,6,14375.0
2021-06-11 09:37:00-04:00,1439.0,1439.0,1437.75,1438.25,6,4,8630.75
2021-06-11 09:38:00-04:00,1438.5,1439.0,1437.75,1439.0,7,7,10068.25
2021-06-11 09:39:00-04:00,1438.0,1438.5,1437.0,1438.0,7,7,10065.25
2021-06-11 09:40:00-04:00,1437.25,1438.25,1437.25,1438.0,22,21,31634.25
2021-06-11 09:41:00-04:00,1437.75,1437.75,1436.25,1436.25,10,9,14371.5
2021-06-11 09:42:00-04:00,1436.25,1436.25,1435.0,1435.0,5,5,7178.25
2021-06-11 09:43:00-04:00,1435.25,1436.0,1435.25,1435.5,12,7,17227.25
2021-06-11 09:44:00-04:00,1436.0,1436.5,1435.75,1436.0,5,4,7180.25
2021-06-11 09:45:00-04:00,1436.25,1437.5,1436.0,1436.0,15,10,21553.0
