,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-21 01:38:00-04:00,81.04,81.04,81.04,81.04,1,1,81.04
2021-10-21 08:36:00-04:00,81.0,81.0,81.0,81.0,2,1,162.0
2021-10-21 11:13:00-04:00,80.97,80.97,80.97,80.97,6,1,485.82
2021-10-21 15:11:00-04:00,80.705,80.705,80.705,80.705,2,1,161.41
