,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-20 22:23:00-04:00,81.305,81.305,81.305,81.305,1,1,81.305
2021-10-21 09:03:00-04:00,81.085,81.085,81.085,81.085,1,1,81.085
2021-10-21 10:17:00-04:00,81.13,81.13,81.13,81.13,1,1,81.13
2021-10-21 11:37:00-04:00,80.95,80.95,80.95,80.95,1,1,80.95
2021-10-21 14:04:00-04:00,80.78,80.78,80.78,80.78,1,1,80.78
2021-10-21 14:06:00-04:00,80.78,80.78,80.78,80.78,1,1,80.78
