,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-28 18:00:00-04:00,79.83,79.86,79.83,79.845,192,47,15330.959
2021-07-28 18:01:00-04:00,79.85,79.855,79.85,79.855,16,4,1277.605
2021-07-28 18:02:00-04:00,79.855,79.855,79.855,79.855,1,1,79.855
2021-07-28 18:03:00-04:00,79.855,79.855,79.845,79.845,2,2,159.7
2021-07-28 18:06:00-04:00,79.855,79.855,79.85,79.855,4,3,319.415
2021-07-28 18:07:00-04:00,79.855,79.855,79.855,79.855,7,4,558.985
2021-07-28 18:08:00-04:00,79.86,79.865,79.855,79.855,39,5,3114.475
2021-07-28 18:10:00-04:00,79.865,79.865,79.865,79.865,22,2,1757.03
2021-07-28 18:14:00-04:00,79.865,79.87,79.865,79.87,2,2,159.735
2021-07-28 18:16:00-04:00,79.865,79.865,79.865,79.865,1,1,79.865
2021-07-28 18:18:00-04:00,79.86,79.86,79.86,79.86,16,2,1277.76
2021-07-28 18:19:00-04:00,79.865,79.865,79.865,79.865,20,3,1597.3
2021-07-28 18:21:00-04:00,79.87,79.87,79.865,79.865,8,4,638.935
2021-07-28 18:22:00-04:00,79.87,79.87,79.86,79.86,6,5,479.19
2021-07-28 18:23:00-04:00,79.865,79.865,79.865,79.865,1,1,79.865
2021-07-28 18:24:00-04:00,79.865,79.865,79.86,79.865,10,5,798.61
2021-07-28 18:25:00-04:00,79.865,79.865,79.865,79.865,3,3,239.595
2021-07-28 18:26:00-04:00,79.865,79.865,79.865,79.865,1,1,79.865
2021-07-28 18:29:00-04:00,79.86,79.86,79.86,79.86,1,1,79.86
2021-07-28 18:31:00-04:00,79.855,79.855,79.855,79.855,12,2,958.26
2021-07-28 18:32:00-04:00,79.85,79.85,79.85,79.85,4,4,319.4
2021-07-28 18:33:00-04:00,79.85,79.85,79.85,79.85,3,1,239.55
2021-07-28 18:34:00-04:00,79.85,79.85,79.85,79.85,2,1,159.7
2021-07-28 18:35:00-04:00,79.845,79.845,79.845,79.845,21,4,1676.745
2021-07-28 18:37:00-04:00,79.85,79.85,79.85,79.85,8,3,638.8
2021-07-28 18:38:00-04:00,79.85,79.855,79.85,79.855,7,2,558.975
2021-07-28 18:39:00-04:00,79.855,79.855,79.85,79.85,6,2,479.11
