,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-30 20:00:00-04:00,1315.5,1317.0,1314.5,1317.0,39,19,51303.0
2021-08-30 20:02:00-04:00,1315.75,1315.75,1315.25,1315.25,2,2,2631.0
2021-08-30 20:07:00-04:00,1313.75,1313.75,1313.75,1313.75,1,1,1313.75
2021-08-30 20:09:00-04:00,1313.25,1313.25,1313.25,1313.25,4,3,5253.0
2021-08-30 20:10:00-04:00,1314.0,1314.0,1314.0,1314.0,2,2,2628.0
2021-08-30 20:18:00-04:00,1315.75,1315.75,1315.75,1315.75,1,1,1315.75
2021-08-30 20:32:00-04:00,1315.25,1315.25,1315.25,1315.25,1,1,1315.25
2021-08-30 20:33:00-04:00,1314.5,1314.5,1314.5,1314.5,1,1,1314.5
2021-08-30 20:34:00-04:00,1315.0,1315.0,1315.0,1315.0,2,1,2630.0
2021-08-30 20:38:00-04:00,1316.0,1316.0,1316.0,1316.0,1,1,1316.0
2021-08-30 20:41:00-04:00,1315.5,1315.5,1315.5,1315.5,1,1,1315.5
2021-08-30 20:44:00-04:00,1316.0,1316.0,1316.0,1316.0,1,1,1316.0
2021-08-30 20:48:00-04:00,1316.5,1316.5,1316.5,1316.5,2,1,2633.0
2021-08-30 20:49:00-04:00,1316.75,1316.75,1316.75,1316.75,1,1,1316.75
2021-08-30 20:51:00-04:00,1316.75,1317.75,1316.75,1317.75,19,3,25034.25
2021-08-30 20:52:00-04:00,1317.75,1318.0,1317.75,1318.0,34,5,44805.5
2021-08-30 20:59:00-04:00,1318.0,1318.0,1318.0,1318.0,1,1,1318.0
2021-08-30 21:00:00-04:00,1318.0,1320.0,1318.0,1319.5,13,8,17149.5
2021-08-30 21:02:00-04:00,1319.5,1319.5,1319.5,1319.5,4,2,5278.0
2021-08-30 21:09:00-04:00,1319.25,1319.25,1319.0,1319.0,6,4,7915.25
2021-08-30 21:11:00-04:00,1320.0,1320.0,1320.0,1320.0,3,1,3960.0
2021-08-30 21:14:00-04:00,1319.0,1319.0,1319.0,1319.0,1,1,1319.0
2021-08-30 21:21:00-04:00,1320.0,1320.0,1320.0,1320.0,1,1,1320.0
2021-08-30 21:24:00-04:00,1321.0,1321.5,1321.0,1321.25,9,5,11891.75
2021-08-30 21:26:00-04:00,1321.0,1321.0,1320.5,1320.5,3,3,3962.5
2021-08-30 21:27:00-04:00,1320.0,1320.0,1319.75,1319.75,3,2,3959.75
2021-08-30 21:33:00-04:00,1320.25,1320.25,1320.0,1320.0,6,5,7921.25
2021-08-30 21:35:00-04:00,1320.75,1320.75,1320.75,1320.75,1,1,1320.75
2021-08-30 21:36:00-04:00,1320.5,1320.5,1320.5,1320.5,1,1,1320.5
2021-08-30 21:37:00-04:00,1320.25,1320.25,1320.25,1320.25,1,1,1320.25
2021-08-30 21:40:00-04:00,1320.25,1320.25,1320.25,1320.25,2,1,2640.5
2021-08-30 21:42:00-04:00,1320.25,1320.25,1320.25,1320.25,2,1,2640.5
2021-08-30 21:46:00-04:00,1320.25,1320.25,1320.25,1320.25,5,4,6601.25
2021-08-30 21:50:00-04:00,1319.5,1319.5,1319.5,1319.5,1,1,1319.5
2021-08-30 21:54:00-04:00,1320.25,1320.25,1320.25,1320.25,1,1,1320.25
2021-08-30 21:55:00-04:00,1320.0,1320.25,1320.0,1320.25,3,3,3960.5
2021-08-30 21:56:00-04:00,1320.5,1320.5,1320.5,1320.5,1,1,1320.5
2021-08-30 21:57:00-04:00,1320.0,1320.5,1320.0,1320.5,6,4,7921.5
2021-08-30 21:58:00-04:00,1321.0,1321.0,1321.0,1321.0,2,1,2642.0
